"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.818708333E-1,9.759704590E-2,-8.008346558E-2,9.907896423E0,9.908700726E0
8.919018334E-1,1.095721436E-1,-9.086105347E-2,9.875713348E0,9.876739134E0
9.019338333E-1,1.133143616E-1,-1.221459961E-1,9.865534515E0,9.866941323E0
9.119648333E-1,1.225950623E-1,-1.368154907E-1,9.869725800E0,9.871435326E0
9.219958333E-1,1.279838562E-1,-1.416055298E-1,9.877659302E0,9.879503291E0
9.320278334E-1,1.377136230E-1,-1.540296936E-1,9.880054321E0,9.882214508E0
9.420588333E-1,1.478924561E-1,-1.381626892E-1,9.871072998E0,9.873147585E0
9.520908333E-1,1.538800049E-1,-1.438508606E-1,9.894574127E0,9.896816119E0
9.621218333E-1,1.582209778E-1,-1.254391479E-1,9.930948486E0,9.933000891E0
9.721528334E-1,1.610650635E-1,-1.098715210E-1,9.973759460E0,9.975664964E0
9.821848333E-1,1.583706665E-1,-9.490264893E-2,9.957144012E0,9.958855590E0
9.922158333E-1,1.498384094E-1,-4.909790039E-2,9.849966888E0,9.851228850E0
1.002247833E0,1.034349060E-1,-3.457809448E-2,9.772278442E0,9.772887003E0
1.012278833E0,4.775070190E-2,1.077758789E-2,9.782606964E0,9.782729440E0
1.022310833E0,2.933898926E-2,1.017883301E-2,9.821076965E0,9.821126063E0
1.032341833E0,4.355941772E-2,1.766326904E-2,9.889035645E0,9.889147354E0
1.042372833E0,8.412506104E-2,-7.484436035E-4,9.927056580E0,9.927413053E0
1.052404833E0,1.100212097E-1,-5.658233643E-2,9.916877747E0,9.917649443E0
1.062435833E0,1.257385254E-1,-6.945556641E-2,9.913135529E0,9.914176227E0
1.072467833E0,1.203497314E-1,-8.726852417E-2,9.935439148E0,9.936551259E0
1.082498833E0,1.405577087E-1,-1.133143616E-1,9.912985840E0,9.914629841E0
1.092529833E0,1.511856079E-1,-1.149609375E-1,9.904752960E0,9.906573793E0
1.102561833E0,1.341210938E-1,-1.110690308E-1,9.882000275E0,9.883534501E0
1.112592833E0,1.236428833E-1,-1.071771240E-1,9.851763153E0,9.853121928E0
1.122624833E0,1.323248291E-1,-1.083746338E-1,9.862690430E0,9.864173429E0
1.132655833E0,1.438508606E-1,-9.774673462E-2,9.894873505E0,9.896401829E0
1.142686833E0,1.695973206E-1,-1.052311707E-1,9.931397552E0,9.933402951E0
1.152718833E0,1.688488770E-1,-1.112187195E-1,9.918224945E0,9.920285561E0
1.162749833E0,1.595681763E-1,-1.098715210E-1,9.880653076E0,9.882552250E0
1.172781833E0,1.261875916E-1,-1.022373962E-1,9.851164398E0,9.852503022E0
1.182812833E0,1.193019104E-1,-1.079255676E-1,9.847272491E0,9.848586518E0
1.192844833E0,1.172062683E-1,-8.831634521E-2,9.851014709E0,9.852107789E0
1.202875833E0,1.073268127E-1,-9.624984741E-2,9.835596771E0,9.836653238E0
1.212906833E0,9.669891357E-2,-8.876541138E-2,9.823921051E0,9.824797952E0
1.222938833E0,1.016386414E-1,-6.990463257E-2,9.802665253E0,9.803441392E0
1.232969833E0,8.113128662E-2,-8.128097534E-2,9.813442841E0,9.814114798E0
1.243001833E0,9.984237671E-2,-8.247848511E-2,9.838590546E0,9.839442826E0
1.253032833E0,1.278341675E-1,-8.068222046E-2,9.839638367E0,9.840799479E0
1.263063833E0,1.425036621E-1,-7.409591675E-2,9.842632141E0,9.843942552E0
1.273095833E0,1.450483704E-1,-7.259902954E-2,9.859247589E0,9.860581761E0
1.283126833E0,1.471440125E-1,-6.616241455E-2,9.892927551E0,9.894242991E0
1.293158833E0,1.522334290E-1,-6.676116943E-2,9.871522064E0,9.872921550E0
1.303189833E0,1.368154907E-1,-6.765930176E-2,9.854457550E0,9.855639496E0
1.313221833E0,1.288819885E-1,-5.837860107E-2,9.848470001E0,9.849486281E0
1.323252833E0,1.231938171E-1,-7.185058594E-2,9.842781830E0,9.843814981E0
1.333283833E0,1.169068909E-1,-8.711883545E-2,9.845925293E0,9.847004711E0
1.343315833E0,1.389111328E-1,-7.963439941E-2,9.877958679E0,9.879256329E0
1.353346833E0,1.520837402E-1,-7.619155884E-2,9.884095917E0,9.885559504E0
1.363378833E0,1.487905884E-1,-9.041198730E-2,9.865384827E0,9.866921037E0
1.373409833E0,1.549278259E-1,-8.996292114E-2,9.871072998E0,9.872698623E0
1.383440833E0,1.505868530E-1,-1.049317932E-1,9.862989807E0,9.864697411E0
1.393472833E0,1.621128845E-1,-1.011895752E-1,9.872569885E0,9.874419277E0
1.403503833E0,1.685494995E-1,-9.999206543E-2,9.866732025E0,9.868678139E0
1.413535833E0,1.749861145E-1,-1.046324158E-1,9.858050079E0,9.860158186E0
1.423566833E0,1.764830017E-1,-9.729766846E-2,9.867031403E0,9.869089208E0
1.433597833E0,1.715432739E-1,-1.028361511E-1,9.883946228E0,9.885969624E0
1.443629833E0,1.772314453E-1,-6.945556641E-2,9.855355682E0,9.857193855E0
1.453663583E0,1.707948303E-1,-6.376739502E-2,9.829609222E0,9.831299742E0
1.463695583E0,1.463955688E-1,-6.316864014E-2,9.822723541E0,9.824017493E0
1.473726583E0,1.499880981E-1,-3.727249146E-2,9.837991791E0,9.839205666E0
1.483757583E0,1.387614441E-1,-3.023712158E-2,9.832004242E0,9.833029871E0
1.493789583E0,1.562750244E-1,-4.340972900E-2,9.837842102E0,9.839179006E0
1.503820583E0,1.543290710E-1,-4.580474854E-2,9.850415955E0,9.851731321E0
1.513852583E0,1.484912109E-1,-5.673202515E-2,9.858050079E0,9.859331596E0
1.523883583E0,1.425036621E-1,-6.960525513E-2,9.845775604E0,9.847052830E0
1.533915583E0,1.314266968E-1,-6.586303711E-2,9.880353699E0,9.881447269E0
1.543946583E0,1.342707825E-1,-7.439529419E-2,9.910740509E0,9.911929214E0
1.553977583E0,1.312770081E-1,-6.601272583E-2,9.915680237E0,9.916768924E0
1.564009583E0,1.353186035E-1,-5.044509888E-2,9.904303894E0,9.905356705E0
1.574040583E0,1.257385254E-1,-4.640350342E-2,9.851613464E0,9.852525124E0
1.584072583E0,1.094224548E-1,-3.323089600E-2,9.818532257E0,9.819198198E0
1.594103583E0,1.050814819E-1,-3.457809448E-2,9.822573853E0,9.823196774E0
1.604134583E0,1.255888367E-1,-4.475692749E-2,9.848470001E0,9.849372422E0
1.614166583E0,1.284329224E-1,-5.493576050E-2,9.842632141E0,9.843623338E0
1.624197583E0,1.483415222E-1,-4.251159668E-2,9.801168365E0,9.802383066E0
1.634229583E0,1.516346741E-1,-4.236190796E-2,9.810449066E0,9.811712312E0
1.644260583E0,1.535806274E-1,-6.197113037E-2,9.834548950E0,9.835943294E0
1.654291583E0,1.769320679E-1,-5.523513794E-2,9.953252106E0,9.954977818E0
1.664323583E0,2.252815247E-1,-5.643264771E-2,9.959239655E0,9.961947144E0
1.674354583E0,2.445913696E-1,-6.331832886E-2,9.867779846E0,9.871013790E0
1.684386583E0,1.981878662E-1,-7.604187012E-2,9.810898132E0,9.813194330E0
1.694417583E0,1.381626892E-1,-7.783813477E-2,9.784403229E0,9.785688236E0
1.704449583E0,1.019380188E-1,-7.020401001E-2,9.757758636E0,9.758543619E0
1.714480583E0,1.091230774E-1,-8.023315430E-2,9.754615173E0,9.755555463E0
1.724511583E0,1.356179810E-1,-6.496490479E-2,9.792785797E0,9.793940287E0
1.734543583E0,1.718426514E-1,-5.403762817E-2,9.837991791E0,9.839640869E0
1.744574583E0,2.047741699E-1,-3.667373657E-2,9.884245605E0,9.886434575E0
1.754606583E0,2.222877502E-1,-8.083190918E-3,9.884844360E0,9.887346722E0
1.764637583E0,2.083666992E-1,9.879455566E-3,9.872569885E0,9.874773437E0
1.774668583E0,1.802252197E-1,1.916015625E-2,9.859247589E0,9.860913308E0
1.784700583E0,1.655557251E-1,2.903961182E-2,9.835896149E0,9.837332212E0
1.794731583E0,1.353186035E-1,9.729766846E-3,9.841734009E0,9.842669053E0
1.804763583E0,1.215472412E-1,8.083190918E-3,9.876611481E0,9.877362675E0
1.814794583E0,1.381626892E-1,-1.990859985E-2,9.918823700E0,9.919805889E0
1.824825583E0,1.348695374E-1,-4.311035156E-2,9.938582611E0,9.939591169E0
1.834857583E0,1.347198486E-1,-5.209167480E-2,9.931547241E0,9.932597525E0
1.844888583E0,1.555265808E-1,-6.421646118E-2,9.899214478E0,9.900644400E0
1.854920583E0,1.682501221E-1,-4.819976807E-2,9.869875488E0,9.871427125E0
1.864951583E0,1.618135071E-1,-5.029541016E-2,9.832902374E0,9.834362325E0
1.874983583E0,1.689985657E-1,-4.565505981E-2,9.802216187E0,9.803779224E0
1.885014583E0,1.612147522E-1,-4.879852295E-2,9.807455292E0,9.808901610E0
1.895045583E0,1.784289551E-1,-6.017486572E-2,9.823322296E0,9.825126912E0
1.905077583E0,1.851649475E-1,-5.508544922E-2,9.853559418E0,9.855452991E0
1.915108583E0,1.941462708E-1,-6.735992432E-2,9.869875488E0,9.872014601E0
1.925140583E0,1.817221069E-1,-6.421646118E-2,9.904453583E0,9.906328657E0
1.935171583E0,1.874102783E-1,-6.541397095E-2,9.926158447E0,9.928142984E0
1.945202583E0,2.028282166E-1,-7.185058594E-2,9.908495178E0,9.910831372E0
1.955234583E0,1.736389160E-1,-4.460723877E-2,9.884844360E0,9.886469962E0
1.965265583E0,1.675016785E-1,-2.095642090E-2,9.897268524E0,9.898708008E0
1.975297583E0,1.417552185E-1,-5.987548828E-4,9.810748444E0,9.811772517E0
1.985328583E0,1.252894592E-1,3.592529297E-3,9.799970856E0,9.800772374E0
1.995359583E0,9.265731812E-2,6.885681152E-3,9.804162140E0,9.804602392E0
2.005391583E0,1.187031555E-1,8.532257080E-3,9.778715057E0,9.779439218E0
2.015422583E0,1.368154907E-1,7.035369873E-3,9.808952179E0,9.809908808E0
2.025454583E0,1.737886047E-1,-6.436614990E-3,9.854008484E0,9.855542964E0
2.035485583E0,1.983375549E-1,-2.305206299E-2,9.891430664E0,9.893445798E0
2.045516583E0,2.118095398E-1,-4.640350342E-2,9.898166656E0,9.900541386E0
2.055548583E0,2.005828857E-1,-5.298980713E-2,9.914632416E0,9.916802779E0
2.065579583E0,1.941462708E-1,-5.987548828E-2,9.891280975E0,9.893367333E0
2.075611583E0,1.817221069E-1,-5.822891235E-2,9.857451324E0,9.859298157E0
2.085642583E0,1.547781372E-1,-5.104385376E-2,9.826166382E0,9.827517871E0
2.095673583E0,1.525328064E-1,-2.200424194E-2,9.843530273E0,9.844736598E0
2.105705583E0,1.419049072E-1,-1.122665405E-2,9.852511597E0,9.853539862E0
2.115736583E0,1.610650635E-1,-1.856140137E-2,9.846673737E0,9.848008436E0
2.125768583E0,1.631607056E-1,-1.856140137E-2,9.864187317E0,9.865554083E0
2.135799583E0,1.541793823E-1,-2.739303589E-2,9.885293427E0,9.886533659E0
2.145831583E0,1.562750244E-1,-2.544708252E-2,9.857151947E0,9.858423502E0
2.155862583E0,1.303788757E-1,-3.128494263E-2,9.841584320E0,9.842497616E0
2.165893583E0,1.157093811E-1,-5.688171387E-2,9.817933502E0,9.818780089E0
2.175925583E0,1.127156067E-1,-6.077362061E-2,9.792336731E0,9.793173995E0
2.185956583E0,1.115180969E-1,-4.939727783E-2,9.790540466E0,9.791300169E0
2.195988583E0,1.234931946E-1,-4.221221924E-2,9.794432373E0,9.795301831E0
2.206019583E0,1.453477478E-1,-5.343887329E-2,9.814490662E0,9.815712334E0
2.216050583E0,1.564247131E-1,-5.358856201E-2,9.832902374E0,9.834292528E0
2.226082583E0,1.655557251E-1,-4.236190796E-2,9.868228912E0,9.869708461E0
2.236113583E0,1.658551025E-1,-4.236190796E-2,9.888137512E0,9.889619098E0
2.246145583E0,1.781295776E-1,-4.191284180E-2,9.893825684E0,9.895517849E0
2.256176583E0,1.648072815E-1,-1.496887207E-2,9.883946228E0,9.885331484E0
2.266207583E0,1.426533508E-1,-2.185455322E-2,9.853409729E0,9.854466545E0
2.276239583E0,1.318757629E-1,-1.227447510E-2,9.836644592E0,9.837536212E0
2.286270583E0,1.207987976E-1,-4.640350342E-3,9.825717316E0,9.826460942E0
2.296302583E0,1.242416382E-1,-1.347198486E-2,9.816586304E0,9.817381735E0
2.306333583E0,1.148112488E-1,-3.742218018E-3,9.813742218E0,9.814414499E0
2.316364583E0,1.336720276E-1,-5.538482666E-3,9.839189301E0,9.840098830E0
2.326396583E0,1.586700439E-1,-1.481918335E-2,9.848320312E0,9.849609574E0
2.336427583E0,1.661544800E-1,-2.529739380E-2,9.851613464E0,9.853046997E0
2.346459583E0,1.797761536E-1,-3.083587646E-2,9.867929535E0,9.869615171E0
2.356490583E0,1.986369324E-1,-4.475692749E-2,9.882599030E0,9.884696424E0
2.366521583E0,1.839674377E-1,-6.182144165E-2,9.865235138E0,9.867143976E0
2.376553583E0,1.715432739E-1,-6.182144165E-2,9.854607239E0,9.856294071E0
2.386584583E0,1.456471252E-1,-5.164260864E-2,9.842332764E0,9.843545818E0
2.396616583E0,1.425036621E-1,-3.951782227E-2,9.864636383E0,9.865744773E0
2.406647583E0,1.351689148E-1,-3.727249146E-2,9.876910858E0,9.877906052E0
2.416679583E0,1.212478638E-1,-1.945953369E-3,9.840835876E0,9.841582981E0
2.426710583E0,8.801696777E-2,2.005828857E-2,9.816436615E0,9.816851692E0
2.436741583E0,8.771759033E-2,1.511856079E-2,9.794582062E0,9.794986509E0
2.446773583E0,1.028361511E-1,1.197509766E-2,9.830657043E0,9.831202194E0
2.456801875E0,1.228944397E-1,-1.092727661E-2,9.859097900E0,9.859869870E0
2.466833875E0,1.273851013E-1,-1.511856079E-2,9.804012451E0,9.804851640E0
2.476864875E0,1.255888367E-1,-2.305206299E-2,9.797276459E0,9.798108489E0
2.486895875E0,9.340576172E-2,-2.245330811E-2,9.874515839E0,9.874983131E0
2.496927875E0,1.504371643E-1,-2.305206299E-2,9.954898682E0,9.956061998E0
2.506958875E0,2.142045593E-1,-3.502716064E-2,9.949060822E0,9.951428125E0
2.516990875E0,2.097138977E-1,-4.131408691E-2,9.902807007E0,9.905113497E0
2.527021875E0,1.541793823E-1,-4.041595459E-2,9.843530273E0,9.844820617E0
2.537052875E0,9.639953613E-2,-5.134323120E-2,9.821226654E0,9.821833942E0
2.547084875E0,8.592132568E-2,-4.326004028E-2,9.779463501E0,9.779936619E0
2.557115875E0,1.070274353E-1,-3.113525391E-2,9.786498871E0,9.787133616E0
2.567147875E0,1.179547119E-1,-4.655319214E-2,9.809700623E0,9.810520211E0
2.577178875E0,1.275347900E-1,-6.256988525E-2,9.866432648E0,9.867455260E0
2.587209875E0,1.553768921E-1,-4.430786133E-2,9.917476501E0,9.918792533E0
2.597241875E0,1.742376709E-1,-1.212478638E-2,9.894723816E0,9.896265213E0
2.607272875E0,1.556762695E-1,1.197509766E-2,9.890233154E0,9.891465531E0
2.617304875E0,1.484912109E-1,3.427871704E-2,9.856553192E0,9.857731255E0
2.627335875E0,1.297801208E-1,3.367996216E-2,9.826765137E0,9.827679801E0
2.637367875E0,1.248403931E-1,4.355941772E-2,9.826166382E0,9.827055933E0
2.647398875E0,1.224453735E-1,2.514770508E-2,9.849368134E0,9.850161314E0
2.657429875E0,1.471440125E-1,1.257385254E-2,9.883646851E0,9.884750099E0
2.667461875E0,1.631607056E-1,-1.945953369E-2,9.927056580E0,9.928416411E0
2.677492875E0,1.737886047E-1,-4.640350342E-2,9.943672028E0,9.945298847E0
2.687524875E0,1.737886047E-1,-6.301895142E-2,9.941127319E0,9.942845983E0
2.697555875E0,1.651066589E-1,-7.125183105E-2,9.914033661E0,9.915664398E0
2.707586875E0,1.435514832E-1,-5.209167480E-2,9.871821442E0,9.873002540E0
2.717618875E0,1.327738953E-1,-5.089416504E-2,9.830357666E0,9.831386014E0
2.727649875E0,1.375639343E-1,-5.089416504E-2,9.826615448E0,9.827710070E0
2.737681875E0,1.583706665E-1,-4.056564331E-2,9.811945953E0,9.813307813E0
2.747712875E0,1.661544800E-1,-3.637435913E-2,9.818382568E0,9.819855735E0
2.757743875E0,1.637594604E-1,-2.395019531E-2,9.847422180E0,9.848812841E0
2.767775875E0,1.663041687E-1,-2.320175171E-2,9.878707123E0,9.880134099E0
2.777806875E0,1.701960754E-1,-2.005828857E-2,9.896071014E0,9.897554777E0
2.787838875E0,1.716929626E-1,-1.631607056E-2,9.924212494E0,9.925710973E0
2.797869875E0,1.681004333E-1,-0.000000000E0,9.911189575E0,9.912615021E0
2.807900875E0,1.477427673E-1,2.395019531E-3,9.818532257E0,9.819644054E0
2.817932875E0,1.149609375E-1,1.137634277E-2,9.810149689E0,9.810829850E0
2.827963875E0,8.622070312E-2,3.173400879E-2,9.862391052E0,9.862818985E0
2.837995875E0,1.019380188E-1,3.981719971E-2,9.790241089E0,9.790852739E0
2.848026875E0,9.460327148E-2,2.679428101E-2,9.753267975E0,9.753763576E0
2.858057875E0,9.445358276E-2,3.442840576E-3,9.847272491E0,9.847726075E0
2.868089875E0,1.523831177E-1,-2.110610962E-2,9.931098175E0,9.932289617E0
2.878120875E0,2.055226135E-1,-3.053649902E-2,9.915979614E0,9.918156267E0
2.888152875E0,1.769320679E-1,-5.059478760E-2,9.883497162E0,9.885210212E0
2.898183875E0,1.351689148E-1,-6.137237549E-2,9.913434906E0,9.914546325E0
2.908215875E0,1.511856079E-1,-6.631210327E-2,9.899214478E0,9.900590975E0
2.918246875E0,1.676513672E-1,-6.152206421E-2,9.844727783E0,9.846347397E0
2.928277875E0,1.437011719E-1,-6.062393188E-2,9.833351440E0,9.834588239E0
2.938309875E0,1.338217163E-1,-2.933898926E-2,9.830207977E0,9.831162592E0
2.948340875E0,1.251397705E-1,-0.000000000E0,9.834099884E0,9.834896059E0
2.958372875E0,1.462458801E-1,1.107696533E-2,9.863588562E0,9.864678904E0
2.968403875E0,1.636097717E-1,1.047821045E-2,9.880353699E0,9.881713777E0
2.978434875E0,1.701960754E-1,-1.077758789E-2,9.901609497E0,9.903077981E0
2.988466875E0,1.633103943E-1,-1.736389160E-2,9.896969147E0,9.898331682E0
2.998497875E0,1.419049072E-1,-2.320175171E-2,9.896220703E0,9.897265255E0
3.008529875E0,1.242416382E-1,-3.757186890E-2,9.861343231E0,9.862197420E0
3.018560875E0,9.310638428E-2,-3.966751099E-2,9.795779572E0,9.796302350E0
3.028591875E0,7.903564453E-2,-5.688171387E-2,9.769883423E0,9.770368686E0
3.038623875E0,7.484436035E-2,-6.661148071E-2,9.796078949E0,9.796591323E0
3.048654875E0,9.610015869E-2,-7.469467163E-2,9.826016693E0,9.826770507E0
3.058686875E0,1.230441284E-1,-6.391708374E-2,9.834399261E0,9.835376662E0
3.068717875E0,1.432521057E-1,-5.688171387E-2,9.844877472E0,9.846083949E0
3.078748875E0,1.490899658E-1,-7.020401001E-2,9.852810974E0,9.854188983E0
3.088780875E0,1.272354126E-1,-6.227050781E-2,9.849218445E0,9.850237075E0
3.098811875E0,1.240919495E-1,-8.008346558E-2,9.867929535E0,9.869034678E0
3.108843875E0,1.113684082E-1,-7.753875732E-2,9.861792297E0,9.862725916E0
3.118874875E0,1.151106262E-1,-7.259902954E-2,9.866432648E0,9.867371193E0
3.128905875E0,1.005908203E-1,-7.020401001E-2,9.868677979E0,9.869440316E0
3.138937875E0,8.816665649E-2,-5.313949585E-2,9.858798523E0,9.859335955E0
3.148968875E0,8.966354370E-2,-3.697311401E-2,9.828561401E0,9.829039922E0
3.159000875E0,7.828720093E-2,-1.466949463E-2,9.810449066E0,9.810772394E0
3.169031875E0,8.292755127E-2,1.002914429E-2,9.815239105E0,9.815594544E0
3.179063875E0,9.834548950E-2,1.796264648E-2,9.817634125E0,9.818143119E0
3.189094875E0,1.103205872E-1,1.676513672E-2,9.833950195E0,9.834583273E0
3.199125875E0,1.082249451E-1,3.382965088E-2,9.829908600E0,9.830562556E0
3.209157875E0,8.666976929E-2,2.050735474E-2,9.833052063E0,9.833455398E0
