"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.948126667E-1,1.037342834E-1,9.544152832E-1,9.829010468E0,9.875784329E0
5.048426667E-1,1.104702759E-1,9.747729492E-1,9.788444824E0,9.837481286E0
5.148716667E-1,1.267863464E-1,9.774673462E-1,9.776918793E0,9.826477409E0
5.249006667E-1,1.320254517E-1,9.506730652E-1,9.760003967E0,9.807083534E0
5.349306667E-1,1.528321838E-1,9.113049316E-1,9.768236847E0,9.811844141E0
5.449596667E-1,1.805245972E-1,8.593629456E-1,9.767039337E0,9.806434174E0
5.549886667E-1,2.192939758E-1,8.246351624E-1,9.780361633E0,9.817514282E0
5.650186667E-1,2.510279846E-1,7.581733704E-1,9.811646576E0,9.844097238E0
5.750476667E-1,2.525248718E-1,7.054829407E-1,9.813891907E0,9.842456469E0
5.850766667E-1,2.466870117E-1,6.662644958E-1,9.834698639E0,9.860327590E0
5.951066667E-1,2.447410583E-1,6.761439514E-1,9.852511597E0,9.878717204E0
6.051354167E-1,2.320175171E-1,7.041357422E-1,9.883048096E0,9.910816260E0
6.151644167E-1,1.957928467E-1,7.294331360E-1,9.919272766E0,9.947983703E0
6.251944167E-1,1.336720276E-1,7.810757446E-1,9.940678253E0,9.972212977E0
6.352234167E-1,7.619155884E-2,8.268804932E-1,9.911339264E0,9.946063669E0
6.452524167E-1,4.086502075E-2,8.725355530E-1,9.862091675E0,9.900698988E0
6.552824167E-1,-2.230361938E-2,8.975335693E-1,9.816286926E0,9.857258898E0
6.653114167E-1,-4.400848389E-2,9.282197571E-1,9.806706848E0,9.850635912E0
6.753404167E-1,-2.679428101E-2,9.386979675E-1,9.782606964E0,9.827577058E0
6.853704167E-1,3.832031250E-2,9.418414307E-1,9.792336731E0,9.837600946E0
6.953994167E-1,9.056167603E-2,9.282197571E-1,9.820478210E0,9.864663482E0
7.054284167E-1,1.445993042E-1,9.181906128E-1,9.854307861E0,9.898048615E0
7.154584167E-1,1.833686829E-1,8.872050476E-1,9.830507355E0,9.872164490E0
7.254874167E-1,2.233355713E-1,8.628057861E-1,9.754166107E0,9.794798061E0
7.355164167E-1,2.450404358E-1,8.193960571E-1,9.693991241E0,9.731645334E0
7.455464167E-1,2.354603577E-1,7.930508423E-1,9.699829102E0,9.735042672E0
7.555754167E-1,2.210902405E-1,7.649093628E-1,9.763895874E0,9.796306950E0
7.656044167E-1,2.158511353E-1,7.441026306E-1,9.810598755E0,9.841144668E0
7.756344167E-1,1.919009399E-1,7.235952759E-1,9.859996033E0,9.888373873E0
7.856634167E-1,1.772314453E-1,7.244934082E-1,9.895621948E0,9.923690615E0
7.956924167E-1,1.746867371E-1,7.420069885E-1,9.926757202E0,9.955983044E0
8.057224167E-1,1.420545959E-1,7.469467163E-1,9.929601288E0,9.958669120E0
8.157514167E-1,1.026864624E-1,7.704478455E-1,9.909093933E0,9.939531024E0
8.257804167E-1,8.292755127E-2,7.902067566E-1,9.864636383E0,9.896582979E0
8.358104167E-1,5.059478760E-2,8.282276917E-1,9.836644592E0,9.871580308E0
8.458394167E-1,3.802093506E-2,8.508306885E-1,9.801467743E0,9.838400702E0
8.558684167E-1,3.817062378E-2,8.839118958E-1,9.783056030E0,9.822980328E0
8.658984167E-1,2.963836670E-2,9.110055542E-1,9.782008209E0,9.824382635E0
8.759274167E-1,4.520599365E-2,9.081614685E-1,9.804012451E0,9.846088613E0
8.859564167E-1,7.993377686E-2,9.148974609E-1,9.825268250E0,9.868096217E0
8.959864167E-1,9.355545044E-2,9.101074219E-1,9.835297394E0,9.877759005E0
9.060154167E-1,1.017883301E-1,8.916957092E-1,9.834848328E0,9.875713834E0
9.160444167E-1,1.255888367E-1,8.792715454E-1,9.811347198E0,9.851468157E0
9.260744167E-1,1.299298096E-1,8.569679260E-1,9.798923035E0,9.837182951E0
9.361034167E-1,1.294807434E-1,8.472381592E-1,9.807155914E0,9.844535788E0
9.461324167E-1,1.166075134E-1,8.337661743E-1,9.813891907E0,9.849935924E0
9.561624167E-1,1.089733887E-1,8.204438782E-1,9.820178833E0,9.854994453E0
9.661914167E-1,9.490264893E-2,8.054750061E-1,9.808652802E0,9.842127122E0
9.762204167E-1,1.011895752E-1,8.059240723E-1,9.808503113E0,9.842077334E0
9.862504167E-1,1.059796143E-1,7.997868347E-1,9.803114319E0,9.836256453E0
9.962794167E-1,8.382568359E-2,7.879614258E-1,9.822424164E0,9.854335412E0
1.006308417E0,9.894424438E-2,7.840695190E-1,9.840686188E0,9.872368491E0
1.016338417E0,9.370513916E-2,7.765850830E-1,9.858199768E0,9.889184380E0
1.026367417E0,8.816665649E-2,7.780819702E-1,9.846524048E0,9.877612097E0
1.036396417E0,1.083746338E-1,7.725434875E-1,9.835447083E0,9.866336089E0
1.046426417E0,1.207987976E-1,7.806266785E-1,9.840237122E0,9.871891256E0
1.056455417E0,1.303788757E-1,7.840695190E-1,9.844578094E0,9.876612857E0
1.066485417E0,1.404080200E-1,7.933502197E-1,9.841883698E0,9.874806008E0
1.076514417E0,1.553768921E-1,7.860154724E-1,9.839189301E0,9.871758121E0
1.086543417E0,1.562750244E-1,7.665559387E-1,9.825417938E0,9.856513965E0
1.096573417E0,1.507365417E-1,7.782316589E-1,9.811796265E0,9.843765131E0
1.106602417E0,1.710942078E-1,7.804769897E-1,9.805060272E0,9.837561919E0
1.116631417E0,1.585203552E-1,7.767347717E-1,9.808353424E0,9.840337520E0
1.126661417E0,1.429527283E-1,7.782316589E-1,9.798024902E0,9.829922278E0
1.136690417E0,1.615141296E-1,7.679031372E-1,9.804910583E0,9.836261159E0
1.146719417E0,1.405577087E-1,7.676037598E-1,9.803862762E0,9.834871482E0
1.156749417E0,1.302291870E-1,7.611671448E-1,9.825867004E0,9.856165454E0
1.166778417E0,1.202000427E-1,7.628137207E-1,9.827363892E0,9.857657626E0
1.176807417E0,1.061293030E-1,7.605683899E-1,9.822873230E0,9.852845589E0
1.186837417E0,8.876541138E-2,7.577243042E-1,9.826316071E0,9.855887222E0
1.196866417E0,8.427474976E-2,7.295828247E-1,9.857750702E0,9.885071686E0
1.206895417E0,8.232879639E-2,7.348219299E-1,9.875114594E0,9.902758683E0
1.216925417E0,7.993377686E-2,7.247927856E-1,9.877659302E0,9.904537711E0
1.226954417E0,8.607101440E-2,7.111711121E-1,9.853110352E0,9.879117176E0
1.236983417E0,7.574249268E-2,7.143145752E-1,9.792785797E0,9.819095473E0
1.247013417E0,5.433700562E-2,7.197033691E-1,9.770931244E0,9.797551879E0
1.257042417E0,4.894821167E-2,6.966513062E-1,9.789642334E0,9.814520671E0
1.267071417E0,5.792953491E-2,6.962022400E-1,9.860594788E0,9.885311475E0
1.277101417E0,6.900650024E-2,6.985972595E-1,9.881700897E0,9.906604497E0
1.287130417E0,1.050814819E-1,6.950047302E-1,9.848320312E0,9.873372609E0
1.297159417E0,1.549278259E-1,6.939569092E-1,9.784403229E0,9.810205164E0
1.307189417E0,1.675016785E-1,6.783892822E-1,9.741143188E0,9.766173224E0
1.317218417E0,1.779798889E-1,6.718029785E-1,9.768536224E0,9.793227050E0
1.327247417E0,1.549278259E-1,6.520440674E-1,9.781110077E0,9.804043984E0
1.337277417E0,1.481918335E-1,6.288423157E-1,9.785900116E0,9.807203707E0
1.347306417E0,1.431024170E-1,6.185137939E-1,9.753417664E0,9.774057179E0
1.357335417E0,1.345701599E-1,6.014492798E-1,9.774972839E0,9.794383307E0
1.367365417E0,1.380130005E-1,6.158193970E-1,9.849218445E0,9.869416654E0
1.377394417E0,1.254391479E-1,6.206094360E-1,9.948162689E0,9.968291325E0
1.387423417E0,1.243913269E-1,6.509962463E-1,9.998757477E0,1.002069960E1
1.397453417E0,1.154100037E-1,6.789880371E-1,9.922565918E0,9.946439495E0
1.407482417E0,1.152603149E-1,7.161108398E-1,9.831704865E0,9.858423820E0
1.417511417E0,1.411564636E-1,7.249424744E-1,9.776170349E0,9.804028429E0
1.427541417E0,1.513352966E-1,7.261399841E-1,9.770033112E0,9.798149246E0
1.437570417E0,1.513352966E-1,7.060816956E-1,9.797875214E0,9.824449727E0
1.447600417E0,1.621128845E-1,6.864724731E-1,9.818681946E0,9.843984975E0
1.457629417E0,1.796264648E-1,6.628216553E-1,9.835596771E0,9.859541676E0
1.467658417E0,1.775308228E-1,6.301895142E-1,9.872869263E0,9.894554234E0
1.477688417E0,1.703457642E-1,5.990542603E-1,9.891730042E0,9.911317112E0
1.487717417E0,1.534309387E-1,5.674699402E-1,9.894723816E0,9.912170427E0
1.497746417E0,1.561253357E-1,5.569917297E-1,9.876761169E0,9.893686174E0
1.507776417E0,1.422042847E-1,5.599855042E-1,9.838590546E0,9.855540054E0
1.517805417E0,1.543290710E-1,5.638774109E-1,9.805359650E0,9.822772168E0
1.527834417E0,1.550775146E-1,5.770500183E-1,9.810598755E0,9.828778342E0
1.537864417E0,1.480421448E-1,5.888754272E-1,9.812694397E0,9.831462865E0
1.547893417E0,1.531315613E-1,5.881269836E-1,9.835297394E0,9.854055888E0
1.557922417E0,1.643582153E-1,6.111790466E-1,9.824370117E0,9.844734717E0
1.567952417E0,1.496887207E-1,6.165678406E-1,9.847122803E0,9.867542253E0
1.577981417E0,1.619631958E-1,6.213578796E-1,9.858648834E0,9.879538174E0
1.588010417E0,1.745370483E-1,6.225553894E-1,9.879006500E0,9.900141808E0
1.598040417E0,1.627116394E-1,6.273454285E-1,9.882449341E0,9.903678223E0
1.608069458E0,1.612147522E-1,6.183641052E-1,9.915680237E0,9.936250748E0
1.618098458E0,1.600172424E-1,6.165678406E-1,9.885143738E0,9.905646276E0
1.628128458E0,1.866618347E-1,6.126759338E-1,9.807006226E0,9.827898328E0
1.638157458E0,2.224374390E-1,5.990542603E-1,9.779912567E0,9.800767023E0
1.648186458E0,2.195933533E-1,5.852828979E-1,9.776769104E0,9.796733712E0
1.658216458E0,1.769320679E-1,5.795947266E-1,9.775421906E0,9.794187482E0
1.668245458E0,1.576222229E-1,5.595364380E-1,9.793983307E0,9.811219843E0
1.678274458E0,1.510359192E-1,5.367837524E-1,9.831405487E0,9.847206837E0
1.688304458E0,1.487905884E-1,5.287005615E-1,9.865235138E0,9.880512499E0
1.698333458E0,1.803749084E-1,5.309458923E-1,9.882299652E0,9.898196051E0
1.708363458E0,1.739382935E-1,5.403762817E-1,9.870773621E0,9.887084147E0
1.718392458E0,1.751358032E-1,5.448669434E-1,9.853709106E0,9.870315886E0
1.728421458E0,1.770817566E-1,5.523513794E-1,9.830207977E0,9.847306173E0
1.738451458E0,1.776805115E-1,5.590873718E-1,9.847721558E0,9.865179620E0
1.748480458E0,1.694476318E-1,5.421725464E-1,9.847422180E0,9.863791724E0
1.758509458E0,1.661544800E-1,5.260061646E-1,9.842183075E0,9.857629405E0
1.768539458E0,1.570234680E-1,5.155279541E-1,9.822723541E0,9.837495779E0
1.778568458E0,1.495390320E-1,5.102888489E-1,9.819729767E0,9.834116601E0
1.788597458E0,1.371148682E-1,5.008584595E-1,9.832303619E0,9.846007015E0
1.798627458E0,1.471440125E-1,4.737648010E-1,9.859097900E0,9.871571094E0
1.808656458E0,1.639091492E-1,4.920268250E-1,9.869576111E0,9.883192258E0
1.818685458E0,1.531315613E-1,4.825964355E-1,9.859846344E0,9.872837410E0
1.828715458E0,1.627116394E-1,4.909790039E-1,9.839488678E0,9.853074287E0
1.838744458E0,1.531315613E-1,4.945715332E-1,9.830058289E0,9.843683062E0
1.848773458E0,1.600172424E-1,4.929249573E-1,9.824669495E0,9.838328680E0
1.858803458E0,1.727407837E-1,5.068460083E-1,9.829758911E0,9.844333015E0
1.868832458E0,1.661544800E-1,5.192701721E-1,9.845625916E0,9.860709837E0
1.878861458E0,1.600172424E-1,5.116360474E-1,9.840237122E0,9.854828439E0
1.888891458E0,1.550775146E-1,4.966671753E-1,9.854457550E0,9.868184277E0
1.898920458E0,1.745370483E-1,4.956193542E-1,9.859247589E0,9.873239830E0
1.908950458E0,1.646575928E-1,4.897814941E-1,9.846374359E0,9.859923228E0
1.918979458E0,1.537303162E-1,4.876858521E-1,9.849817200E0,9.863081130E0
1.929008458E0,1.594184875E-1,4.718188477E-1,9.849817200E0,9.862399614E0
1.939037458E0,1.465452576E-1,4.888833618E-1,9.852062531E0,9.865273365E0
1.949067458E0,1.555265808E-1,4.632865906E-1,9.836794281E0,9.848926069E0
1.959096458E0,1.544787598E-1,4.730163574E-1,9.830806732E0,9.843392158E0
1.969126458E0,1.736389160E-1,4.697232056E-1,9.839638367E0,9.852374006E0
1.979155458E0,1.683998108E-1,4.686753845E-1,9.847272491E0,9.859857536E0
1.989184458E0,1.672023010E-1,4.578977966E-1,9.875264282E0,9.887288387E0
1.999214458E0,1.716929626E-1,4.552033997E-1,9.880503387E0,9.892473695E0
2.009243458E0,1.616638184E-1,4.513114929E-1,9.844129028E0,9.855794924E0
2.019272458E0,1.613644409E-1,4.321513367E-1,9.794132996E0,9.804990280E0
2.029302458E0,1.669029236E-1,4.294569397E-1,9.822424164E0,9.833224614E0
2.039331458E0,1.715432739E-1,4.183799744E-1,9.858948212E0,9.869312475E0
2.049360458E0,1.559756470E-1,4.131408691E-1,9.867031403E0,9.876908549E0
2.059390458E0,1.507365417E-1,4.123924255E-1,9.856553192E0,9.866328083E0
2.069419458E0,1.495390320E-1,4.067042542E-1,9.814490662E0,9.824051976E0
2.079448458E0,1.320254517E-1,4.071533203E-1,9.786648560E0,9.796004011E0
2.089478458E0,1.312770081E-1,3.923341370E-1,9.816586304E0,9.825300320E0
2.099507458E0,1.387614441E-1,4.071533203E-1,9.861343231E0,9.870720282E0
2.109536458E0,1.441502380E-1,3.920347595E-1,9.877210236E0,9.886038265E0
2.119566458E0,1.327738953E-1,3.918850708E-1,9.871372375E0,9.880040253E0
2.129595458E0,1.731898499E-1,3.811074829E-1,9.784403229E0,9.793354082E0
2.139625458E0,1.892065430E-1,3.739224243E-1,9.759554901E0,9.768547945E0
2.149654458E0,1.966909790E-1,3.617976379E-1,9.791139221E0,9.799795514E0
2.159683458E0,1.796264648E-1,3.568579102E-1,9.824968872E0,9.833088354E0
2.169713458E0,1.445993042E-1,3.418890381E-1,9.839638367E0,9.846638018E0
2.179742458E0,1.460961914E-1,3.321592712E-1,9.800270233E0,9.806985802E0
2.189771458E0,1.395098877E-1,3.314108276E-1,9.792785797E0,9.799385175E0
2.199801458E0,1.422042847E-1,3.329077148E-1,9.884095917E0,9.890723012E0
2.209830458E0,1.407073975E-1,3.493734741E-1,9.960586853E0,9.967705396E0
2.219859458E0,1.633103943E-1,3.734733582E-1,9.990823975E0,9.999135779E0
2.229889458E0,1.634600830E-1,4.022135925E-1,9.916129303E0,9.925629216E0
2.239918458E0,1.550775146E-1,4.276606750E-1,9.810149689E0,9.820691402E0
2.249947458E0,1.625619507E-1,4.269122314E-1,9.762698364E0,9.773380162E0
2.259977458E0,1.721420288E-1,4.198768616E-1,9.767488403E0,9.778024298E0
2.270006458E0,1.887574768E-1,3.980223083E-1,9.820627899E0,9.830502707E0
2.280036458E0,2.014810181E-1,3.623963928E-1,9.885443115E0,9.894135199E0
2.290065458E0,2.121089172E-1,3.173400879E-1,9.882149963E0,9.889518837E0
2.300094458E0,2.185455322E-1,3.113525391E-1,9.887538757E0,9.894853472E0
2.310124458E0,2.103126526E-1,2.868035889E-1,9.882449341E0,9.888846883E0
2.320153458E0,2.113604736E-1,2.561174011E-1,9.872719574E0,9.878302544E0
2.330182458E0,1.945953369E-1,2.582130432E-1,9.866881714E0,9.872177879E0
2.340212458E0,1.975891113E-1,2.650987244E-1,9.855205994E0,9.860750680E0
2.350241458E0,1.836680603E-1,2.733316040E-1,9.844129028E0,9.849635549E0
2.360270458E0,1.739382935E-1,2.884501648E-1,9.848619690E0,9.854378104E0
2.370300458E0,1.916015625E-1,3.026705933E-1,9.821376343E0,9.827906894E0
2.380329458E0,1.857637024E-1,3.243754578E-1,9.830207977E0,9.837312462E0
2.390358458E0,1.923500061E-1,3.243754578E-1,9.846823425E0,9.854042294E0
2.400388458E0,1.776805115E-1,3.278182983E-1,9.858499146E0,9.865548165E0
2.410417458E0,1.919009399E-1,3.279679871E-1,9.881700897E0,9.889004075E0
2.420446458E0,1.972897339E-1,3.210823059E-1,9.908644867E0,9.915808600E0
2.430476458E0,1.927990723E-1,3.212319946E-1,9.946067047E0,9.953120676E0
2.440505458E0,1.844165039E-1,3.126997375E-1,9.902807007E0,9.909458976E0
2.450535458E0,2.017803955E-1,3.100053406E-1,9.807455292E0,9.814428050E0
2.460564458E0,2.487826538E-1,2.971321106E-1,9.773925018E0,9.781604703E0
2.470593458E0,2.363584900E-1,2.918930054E-1,9.828561401E0,9.835735157E0
2.480623458E0,1.941462708E-1,2.742297363E-1,9.801767120E0,9.807524326E0
2.490652458E0,1.817221069E-1,2.607577515E-1,9.793983307E0,9.799139072E0
2.500681458E0,1.794767761E-1,2.502795410E-1,9.811646576E0,9.816479017E0
2.510711458E0,1.856140137E-1,2.460882568E-1,9.825567627E0,9.830401375E0
2.520740458E0,2.080673218E-1,2.469863892E-1,9.870623932E0,9.875905583E0
2.530769458E0,2.278262329E-1,2.597099304E-1,9.925410004E0,9.931420733E0
2.540799458E0,2.176473999E-1,2.544708252E-1,9.903854828E0,9.909513926E0
2.550828458E0,2.228865051E-1,2.567161560E-1,9.867330780E0,9.873185823E0
2.560857458E0,2.239343262E-1,2.688409424E-1,9.858798523E0,9.865005340E0
2.570887458E0,2.279759216E-1,2.637515259E-1,9.869576111E0,9.875731390E0
2.580916458E0,2.225871277E-1,2.671943665E-1,9.880353699E0,9.886471922E0
2.590946458E0,2.230361938E-1,2.520758057E-1,9.858798523E0,9.864542345E0
2.600975458E0,2.052232361E-1,2.537223816E-1,9.825567627E0,9.830985241E0
2.611004917E0,1.910028076E-1,2.300715637E-1,9.831555176E0,9.836101472E0
2.621034917E0,1.896556091E-1,2.252815247E-1,9.851314087E0,9.855714599E0
2.631063917E0,1.948947144E-1,2.050735474E-1,9.859546967E0,9.863605096E0
2.641092917E0,1.857637024E-1,1.920506287E-1,9.855954437E0,9.859575522E0
2.651122917E0,2.143542480E-1,1.968406677E-1,9.839937744E0,9.844240387E0
2.661151917E0,2.032772827E-1,1.969903564E-1,9.833052063E0,9.837125583E0
2.671180917E0,2.053729248E-1,1.913021851E-1,9.803114319E0,9.807131329E0
2.681210917E0,2.010319519E-1,1.956431580E-1,9.795629883E0,9.799645651E0
2.691239917E0,2.052232361E-1,1.971400452E-1,9.831854553E0,9.835971977E0
2.701268917E0,1.974394226E-1,1.969903564E-1,9.867181091E0,9.871122034E0
2.711298917E0,2.008822632E-1,1.913021851E-1,9.924062805E0,9.927938999E0
2.721327917E0,1.987866211E-1,1.984872437E-1,9.908046112E0,9.912027596E0
2.731357917E0,1.954934692E-1,1.960922241E-1,9.870623932E0,9.874506907E0
2.741386917E0,2.103126526E-1,1.986369324E-1,9.851014709E0,9.855261480E0
2.751415917E0,2.032772827E-1,2.056723022E-1,9.857750702E0,9.861991262E0
2.761445917E0,1.990859985E-1,2.040257263E-1,9.849218445E0,9.853342870E0
2.771474917E0,1.966909790E-1,2.200424194E-1,9.835596771E0,9.840023875E0
2.781503917E0,2.016307068E-1,2.231858826E-1,9.830357666E0,9.834957993E0
2.791533917E0,1.875599670E-1,2.174977112E-1,9.810149689E0,9.814352801E0
2.801562917E0,1.835183716E-1,2.139051819E-1,9.822723541E0,9.826766110E0
2.811591917E0,2.076182556E-1,2.046244812E-1,9.839488678E0,9.843805868E0
2.821621917E0,2.124082947E-1,1.960922241E-1,9.860744476E0,9.864981048E0
2.831650917E0,2.035766602E-1,1.800755310E-1,9.882898407E0,9.886634998E0
2.841680917E0,2.130070496E-1,1.688488770E-1,9.840686188E0,9.844439374E0
2.851709917E0,2.424957275E-1,1.513352966E-1,9.732012177E0,9.736209096E0
2.861738917E0,2.562670898E-1,1.428030396E-1,9.736502838E0,9.740921571E0
2.871768917E0,2.679428101E-1,1.314266968E-1,9.792935486E0,9.797481909E0
2.881797917E0,2.451901245E-1,1.031355286E-1,9.859846344E0,9.863433736E0
2.891826917E0,2.065704346E-1,9.131011963E-2,9.881401520E0,9.883982238E0
2.901856917E0,1.669029236E-1,8.472381592E-2,9.831555176E0,9.833336763E0
2.911885917E0,1.673519897E-1,9.879455566E-2,9.796827393E0,9.798754717E0
2.921914917E0,1.938468933E-1,1.110690308E-1,9.841734009E0,9.844269462E0
2.931944917E0,2.106120300E-1,1.416055298E-1,9.924062805E0,9.927307395E0
2.941973917E0,1.984872437E-1,1.890568542E-1,9.946965179E0,9.950741478E0
2.952002917E0,1.833686829E-1,2.306703186E-1,9.902956696E0,9.907339915E0
2.962032917E0,2.146536255E-1,2.552192688E-1,9.834698639E0,9.840351131E0
2.972061917E0,2.100132751E-1,2.600093079E-1,9.776469727E0,9.782181287E0
2.982091917E0,2.294728088E-1,2.480342102E-1,9.780062256E0,9.785897837E0
2.992120917E0,2.462379456E-1,2.260299683E-1,9.815089417E0,9.820779140E0
3.002149917E0,2.552192688E-1,1.776805115E-1,9.865235138E0,9.870135337E0
3.012179917E0,2.631527710E-1,1.314266968E-1,9.883048096E0,9.887424438E0
3.022208917E0,2.444416809E-1,9.669891357E-2,9.882149963E0,9.885645670E0
3.032237917E0,2.418969727E-1,6.601272583E-2,9.875713348E0,9.878895989E0
3.042267917E0,2.330653381E-1,7.140151978E-2,9.858199768E0,9.861212922E0
3.052296917E0,2.183958435E-1,7.828720093E-2,9.833351440E0,9.836087951E0
3.062325917E0,2.281256104E-1,8.891510010E-2,9.837991791E0,9.841038038E0
3.072355917E0,2.219883728E-1,1.200503540E-1,9.854307861E0,9.857538960E0
3.082384917E0,2.257305908E-1,1.444496155E-1,9.854457550E0,9.858100912E0
3.092414917E0,2.387535095E-1,1.673519897E-1,9.839638367E0,9.843957188E0
3.102443917E0,2.418969727E-1,1.941462708E-1,9.843530273E0,9.848415871E0
3.112472917E0,2.377056885E-1,2.130070496E-1,9.854756927E0,9.859924447E0
3.122502917E0,2.380050659E-1,2.257305908E-1,9.875264282E0,9.880710772E0
3.132531917E0,2.381547546E-1,2.513273621E-1,9.874815216E0,9.880883497E0
3.142560917E0,2.561174011E-1,2.418969727E-1,9.873468018E0,9.879751058E0
3.152590917E0,2.594105530E-1,2.414479065E-1,9.912686462E0,9.919019298E0
3.162619917E0,2.360591125E-1,2.520758057E-1,9.906848602E0,9.912866152E0
3.172648917E0,2.531236267E-1,2.496807861E-1,9.848769379E0,9.855184947E0
3.182678917E0,2.960842896E-1,2.279759216E-1,9.809251556E0,9.816366692E0
3.192707917E0,2.891986084E-1,2.197430420E-1,9.771979065E0,9.778726793E0
3.202737917E0,2.550695801E-1,2.002835083E-1,9.757758636E0,9.763146398E0
3.212766917E0,2.185455322E-1,1.842668152E-1,9.791588287E0,9.795760185E0
3.222795917E0,2.191442871E-1,1.694476318E-1,9.848619690E0,9.852514731E0
3.232825917E0,2.392025757E-1,1.713935852E-1,9.887389069E0,9.891767093E0
3.242854917E0,2.549198914E-1,1.734892273E-1,9.909093933E0,9.913890520E0
3.252883917E0,2.544708252E-1,1.850152588E-1,9.903555450E0,9.908551691E0
3.262913917E0,2.351609802E-1,2.106120300E-1,9.868378601E0,9.873426676E0
3.272942917E0,2.356100464E-1,2.290237427E-1,9.824968872E0,9.830461704E0
3.282971917E0,2.492317200E-1,2.525248718E-1,9.824519806E0,9.830924406E0
