"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.154829083E0,-4.041595459E-2,-3.519181824E-1,9.887538757E0,9.893882076E0
2.164861083E0,-2.469863892E-2,-3.315605164E-1,9.905800781E0,9.911378891E0
2.174892083E0,-1.481918335E-2,-3.537144470E-1,9.942324829E0,9.948625861E0
2.184924083E0,-5.239105225E-3,-3.704795837E-1,9.948162689E0,9.955060194E0
2.194955083E0,5.388793945E-3,-3.845503235E-1,9.923014984E0,9.930464962E0
2.204987083E0,1.227447510E-2,-4.085005188E-1,9.900711365E0,9.909142691E0
2.215018083E0,1.466949463E-2,-4.186793518E-1,9.849517822E0,9.858423247E0
2.225049958E0,-1.496887207E-4,-4.192781067E-1,9.834249573E0,9.843183368E0
2.235080958E0,2.844085693E-3,-4.320016479E-1,9.827363892E0,9.836854913E0
2.245112958E0,2.275268555E-2,-4.414320374E-1,9.834099884E0,9.844028670E0
2.255143958E0,2.634521484E-2,-4.397854614E-1,9.882898407E0,9.892713796E0
2.265175958E0,2.095642090E-2,-4.463717651E-1,9.911039886E0,9.921108736E0
2.275207958E0,4.296066284E-2,-4.234693909E-1,9.929900665E0,9.939019024E0
2.285238958E0,3.622467041E-2,-4.131408691E-1,9.946067047E0,9.954709805E0
2.295270958E0,3.278182983E-2,-4.195774841E-1,9.904453583E0,9.913390978E0
2.305301958E0,2.050735474E-2,-3.879931641E-1,9.802066498E0,9.809763854E0
2.315333958E0,-1.257385254E-2,-3.701802063E-1,9.881551208E0,9.888490571E0
2.325364958E0,-1.661544800E-2,-3.541635132E-1,9.825268250E0,9.831663341E0
2.335396958E0,-2.215393066E-2,-3.475772095E-1,9.759255524E0,9.765468196E0
2.345427958E0,-5.418731689E-2,-3.317102051E-1,9.822274475E0,9.828023392E0
2.355459958E0,-2.140548706E-2,-3.516188049E-1,9.857151947E0,9.863444555E0
2.365490958E0,4.760101318E-2,-3.586541748E-1,9.859546967E0,9.866182902E0
2.375522958E0,4.954696655E-2,-3.510200500E-1,9.877210236E0,9.883569801E0
2.385553958E0,3.158432007E-2,-3.677851868E-1,9.877659302E0,9.884554456E0
2.395585958E0,2.829116821E-2,-3.882925415E-1,9.852361908E0,9.860051047E0
2.405616958E0,3.457809448E-2,-3.912863159E-1,9.860894165E0,9.868714930E0
2.415648958E0,3.248245239E-2,-3.929328918E-1,9.858050079E0,9.865931417E0
2.425680958E0,4.954696655E-2,-3.969744873E-1,9.859846344E0,9.867958937E0
2.435711958E0,5.748046875E-2,-3.936813354E-1,9.864786072E0,9.872805743E0
2.445743958E0,6.436614990E-2,-3.945794678E-1,9.876761169E0,9.884849374E0
2.455774958E0,6.586303711E-2,-3.966751099E-1,9.860894165E0,9.869089260E0
2.465806958E0,6.855743408E-2,-3.948788452E-1,9.857151947E0,9.865296444E0
2.475837958E0,7.574249268E-2,-3.887416077E-1,9.861193542E0,9.869143582E0
2.485869958E0,7.364685059E-2,-3.806584167E-1,9.874366150E0,9.881975084E0
2.495900958E0,6.062393188E-2,-3.746708679E-1,9.868528290E0,9.875824225E0
2.505932958E0,5.748046875E-2,-3.528163147E-1,9.853858795E0,9.860340588E0
2.515963958E0,3.981719971E-2,-3.640429688E-1,9.826914825E0,9.833736201E0
2.525995958E0,3.263214111E-2,-3.603007507E-1,9.821226654E0,9.827887590E0
2.536026958E0,1.901046753E-2,-3.665876770E-1,9.824819183E0,9.831674319E0
2.546058958E0,2.724334717E-2,-3.734733582E-1,9.820178833E0,9.827315852E0
2.556090958E0,3.457809448E-2,-3.867956543E-1,9.834099884E0,9.841764428E0
2.566121958E0,3.218307495E-2,-3.823049927E-1,9.842781830E0,9.850256190E0
2.576153958E0,2.918930054E-2,-3.727249146E-1,9.840386810E0,9.847486403E0
2.586184958E0,5.164260864E-2,-3.773652649E-1,9.863438873E0,9.870790136E0
2.596216958E0,4.790039063E-2,-3.957769775E-1,9.858499146E0,9.866556606E0
2.606247958E0,4.176315308E-2,-3.818559265E-1,9.854607239E0,9.862091155E0
2.616279958E0,5.239105225E-2,-3.947291565E-1,9.862241364E0,9.870276624E0
2.626310958E0,5.373825073E-2,-3.737727356E-1,9.869276733E0,9.876498220E0
2.636342958E0,3.233276367E-2,-3.830534363E-1,9.877659302E0,9.885136753E0
2.646373958E0,4.460723877E-2,-3.707789612E-1,9.858948212E0,9.866018786E0
2.656405958E0,4.864883423E-2,-3.727249146E-1,9.847272491E0,9.854443977E0
2.666436958E0,5.254074097E-2,-3.637435913E-1,9.841883698E0,9.848743303E0
2.676468958E0,6.406677246E-2,-3.597019958E-1,9.849667511E0,9.856441556E0
2.686500958E0,7.948471069E-2,-3.725752258E-1,9.849368134E0,9.856732864E0
2.696531958E0,8.876541138E-2,-3.568579102E-1,9.852212219E0,9.859072597E0
2.706563958E0,9.924362183E-2,-3.728746033E-1,9.850865021E0,9.858419063E0
2.716594958E0,9.415420532E-2,-3.680845642E-1,9.839338989E0,9.846671671E0
2.726626958E0,9.011260986E-2,-3.691323853E-1,9.849817200E0,9.857143494E0
2.736657958E0,8.771759033E-2,-3.790118408E-1,9.847122803E0,9.854804506E0
2.746689958E0,8.876541138E-2,-3.845503235E-1,9.847571869E0,9.855477156E0
2.756720958E0,8.113128662E-2,-3.873944092E-1,9.889484711E0,9.897401909E0
2.766752958E0,1.097218323E-1,-3.760180664E-1,9.894424438E0,9.902174682E0
2.776783958E0,8.906478882E-2,-3.814068604E-1,9.847571869E0,9.855357702E0
2.786815958E0,7.918533325E-2,-3.546125793E-1,9.833650818E0,9.840361213E0
2.796846958E0,6.541397095E-2,-3.601510620E-1,9.833501129E0,9.840311592E0
2.806878958E0,4.311035156E-2,-3.493734741E-1,9.861043854E0,9.867325180E0
2.816910958E0,5.224136353E-2,-3.528163147E-1,9.876162415E0,9.882600495E0
2.826941958E0,6.301895142E-2,-3.387455750E-1,9.868228912E0,9.874242342E0
2.836973958E0,6.406677246E-2,-3.248245239E-1,9.845775604E0,9.851340659E0
2.847004958E0,5.658233643E-2,-3.478765869E-1,9.846224670E0,9.852530636E0
2.857036958E0,4.864883423E-2,-3.656895447E-1,9.906549225E0,9.913415814E0
2.867067958E0,8.337661743E-2,-3.647914124E-1,9.884994049E0,9.892074190E0
2.877099958E0,1.351689148E-1,-3.956272888E-1,9.827812958E0,9.836701638E0
2.887130958E0,1.071771240E-1,-4.017645264E-1,9.788893890E0,9.797721432E0
2.897162958E0,5.867797852E-2,-4.004173279E-1,9.784702606E0,9.793068070E0
2.907193958E0,2.335144043E-2,-3.909869385E-1,9.755213928E0,9.763074048E0
2.917225958E0,3.742218018E-2,-3.911366272E-1,9.786199493E0,9.794084378E0
2.927256958E0,5.703140259E-2,-3.990701294E-1,9.847122803E0,9.855370974E0
2.937288958E0,8.053253174E-2,-3.914360046E-1,9.873018951E0,9.881103726E0
2.947319958E0,9.864486694E-2,-3.761677551E-1,9.886940002E0,9.894585166E0
2.957351958E0,1.100212097E-1,-3.414399719E-1,9.853260040E0,9.859787997E0
2.967383958E0,9.340576172E-2,-3.188369751E-1,9.813442841E0,9.819065232E0
2.977414958E0,8.262817383E-2,-2.996768188E-1,9.805659027E0,9.810585231E0
2.987446958E0,6.436614990E-2,-2.927911377E-1,9.794432373E0,9.799019092E0
2.997477958E0,4.490661621E-2,-2.784210205E-1,9.828561401E0,9.832606678E0
3.007509958E0,3.562591553E-2,-2.947370911E-1,9.884095917E0,9.888553547E0
3.017540958E0,4.685256958E-2,-3.094065857E-1,9.927954712E0,9.932885400E0
3.027572958E0,5.912704468E-2,-3.176394653E-1,9.944420471E0,9.949667801E0
3.037603958E0,7.394622803E-2,-3.445834351E-1,9.925110626E0,9.931365804E0
3.047635958E0,6.616241455E-2,-3.583547974E-1,9.882000275E0,9.888717058E0
3.057666958E0,6.496490479E-2,-3.683839417E-1,9.864486694E0,9.871576617E0
3.067698958E0,5.628295898E-2,-3.808081055E-1,9.844727783E0,9.852250896E0
3.077729958E0,5.942642212E-2,-3.948788452E-1,9.832602997E0,9.840708435E0
3.087761958E0,7.679031372E-2,-3.866459656E-1,9.828112335E0,9.836014636E0
3.097793958E0,8.726852417E-2,-4.071533203E-1,9.824220428E0,9.833041068E0
3.107824958E0,9.535171509E-2,-4.002676392E-1,9.837243347E0,9.845844951E0
3.117856958E0,1.016386414E-1,-3.996688843E-1,9.860744476E0,9.869364076E0
3.127887958E0,8.981323242E-2,-3.915856934E-1,9.878856812E0,9.887022690E0
3.137919958E0,7.394622803E-2,-3.893403625E-1,9.892927551E0,9.900862058E0
3.147950958E0,7.020401001E-2,-3.805087280E-1,9.810748444E0,9.818375656E0
