"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.903912083E-1,4.239184570E-1,2.395019531E-2,9.838590546E0,9.847748189E0
3.004232083E-1,3.899391174E-1,4.071533203E-2,9.795929260E0,9.803771740E0
3.104542083E-1,3.851490784E-1,5.209167480E-2,9.745035095E0,9.752782288E0
3.204862084E-1,3.942800903E-1,5.358856201E-2,9.760602722E0,9.768709947E0
3.305172083E-1,3.995191956E-1,5.403762817E-2,9.822723541E0,9.830993511E0
3.405492083E-1,4.360432434E-1,6.301895142E-2,9.868079224E0,9.877909326E0
3.505802084E-1,4.718188477E-1,8.696914673E-2,9.872719574E0,9.884369906E0
3.606122083E-1,4.571493530E-1,1.266366577E-1,9.859546967E0,9.870951766E0
3.706432083E-1,4.346960449E-1,1.384620667E-1,9.818831635E0,9.829424554E0
3.806742083E-1,4.171824646E-1,1.233435059E-1,9.815239105E0,9.824875242E0
3.907062084E-1,4.049079895E-1,1.318757629E-1,9.838889923E0,9.848101168E0
4.007372083E-1,4.113446045E-1,1.139131165E-1,9.883796539E0,9.893008370E0
4.107692083E-1,4.355941772E-1,1.077758789E-1,9.934391327E0,9.944520550E0
4.208002083E-1,4.574487305E-1,8.457412720E-2,9.942025452E0,9.952903205E0
4.308322084E-1,4.420307922E-1,6.376739502E-2,9.952503662E0,9.962519091E0
4.408632083E-1,4.385879517E-1,4.894821167E-2,9.940079498E0,9.949871142E0
4.508952083E-1,4.399351501E-1,5.269042969E-2,9.901459808E0,9.911368501E0
4.609262084E-1,4.400848389E-1,6.256988525E-2,9.850865021E0,9.860888972E0
4.709582083E-1,4.290078735E-1,6.541397095E-2,9.818382568E0,9.827968407E0
4.809892083E-1,4.399351501E-1,6.137237549E-2,9.809550934E0,9.819602794E0
4.910212083E-1,4.408332825E-1,7.604187012E-2,9.830806732E0,9.840979492E0
5.010522084E-1,4.577481079E-1,6.122268677E-2,9.855056305E0,9.865871291E0
5.110832083E-1,4.650828552E-1,6.556365967E-2,9.881102142E0,9.892258600E0
5.211152083E-1,4.788542175E-1,7.888595581E-2,9.873318329E0,9.885238448E0
5.311462083E-1,4.733157349E-1,8.202941895E-2,9.875863037E0,9.887538993E0
5.411782083E-1,4.574487305E-1,7.259902954E-2,9.900861053E0,9.911689037E0
5.512092083E-1,4.626878357E-1,5.882766724E-2,9.824519806E0,9.835584891E0
5.612412083E-1,4.459226990E-1,8.951385498E-2,9.848919067E0,9.859415124E0
5.712722084E-1,4.384382629E-1,1.228944397E-1,9.873468018E0,9.883961850E0
5.813042083E-1,4.391867065E-1,1.077758789E-1,9.804012451E0,9.814436344E0
5.913352083E-1,4.038601685E-1,1.098715210E-1,9.807006226E0,9.815933267E0
6.013662083E-1,4.240681458E-1,1.131646729E-1,9.789792023E0,9.799625905E0
6.113982084E-1,4.694238281E-1,1.148112488E-1,9.815987549E0,9.827876267E0
6.214292083E-1,4.671784973E-1,1.290316772E-1,9.892628174E0,9.904493784E0
6.314612083E-1,4.737648010E-1,1.137634277E-1,9.924960938E0,9.936913244E0
6.414922083E-1,4.617897034E-1,9.789642334E-2,9.902357941E0,9.913603090E0
6.515242083E-1,4.677772522E-1,8.831634521E-2,9.901010742E0,9.912448187E0
6.615552083E-1,4.456233215E-1,1.017883301E-1,9.869875488E0,9.880454603E0
6.715872083E-1,4.456233215E-1,1.023870850E-1,9.844727783E0,9.855340095E0
6.816182084E-1,4.555027771E-1,1.131646729E-1,9.823771362E0,9.834977011E0
6.916502083E-1,4.614903259E-1,1.133143616E-1,9.849218445E0,9.860675303E0
7.016812083E-1,4.715194702E-1,1.113684082E-1,9.862540741E0,9.874433827E0
7.117122083E-1,4.793032837E-1,9.744735718E-2,9.855205994E0,9.867335649E0
7.217442084E-1,4.882846069E-1,7.708969116E-2,9.879305878E0,9.891665649E0
7.317752083E-1,4.954696655E-1,7.319778442E-2,9.882599030E0,9.895282294E0
7.418072083E-1,4.866380310E-1,6.496490479E-2,9.880204010E0,9.892394467E0
7.518382084E-1,4.775070190E-1,5.718109131E-2,9.828711090E0,9.840469721E0
7.618702083E-1,4.444258118E-1,4.969665527E-2,9.812095642E0,9.822281046E0
7.719012083E-1,4.120930481E-1,6.706054688E-2,9.795480194E0,9.804374025E0
7.819332083E-1,4.382885742E-1,7.379653931E-2,9.795031128E0,9.805109770E0
7.919642084E-1,4.311035156E-1,8.023315430E-2,9.807006226E0,9.816804913E0
8.019962083E-1,4.584965515E-1,1.131646729E-1,9.841284943E0,9.852609535E0
8.120272083E-1,4.839436340E-1,1.161584473E-1,9.851314087E0,9.863877709E0
8.220582083E-1,4.939727783E-1,1.288819885E-1,9.856403503E0,9.869615479E0
8.320902084E-1,4.857398987E-1,1.233435059E-1,9.865085449E0,9.877806831E0
8.421212083E-1,4.860392761E-1,1.279838562E-1,9.876162415E0,9.888943224E0
8.521532083E-1,4.827461243E-1,1.299298096E-1,9.854607239E0,9.867279737E0
8.621842084E-1,4.830455017E-1,1.173559570E-1,9.861941986E0,9.874462270E0
8.722162083E-1,4.668791199E-1,1.068777466E-1,9.854457550E0,9.866090035E0
8.822472083E-1,4.604425049E-1,1.082249451E-1,9.858648834E0,9.869988692E0
8.922792083E-1,4.634362793E-1,1.125659180E-1,9.852361908E0,9.863897781E0
9.023102084E-1,4.803511047E-1,1.059796143E-1,9.833650818E0,9.845946235E0
9.123412083E-1,4.746629333E-1,9.220825195E-2,9.833052063E0,9.844933729E0
9.223732083E-1,4.646337891E-1,9.325607300E-2,9.832752686E0,9.844166122E0
9.324042083E-1,4.754113770E-1,9.580078125E-2,9.855355682E0,9.867280750E0
9.424362084E-1,4.882846069E-1,7.888595581E-2,9.876012726E0,9.888390780E0
9.524672083E-1,4.903802490E-1,8.352630615E-2,9.877659302E0,9.890177082E0
9.624992083E-1,4.918771362E-1,9.684860229E-2,9.846374359E0,9.859128298E0
9.725302084E-1,4.784051514E-1,1.022373962E-1,9.812844086E0,9.825030943E0
9.825622083E-1,4.544549561E-1,1.178050232E-1,9.790540466E0,9.801790140E0
9.925932083E-1,4.667294312E-1,1.110690308E-1,9.819879456E0,9.831592201E0
1.002625208E0,4.825964355E-1,1.146615601E-1,9.880503387E0,9.892946668E0
1.012656208E0,4.885839844E-1,1.210981750E-1,9.847721558E0,9.860578023E0
1.022687208E0,4.796026611E-1,1.181044006E-1,9.812544708E0,9.824968245E0
1.032719208E0,4.523593140E-1,1.225950623E-1,9.849218445E0,9.860363202E0
1.042750208E0,4.737648010E-1,1.002914429E-1,9.871072998E0,9.882944581E0
1.052782208E0,5.122348022E-1,1.074765015E-1,9.913584595E0,9.927391158E0
1.062813208E0,5.412744141E-1,1.185534668E-1,9.899064789E0,9.914560838E0
1.072845208E0,5.195695496E-1,9.340576172E-2,9.859247589E0,9.873370254E0
1.082876208E0,4.905299377E-1,1.026864624E-1,9.822424164E0,9.835201095E0
1.092908208E0,4.595443726E-1,1.013392639E-1,9.800719299E0,9.812010470E0
1.102939208E0,4.593946838E-1,9.205856323E-2,9.758357391E0,9.769598622E0
1.112971208E0,4.489164734E-1,9.325607300E-2,9.787846069E0,9.798579151E0
1.123002208E0,4.620890808E-1,7.858657837E-2,9.830806732E0,9.841974557E0
1.133033208E0,5.028044128E-1,1.023870850E-1,9.899813232E0,9.913102311E0
1.143065208E0,5.080435181E-1,1.402583313E-1,9.901908875E0,9.915925573E0
1.153096208E0,5.123844910E-1,1.579216003E-1,9.876761169E0,9.891303670E0
1.163128208E0,4.929249573E-1,1.860630798E-1,9.844877472E0,9.858965814E0
1.173159208E0,4.754113770E-1,1.815724182E-1,9.816137238E0,9.829320159E0
1.183191208E0,4.593946838E-1,1.643582153E-1,9.845476227E0,9.857558482E0
1.193222208E0,4.881349182E-1,1.642085266E-1,9.901010742E0,9.914396293E0
1.203254208E0,5.071453857E-1,1.486408997E-1,9.967622223E0,9.981622280E0
1.213285208E0,5.328918457E-1,1.166075134E-1,9.992320862E0,1.000719977E1
1.223317208E0,5.330415344E-1,1.005908203E-1,9.974208527E0,9.988948269E0
1.233348208E0,5.219645691E-1,1.230441284E-1,9.893077240E0,9.907601332E0
1.243379208E0,5.075944519E-1,1.146615601E-1,9.840087433E0,9.853837835E0
1.253411208E0,4.899311829E-1,1.213975525E-1,9.814490662E0,9.827461365E0
1.263442208E0,5.078938293E-1,1.249900818E-1,9.812844086E0,9.826774024E0
1.273474208E0,5.300477600E-1,1.481918335E-1,9.845476227E0,9.860847508E0
1.283505208E0,5.457650757E-1,1.426533508E-1,9.862241364E0,9.878360907E0
1.293537208E0,5.605842590E-1,1.411564636E-1,9.874216461E0,9.891123828E0
1.303568208E0,5.659730530E-1,1.478924561E-1,9.854307861E0,9.871655439E0
1.313600208E0,5.649252319E-1,1.309776306E-1,9.865684204E0,9.882713214E0
1.323631208E0,5.777984619E-1,1.354682922E-1,9.868228912E0,9.886058091E0
1.333663208E0,5.680686951E-1,1.407073975E-1,9.871821442E0,9.889153613E0
1.343694208E0,5.486091614E-1,1.386117554E-1,9.855205994E0,9.871437099E0
1.353725208E0,5.438191223E-1,1.610650635E-1,9.766739960E0,9.783194296E0
1.363757208E0,5.165757751E-1,1.898052979E-1,9.781708832E0,9.797178382E0
1.373788208E0,4.980143738E-1,2.044747925E-1,9.846673737E0,9.861379819E0
1.383820208E0,5.168751526E-1,2.089654541E-1,9.795629883E0,9.811482624E0
1.393851208E0,5.135820007E-1,1.989363098E-1,9.773176575E0,9.788683389E0
1.403883208E0,5.231620789E-1,1.787283325E-1,9.796528015E0,9.812115140E0
1.413914208E0,5.438191223E-1,1.752854919E-1,9.894574127E0,9.911057532E0
1.423946208E0,6.041436768E-1,1.724414062E-1,9.928703156E0,9.948561302E0
1.433977208E0,5.830375671E-1,1.669029236E-1,9.902956696E0,9.921508993E0
1.444008208E0,5.607339478E-1,1.496887207E-1,9.885592804E0,9.902614521E0
1.454040208E0,5.670208740E-1,1.516346741E-1,9.860295410E0,9.877749304E0
1.464071208E0,5.605842590E-1,1.633103943E-1,9.816735992E0,9.834085140E0
1.474103208E0,5.435197449E-1,1.811233521E-1,9.781259766E0,9.798023371E0
1.484134208E0,5.204676819E-1,1.929487610E-1,9.778116302E0,9.793859007E0
1.494166208E0,5.276527405E-1,2.007325745E-1,9.829309845E0,9.845508774E0
1.504197208E0,5.539979553E-1,1.797761536E-1,9.890083466E0,9.907218790E0
1.514229208E0,5.819897461E-1,1.561253357E-1,9.896819458E0,9.915146119E0
1.524260208E0,5.725593567E-1,1.525328064E-1,9.901160431E0,9.918874349E0
1.534292208E0,5.721102905E-1,1.445993042E-1,9.902807007E0,9.920373267E0
1.544323208E0,5.554948425E-1,1.431024170E-1,9.871372375E0,9.888025354E0
1.554354208E0,5.430706787E-1,1.315763855E-1,9.852810974E0,9.868643382E0
1.564386208E0,5.287005615E-1,1.182540894E-1,9.832303619E0,9.847218022E0
1.574417833E0,5.129832458E-1,1.389111328E-1,9.802964630E0,9.817360320E0
1.584449833E0,5.113366699E-1,1.363664246E-1,9.803114319E0,9.817388214E0
1.594480833E0,5.316943359E-1,1.607656860E-1,9.829908600E0,9.845590259E0
1.604512833E0,5.746549988E-1,1.582209778E-1,9.835746460E0,9.853789660E0
1.614543833E0,5.932164001E-1,1.598675537E-1,9.816436615E0,9.835643911E0
1.624575833E0,5.971083069E-1,1.683998108E-1,9.819430389E0,9.839009605E0
1.634606833E0,5.909710693E-1,1.508862305E-1,9.838590546E0,9.857478247E0
1.644638833E0,5.803431702E-1,1.657054138E-1,9.864337006E0,9.882783061E0
1.654669833E0,6.002517700E-1,1.577719116E-1,9.871072998E0,9.890565014E0
1.664700833E0,5.861810303E-1,1.733395386E-1,9.852511597E0,9.871455797E0
1.674732833E0,5.662724304E-1,1.923500061E-1,9.837393036E0,9.855555019E0
1.684763833E0,5.592370605E-1,1.754351807E-1,9.812844086E0,9.830332275E0
1.694795833E0,5.533992004E-1,1.731898499E-1,9.809251556E0,9.826375807E0
1.704826833E0,5.439688110E-1,1.736389160E-1,9.832004242E0,9.848571468E0
1.714858833E0,5.472619629E-1,1.689985657E-1,9.873468018E0,9.890067081E0
1.724889833E0,5.577401733E-1,1.710942078E-1,9.878258057E0,9.895470154E0
1.734921833E0,5.586383057E-1,1.706451416E-1,9.878856812E0,9.896110773E0
1.744952833E0,5.667214966E-1,1.666035461E-1,9.864486694E0,9.882157039E0
1.754984833E0,5.556445312E-1,1.607656860E-1,9.812095642E0,9.829130549E0
1.765015833E0,5.542973328E-1,1.603166199E-1,9.827214203E0,9.844139675E0
1.775046833E0,5.695655823E-1,1.408570862E-1,9.889484711E0,9.906874054E0
1.785078833E0,5.849835205E-1,1.130149841E-1,9.915081482E0,9.932966269E0
1.795109833E0,5.827381897E-1,1.257385254E-1,9.812844086E0,9.830936020E0
1.805141833E0,5.511538696E-1,1.206491089E-1,9.810299377E0,9.826510096E0
1.815172833E0,5.466632080E-1,1.282832336E-1,9.861043854E0,9.877017927E0
1.825204833E0,5.849835205E-1,1.121168518E-1,9.852810974E0,9.870798347E0
1.835235833E0,6.129753113E-1,1.167572021E-1,9.846524048E0,9.866276238E0
1.845267833E0,5.915698242E-1,1.209484863E-1,9.844428406E0,9.862928268E0
1.855298833E0,5.763015747E-1,1.194515991E-1,9.790390778E0,9.808065241E0
1.865330833E0,5.739065552E-1,1.463955688E-1,9.806706848E0,9.824576306E0
1.875361833E0,5.721102905E-1,1.417552185E-1,9.842781830E0,9.860413727E0
1.885392833E0,5.650749207E-1,1.489402771E-1,9.835596771E0,9.852941526E0
1.895424833E0,5.788462830E-1,1.401086426E-1,9.819879456E0,9.837922848E0
1.905455833E0,5.800437927E-1,1.437011719E-1,9.837093658E0,9.855227672E0
1.915487833E0,5.879772949E-1,1.568737793E-1,9.851463776E0,9.870241395E0
1.925518833E0,5.782475281E-1,1.896556091E-1,9.834099884E0,9.852911244E0
1.935550833E0,5.691165161E-1,1.977388000E-1,9.803114319E0,9.821611100E0
1.945581833E0,5.508544922E-1,1.945953369E-1,9.812395020E0,9.829771311E0
1.955613833E0,5.444178772E-1,2.040257263E-1,9.814191284E0,9.831397046E0
1.965644833E0,5.522016907E-1,1.818717957E-1,9.851463776E0,9.868603882E0
1.975675833E0,5.734574890E-1,1.631607056E-1,9.907297668E0,9.925221509E0
1.985707833E0,5.878276062E-1,1.320254517E-1,9.936786346E0,9.955033647E0
1.995738833E0,5.800437927E-1,1.155596924E-1,9.932295685E0,9.949889568E0
2.005770833E0,5.742059326E-1,1.095721436E-1,9.904154205E0,9.921390479E0
2.015801833E0,5.643264771E-1,9.250762939E-2,9.859696655E0,9.876266510E0
2.025833833E0,5.652246094E-1,8.607101440E-2,9.827363892E0,9.843981315E0
2.035864833E0,5.510041809E-1,9.984237671E-2,9.821226654E0,9.837177801E0
2.045896833E0,5.704637146E-1,1.056802368E-1,9.843530273E0,9.860612831E0
2.055927833E0,5.700146484E-1,1.074765015E-1,9.848619690E0,9.865686884E0
2.065959833E0,5.864804077E-1,9.759704590E-2,9.829010468E0,9.846975740E0
2.075990833E0,5.906716919E-1,1.095721436E-1,9.839039612E0,9.857362709E0
2.086021833E0,5.980064392E-1,1.038839722E-1,9.864935760E0,9.883590498E0
2.096053833E0,6.038442993E-1,9.759704590E-2,9.883347473E0,9.902257843E0
2.106084833E0,6.348298645E-1,1.187031555E-1,9.873018951E0,9.894119598E0
2.116116833E0,6.394702148E-1,1.291813660E-1,9.893825684E0,9.915311222E0
2.126147833E0,6.369255066E-1,1.338217163E-1,9.892328796E0,9.913715316E0
2.136179833E0,6.191125488E-1,1.451980591E-1,9.796378326E0,9.816996034E0
2.146210833E0,5.905220032E-1,1.395098877E-1,9.840835876E0,9.859524836E0
2.156242833E0,5.813909912E-1,1.425036621E-1,9.936936035E0,9.954949550E0
2.166273833E0,5.876779175E-1,1.583706665E-1,9.814939728E0,9.833793188E0
2.176305833E0,5.468128967E-1,1.339714050E-1,9.759405212E0,9.775630045E0
2.186336833E0,5.649252319E-1,1.019380188E-1,9.871522064E0,9.888199014E0
2.196367833E0,6.268963623E-1,1.118174744E-1,9.914482727E0,9.934911673E0
2.206399833E0,6.342311096E-1,1.169068909E-1,9.867630157E0,9.888682483E0
2.216430833E0,5.891748047E-1,1.020877075E-1,9.826465759E0,9.844642105E0
2.226462833E0,5.870791626E-1,9.954299927E-2,9.804611206E0,9.822676400E0
2.236493833E0,5.987548828E-1,1.098715210E-1,9.804461517E0,9.823341835E0
2.246525833E0,5.939648438E-1,1.230441284E-1,9.817484436E0,9.836205302E0
2.256556833E0,6.150709534E-1,1.393601990E-1,9.847422180E0,9.867596320E0
2.266588833E0,6.351292419E-1,1.342707825E-1,9.865684204E0,9.887018894E0
2.276619833E0,6.415658569E-1,1.291813660E-1,9.870474243E0,9.892146196E0
2.286651833E0,6.439608765E-1,1.184037781E-1,9.891730042E0,9.913376230E0
2.296682833E0,6.192622375E-1,1.065783691E-1,9.859397278E0,9.879400759E0
2.306713833E0,6.325845337E-1,8.457412720E-2,9.864337006E0,9.884961332E0
2.316745833E0,6.363267517E-1,8.786727905E-2,9.871222687E0,9.892101381E0
2.326776833E0,6.274951172E-1,7.439529419E-2,9.870174866E0,9.890381017E0
2.336808833E0,6.248007202E-1,6.616241455E-2,9.854008484E0,9.874018260E0
2.346839833E0,6.075865173E-1,7.244934082E-2,9.830507355E0,9.849532229E0
2.356871833E0,5.882766724E-1,7.858657837E-2,9.826615448E0,9.844522155E0
2.366902833E0,5.770500183E-1,8.996292114E-2,9.811646576E0,9.829012594E0
2.376934833E0,5.920188904E-1,9.325607300E-2,9.843530273E0,9.861758023E0
2.386965833E0,6.147715759E-1,8.681945801E-2,9.842332764E0,9.861896164E0
2.396996833E0,6.366261292E-1,7.439529419E-2,9.840536499E0,9.861388648E0
2.407028833E0,6.400689697E-1,7.963439941E-2,9.830357666E0,9.851495408E0
2.417059833E0,6.207591248E-1,9.310638428E-2,9.793833618E0,9.813928247E0
2.427091833E0,6.120771790E-1,7.454498291E-2,9.785451050E0,9.804858371E0
2.437122833E0,6.108796692E-1,7.828720093E-2,9.807305603E0,9.826624347E0
2.447154833E0,6.050418091E-1,9.160949707E-2,9.851314087E0,9.870301775E0
2.457185833E0,6.189628601E-1,8.607101440E-2,9.884844360E0,9.904578298E0
2.467217833E0,6.183641052E-1,8.681945801E-2,9.873018951E0,9.892745574E0
2.477248833E0,6.111790466E-1,1.022373962E-1,9.878108368E0,9.897525814E0
2.487280833E0,5.912704468E-1,8.307723999E-2,9.840835876E0,9.858932666E0
2.497311833E0,5.837860107E-1,7.694000244E-2,9.790989532E0,9.808679926E0
2.507342833E0,5.593867493E-1,8.352630615E-2,9.821376343E0,9.837648268E0
2.517374833E0,5.658233643E-1,8.217910767E-2,9.804162140E0,9.820819963E0
2.527405833E0,5.556445312E-1,8.247848511E-2,9.803114319E0,9.819195175E0
2.537437833E0,5.706134033E-1,8.831634521E-2,9.807455292E0,9.824437833E0
2.547468833E0,5.721102905E-1,8.981323242E-2,9.825717316E0,9.842768786E0
2.557500833E0,6.126759338E-1,8.726852417E-2,9.868977356E0,9.888361929E0
2.567531833E0,6.472540283E-1,7.694000244E-2,9.911339264E0,9.932749043E0
2.577563667E0,6.740483093E-1,8.711883545E-2,9.913285217E0,9.936556477E0
2.587594667E0,6.596781921E-1,8.053253174E-2,9.826316071E0,9.848763797E0
2.597625667E0,6.414161682E-1,7.828720093E-2,9.840087433E0,9.861281067E0
2.607657667E0,6.707551575E-1,5.763015747E-2,9.881102142E0,9.904009959E0
2.617688667E0,7.035369873E-1,4.805007935E-2,9.912237396E0,9.937289535E0
2.627720667E0,6.968009949E-1,7.140151978E-2,9.890532532E0,9.915304512E0
2.637751667E0,6.541397095E-1,6.915618896E-2,9.830507355E0,9.852489847E0
2.647783667E0,6.095324707E-1,5.972579956E-2,9.748178558E0,9.767398948E0
2.657814667E0,5.918692017E-1,5.912704468E-2,9.754166107E0,9.772285383E0
2.667846667E0,5.855822754E-1,6.436614990E-2,9.791588287E0,9.809294103E0
2.677877667E0,5.822891235E-1,5.852828979E-2,9.820328522E0,9.837750681E0
2.687909667E0,5.848338318E-1,4.894821167E-2,9.836494904E0,9.853986936E0
2.697940667E0,5.923182678E-1,6.735992432E-2,9.830058289E0,9.848117802E0
2.707971667E0,5.855822754E-1,8.951385498E-2,9.836494904E0,9.854316380E0
2.718003667E0,5.942642212E-1,9.894424438E-2,9.820927277E0,9.839387811E0
2.728034667E0,5.912704468E-1,1.248403931E-1,9.798324280E0,9.816941711E0
2.738066667E0,5.897735596E-1,1.134640503E-1,9.804611206E0,9.822988743E0
2.748097667E0,6.030958557E-1,9.714797974E-2,9.819131012E0,9.838114462E0
2.758129667E0,5.911207581E-1,6.795867920E-2,9.847422180E0,9.865382189E0
2.768160667E0,6.233038330E-1,3.517684937E-2,9.893675995E0,9.913353104E0
2.778192667E0,6.427633667E-1,2.694396973E-3,9.969867554E0,9.990566102E0
2.788223667E0,6.788383484E-1,-1.197509766E-2,9.981692963E0,1.000475683E1
2.798254667E0,6.761439514E-1,-1.631607056E-2,9.953102417E0,9.976055562E0
2.808286667E0,6.535409546E-1,2.395019531E-3,9.901759186E0,9.923303708E0
2.818317667E0,6.225553894E-1,7.634124756E-3,9.806108093E0,9.825853115E0
2.828349667E0,5.990542603E-1,-0.000000000E0,9.748028870E0,9.766418630E0
2.838380667E0,6.069877625E-1,2.065704346E-2,9.758058014E0,9.776940066E0
2.848412667E0,6.463558960E-1,1.377136230E-2,9.810299377E0,9.831578687E0
2.858443667E0,6.620732117E-1,2.395019531E-2,9.860145721E0,9.882377659E0
2.868475667E0,6.638694763E-1,3.861968994E-2,9.900861053E0,9.923168031E0
2.878506667E0,6.550378418E-1,6.496490479E-2,9.878407745E0,9.900314874E0
2.888537667E0,6.253994751E-1,6.556365967E-2,9.827064514E0,9.847163046E0
2.898569667E0,5.858816528E-1,7.813751221E-2,9.804760895E0,9.822560714E0
2.908600667E0,5.791456604E-1,7.679031372E-2,9.815388794E0,9.832759716E0
2.918632667E0,5.881269836E-1,8.966354370E-2,9.839039612E0,9.857009353E0
2.928663667E0,6.017486572E-1,9.774673462E-2,9.798174591E0,9.817121838E0
2.938695667E0,5.867797852E-1,1.222956848E-1,9.876012726E0,9.894184863E0
2.948726667E0,6.092330933E-1,1.212478638E-1,9.932145996E0,9.951552145E0
2.958758667E0,6.277944946E-1,1.157093811E-1,9.776918793E0,9.797737273E0
2.968789667E0,6.228547668E-1,6.900650024E-2,9.811047821E0,9.831041110E0
2.978821667E0,6.412664795E-1,1.916015625E-2,9.891430664E0,9.912214202E0
2.988852667E0,6.715036011E-1,2.110610962E-2,9.858798523E0,9.881663366E0
2.998883667E0,6.433621216E-1,1.616638184E-2,9.875264282E0,9.896212448E0
3.008915667E0,6.198609924E-1,-3.742218018E-3,9.856702881E0,9.876175036E0
3.018946667E0,6.090834045E-1,3.143463135E-3,9.806108093E0,9.825006280E0
3.028978667E0,5.954617310E-1,2.948867798E-2,9.813592529E0,9.831685643E0
3.039009667E0,6.036946106E-1,6.107299805E-2,9.823771362E0,9.842492615E0
3.049041667E0,6.168672180E-1,8.652008057E-2,9.844428406E0,9.864115851E0
3.059072667E0,6.248007202E-1,9.565109253E-2,9.898915100E0,9.919074817E0
3.069104667E0,6.465055847E-1,7.813751221E-2,9.889484711E0,9.910902219E0
3.079135667E0,6.454577637E-1,8.876541138E-2,9.864935760E0,9.886427696E0
3.089166667E0,6.330335999E-1,5.942642212E-2,9.871522064E0,9.891977098E0
3.099198667E0,6.400689697E-1,4.954696655E-2,9.867181091E0,9.888043582E0
3.109229667E0,6.427633667E-1,4.475692749E-2,9.879754944E0,9.900742683E0
3.119261667E0,6.087840271E-1,5.119354248E-2,9.855505371E0,9.874422762E0
3.129292667E0,5.770500183E-1,5.403762817E-2,9.799072723E0,9.816197483E0
3.139324667E0,5.628295898E-1,5.628295898E-2,9.793983307E0,9.810303458E0
3.149355667E0,5.712121582E-1,6.062393188E-2,9.790690155E0,9.807526309E0
3.159387667E0,5.915698242E-1,7.155120850E-2,9.830956421E0,9.848998862E0
3.169418667E0,6.081852722E-1,8.038284302E-2,9.861941986E0,9.881004527E0
3.179450667E0,6.158193970E-1,8.831634521E-2,9.847721558E0,9.867352896E0
3.189481667E0,6.270460510E-1,1.017883301E-1,9.836494904E0,9.856986335E0
3.199512667E0,6.215075684E-1,1.047821045E-1,9.833800507E0,9.853978047E0
3.209544667E0,6.200106812E-1,9.190887451E-2,9.831854553E0,9.851813257E0
3.219575667E0,5.998027039E-1,7.933502197E-2,9.826316071E0,9.844924827E0
3.229607667E0,5.825885010E-1,8.262817383E-2,9.849517822E0,9.867078499E0
3.239638667E0,5.906716919E-1,7.514373779E-2,9.835147705E0,9.853155333E0
3.249670667E0,5.851332092E-1,5.553451538E-2,9.858349457E0,9.875855354E0
3.259701667E0,5.941145325E-1,6.137237549E-2,9.867929535E0,9.885988668E0
3.269732667E0,5.804928589E-1,5.688171387E-2,9.891430664E0,9.908612823E0
