"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.232030000E-1,-1.556762695E-1,4.367916870E-1,9.867630157E0,9.878519474E0
5.332340000E-1,-1.701960754E-1,4.311035156E-1,9.835297394E0,9.846212052E0
5.432660000E-1,-1.859133911E-1,4.177812195E-1,9.826465759E0,9.837099890E0
5.532970000E-1,-2.035766602E-1,4.207749939E-1,9.852212219E0,9.863294615E0
5.633290000E-1,-2.124082947E-1,4.204756165E-1,9.869576111E0,9.880812195E0
5.733600000E-1,-2.068698120E-1,4.366419983E-1,9.865983582E0,9.877807620E0
5.833910000E-1,-2.106120300E-1,4.541555786E-1,9.851763153E0,9.864474235E0
5.934230000E-1,-2.134561157E-1,4.532574463E-1,9.843530273E0,9.856271814E0
6.034540000E-1,-2.097138977E-1,4.363426208E-1,9.851014709E0,9.862903508E0
6.134860000E-1,-2.267784119E-1,4.258644104E-1,9.854756927E0,9.866560852E0
6.235170000E-1,-2.104623413E-1,4.001179504E-1,9.875713348E0,9.886055984E0
6.335480000E-1,-2.052232361E-1,3.818559265E-1,9.887838135E0,9.897336687E0
6.435800000E-1,-2.052232361E-1,3.686833191E-1,9.875563660E0,9.884573919E0
6.536110000E-1,-2.183958435E-1,3.695814514E-1,9.873318329E0,9.882646509E0
6.636420000E-1,-2.055226135E-1,3.760180664E-1,9.853709106E0,9.863022472E0
6.736740000E-1,-2.197430420E-1,3.835025024E-1,9.852810974E0,9.862719973E0
6.837050000E-1,-2.290237427E-1,4.053570557E-1,9.823322296E0,9.834349351E0
6.937370000E-1,-2.248324585E-1,4.122427368E-1,9.806856537E0,9.818091915E0
7.037680000E-1,-2.338137817E-1,4.074526978E-1,9.794881439E0,9.806140372E0
7.137990000E-1,-2.492317200E-1,4.174818420E-1,9.783954163E0,9.796028103E0
7.238310000E-1,-2.685415649E-1,4.186793518E-1,9.794731750E0,9.807353213E0
7.338620000E-1,-2.649490356E-1,4.092489624E-1,9.834998016E0,9.847074118E0
7.438940000E-1,-2.386038208E-1,4.087998962E-1,9.863139496E0,9.874490866E0
7.539250000E-1,-2.195933533E-1,4.210743713E-1,9.883946228E0,9.895348296E0
7.639560000E-1,-2.073188782E-1,4.174818420E-1,9.889484711E0,9.900463628E0
7.739887916E-1,-2.014810181E-1,4.242178345E-1,9.883946228E0,9.895097191E0
7.840197916E-1,-2.104623413E-1,4.287084961E-1,9.871671753E0,9.883217521E0
7.940517917E-1,-2.269281006E-1,4.261637878E-1,9.843230896E0,9.855065013E0
8.040827917E-1,-2.562670898E-1,4.306544495E-1,9.857451324E0,9.870181492E0
8.141137916E-1,-2.496807861E-1,4.323010254E-1,9.843829651E0,9.856480450E0
8.241457916E-1,-2.486329651E-1,4.122427368E-1,9.819580078E0,9.831374031E0
8.341767917E-1,-2.514770508E-1,4.200265503E-1,9.846673737E0,9.858835970E0
8.442087916E-1,-2.480342102E-1,4.001179504E-1,9.838889923E0,9.850145698E0
8.542397916E-1,-2.227368164E-1,3.987707520E-1,9.850116577E0,9.860701110E0
8.642707916E-1,-2.065704346E-1,3.924838257E-1,9.866881714E0,9.876845127E0
8.743027917E-1,-1.965412903E-1,3.888912964E-1,9.880952454E0,9.890555410E0
8.843337916E-1,-1.917512512E-1,3.858975220E-1,9.881700897E0,9.891091854E0
8.943657916E-1,-2.046244812E-1,3.870950317E-1,9.854906616E0,9.864628638E0
9.043967917E-1,-2.312690735E-1,3.782633972E-1,9.841734009E0,9.851715428E0
9.144277917E-1,-2.454895020E-1,3.920347595E-1,9.834099884E0,9.844972162E0
9.244597916E-1,-2.436932373E-1,3.878434753E-1,9.864486694E0,9.875115528E0
9.344907916E-1,-2.276765442E-1,4.119433594E-1,9.893376617E0,9.904566363E0
9.445227917E-1,-2.264790344E-1,4.327500916E-1,9.827962646E0,9.840092234E0
9.545537917E-1,-2.368075562E-1,4.415817261E-1,9.790241089E0,9.803055280E0
9.645847916E-1,-2.399510193E-1,4.264631653E-1,9.758956146E0,9.771216525E0
9.746167916E-1,-2.731819153E-1,4.275109863E-1,9.774074707E0,9.787233030E0
9.846477917E-1,-2.721340942E-1,3.872447205E-1,9.814640350E0,9.826046033E0
9.946797916E-1,-2.644999695E-1,3.861968994E-1,9.895322571E0,9.906387690E0
1.004710792E0,-2.405497742E-1,3.890409851E-1,9.900411987E0,9.910972435E0
1.014741792E0,-2.365081787E-1,3.888912964E-1,9.802515564E0,9.813077190E0
1.024773792E0,-2.474354553E-1,3.918850708E-1,9.816286926E0,9.827221745E0
1.034804792E0,-2.318678284E-1,4.040098572E-1,9.919871521E0,9.930802467E0
1.044835792E0,-1.896556091E-1,4.085005188E-1,1.005998016E1,1.007005674E1
1.054867792E0,-1.534309387E-1,4.161346436E-1,1.004875351E1,1.005853648E1
1.064898792E0,-1.898052979E-1,4.147874451E-1,9.795480194E0,9.806095396E0
1.074930792E0,-3.073109436E-1,4.248165894E-1,9.592053223E0,9.606372582E0
1.084961792E0,-3.595523071E-1,4.053570557E-1,9.591903534E0,9.607195512E0
1.094992792E0,-3.230282593E-1,3.872447205E-1,9.763746185E0,9.776760471E0
1.105024792E0,-2.576142883E-1,3.620970154E-1,9.961784363E0,9.971691284E0
1.115055792E0,-1.663041687E-1,3.502716064E-1,9.998009033E0,1.000552507E1
1.125087792E0,-1.348695374E-1,3.513194275E-1,9.929451599E0,9.936580105E0
1.135118792E0,-1.586700439E-1,3.703298950E-1,9.833501129E0,9.841751108E0
1.145149792E0,-2.011816406E-1,3.954776001E-1,9.820627899E0,9.830646414E0
1.155181792E0,-2.555186462E-1,4.010160828E-1,9.855355682E0,9.866820121E0
1.165212792E0,-2.811154175E-1,4.212240601E-1,9.876012726E0,9.888987964E0
1.175244792E0,-2.671943665E-1,4.614903259E-1,9.886341248E0,9.900712571E0
1.185275792E0,-2.386038208E-1,4.870870972E-1,9.859247589E0,9.874155592E0
1.195306792E0,-2.067201233E-1,4.992118835E-1,9.834399261E0,9.849231165E0
1.205338792E0,-2.145039368E-1,5.017565918E-1,9.832004242E0,9.847135575E0
1.215369792E0,-2.227368164E-1,4.433779907E-1,9.851164398E0,9.863652251E0
1.225401792E0,-2.333647156E-1,3.912863159E-1,9.859247589E0,9.869768340E0
1.235432792E0,-2.384541321E-1,3.743714905E-1,9.878407745E0,9.888374688E0
1.245463792E0,-2.710862732E-1,3.619473267E-1,9.864037628E0,9.874397803E0
1.255495792E0,-2.721340942E-1,3.499722290E-1,9.841584320E0,9.851564315E0
1.265526792E0,-2.874023438E-1,3.644920349E-1,9.832004242E0,9.842954941E0
1.275558792E0,-2.577639771E-1,3.782633972E-1,9.829309845E0,9.839962271E0
1.285589792E0,-2.550695801E-1,3.749702454E-1,9.837842102E0,9.848289212E0
1.295620792E0,-2.426454163E-1,3.923341370E-1,9.838141479E0,9.848950738E0
1.305652792E0,-2.097138977E-1,3.902384949E-1,9.819879456E0,9.829867676E0
1.315683792E0,-2.026785278E-1,4.008663940E-1,9.835297394E0,9.845549618E0
1.325715792E0,-2.085163879E-1,4.119433594E-1,9.868228912E0,9.879024156E0
1.335746792E0,-2.191442871E-1,4.245172119E-1,9.888586578E0,9.900120383E0
1.345777792E0,-2.275268555E-1,4.378395081E-1,9.822424164E0,9.834810032E0
1.355809792E0,-2.745291138E-1,4.628375244E-1,9.755662994E0,9.770493604E0
1.365840792E0,-3.023712158E-1,4.749623108E-1,9.750573578E0,9.766816403E0
1.375872792E0,-2.866539001E-1,4.625381470E-1,9.798024902E0,9.813124068E0
1.385903792E0,-2.080673218E-1,4.531077576E-1,9.871372375E0,9.883956254E0
1.395934792E0,-1.618135071E-1,4.433779907E-1,9.892628174E0,9.903881049E0
1.405966792E0,-1.706451416E-1,4.363426208E-1,9.806407471E0,9.817593500E0
1.415997792E0,-2.109114075E-1,4.252656555E-1,9.730066223E0,9.741638630E0
1.426028792E0,-2.474354553E-1,4.352947998E-1,9.697883148E0,9.710800349E0
1.436060792E0,-2.676434326E-1,4.236190796E-1,9.764644318E0,9.777492766E0
1.446091792E0,-2.671943665E-1,4.201762390E-1,9.861792297E0,9.874355079E0
1.456123792E0,-2.511776733E-1,4.257147217E-1,9.951156464E0,9.963425024E0
1.466154792E0,-2.516267395E-1,4.345463562E-1,9.995164948E0,1.000777043E1
1.476185792E0,-2.423460388E-1,4.357438660E-1,9.923913116E0,9.936430741E0
1.486217792E0,-2.537223816E-1,4.092489624E-1,9.885892181E0,9.897612034E0
1.496248792E0,-2.454895020E-1,3.827540588E-1,9.906249847E0,9.916680483E0
1.506280792E0,-2.246827698E-1,3.411405945E-1,9.919871521E0,9.928278312E0
1.516311792E0,-2.285746765E-1,3.347039795E-1,9.927206268E0,9.935476709E0
1.526342792E0,-2.168989563E-1,3.150947571E-1,9.904154205E0,9.911538750E0
1.536374792E0,-2.359094238E-1,3.195854187E-1,9.872120819E0,9.880109188E0
1.546405792E0,-2.465373230E-1,3.379971313E-1,9.840386810E0,9.849275876E0
1.556437792E0,-2.414479065E-1,3.490740967E-1,9.814191284E0,9.823365023E0
1.566468792E0,-2.520758057E-1,3.378474426E-1,9.793833618E0,9.802900594E0
1.576499792E0,-2.676434326E-1,3.611988831E-1,9.782457275E0,9.792781422E0
1.586531792E0,-2.751278687E-1,3.577560425E-1,9.776469727E0,9.786881273E0
1.596562792E0,-2.639012146E-1,3.659889221E-1,9.817634125E0,9.827997332E0
1.606594792E0,-2.607577515E-1,3.757186890E-1,9.838440857E0,9.849064810E0
1.616625792E0,-2.653981018E-1,4.059558105E-1,9.893975372E0,9.905856093E0
1.626656792E0,-2.833607483E-1,4.068539429E-1,9.920470276E0,9.932852256E0
1.636688792E0,-2.736309814E-1,4.170327759E-1,9.917626190E0,9.930161101E0
1.646719792E0,-2.745291138E-1,4.043092346E-1,9.895472260E0,9.907532661E0
1.656751792E0,-3.025209045E-1,4.183799744E-1,9.882449341E0,9.895926721E0
1.666782792E0,-2.848576355E-1,4.004173279E-1,9.867929535E0,9.880157449E0
1.676813792E0,-2.863545227E-1,3.983216858E-1,9.853110352E0,9.865315133E0
1.686845792E0,-2.848576355E-1,3.728746033E-1,9.855205994E0,9.866370382E0
1.696876792E0,-2.878514099E-1,3.659889221E-1,9.818232880E0,9.829267684E0
1.706908792E0,-2.800675964E-1,3.522175598E-1,9.842183075E0,9.852464806E0
1.716939792E0,-2.766247559E-1,3.290158081E-1,9.835297394E0,9.844686256E0
1.726970792E0,-2.541714478E-1,3.129991150E-1,9.843829651E0,9.852083727E0
1.737002792E0,-2.649490356E-1,3.107537842E-1,9.859846344E0,9.868299541E0
1.747033792E0,-2.556683350E-1,2.918930054E-1,9.881850586E0,9.889466054E0
1.757065792E0,-2.697390747E-1,2.962339783E-1,9.880503387E0,9.888622802E0
1.767096792E0,-2.592608643E-1,2.971321106E-1,9.910890198E0,9.918732187E0
1.777126500E0,-2.624043274E-1,2.897973633E-1,9.924511871E0,9.932208940E0
1.787158500E0,-2.764750671E-1,2.897973633E-1,9.909393311E0,9.917484397E0
1.797189500E0,-2.772235107E-1,3.147953796E-1,9.876461792E0,9.885365271E0
1.807221500E0,-2.649490356E-1,3.354524231E-1,9.840985565E0,9.850265134E0
1.817252500E0,-2.444416809E-1,3.451821899E-1,9.831704865E0,9.840798902E0
1.827283500E0,-2.426454163E-1,3.442840576E-1,9.813143463E0,9.822178625E0
1.837315500E0,-2.365081787E-1,3.595523071E-1,9.821975098E0,9.831399127E0
1.847346500E0,-2.406994629E-1,3.597019958E-1,9.817933502E0,9.827468647E0
1.857377500E0,-2.677931213E-1,3.579057312E-1,9.813293152E0,9.823468438E0
1.867409500E0,-2.600093079E-1,3.707789612E-1,9.833201752E0,9.843624260E0
1.877440500E0,-2.606080627E-1,3.743714905E-1,9.877210236E0,9.887737487E0
1.887472500E0,-2.733316040E-1,3.881428528E-1,9.856253815E0,9.867679783E0
1.897503500E0,-2.604583740E-1,4.040098572E-1,9.853110352E0,9.864828743E0
1.907534500E0,-2.496807861E-1,4.230203247E-1,9.814939728E0,9.827223848E0
1.917566500E0,-2.363584900E-1,4.192781067E-1,9.821975098E0,9.833760943E0
1.927597500E0,-2.363584900E-1,3.915856934E-1,9.820178833E0,9.830824838E0
1.937629500E0,-2.408491516E-1,3.677851868E-1,9.837093658E0,9.846912506E0
1.947660500E0,-2.436932373E-1,3.388952637E-1,9.850565643E0,9.859405656E0
1.957691500E0,-2.552192688E-1,3.336561584E-1,9.859846344E0,9.868790870E0
1.967723500E0,-2.610571289E-1,3.173400879E-1,9.833052063E0,9.841634439E0
1.977754500E0,-2.636018372E-1,3.338058472E-1,9.794132996E0,9.803364392E0
1.987786500E0,-2.591111755E-1,3.293151855E-1,9.813442841E0,9.822385020E0
1.997817500E0,-2.453398132E-1,3.335064697E-1,9.802066498E0,9.810806583E0
2.007848500E0,-2.157014465E-1,3.165916443E-1,9.907746735E0,9.915150162E0
2.017880500E0,-1.695973206E-1,2.941383362E-1,1.002540207E1,1.003114985E1
2.027911500E0,-1.685494995E-1,2.972817993E-1,9.888137512E0,9.894041078E0
2.037943500E0,-2.567161560E-1,2.960842896E-1,9.747729492E0,9.755603484E0
2.047974500E0,-3.121009827E-1,3.052153015E-1,9.748777313E0,9.758546127E0
2.058005500E0,-2.815644836E-1,3.224295044E-1,9.793384552E0,9.802735349E0
2.068037500E0,-2.683918762E-1,3.266207886E-1,9.875114594E0,9.884159224E0
2.078068500E0,-2.160008240E-1,3.224295044E-1,9.891430664E0,9.899041253E0
2.088100500E0,-1.743873596E-1,3.493734741E-1,9.824220428E0,9.831977411E0
2.098131500E0,-1.971400452E-1,3.890409851E-1,9.802515564E0,9.812213230E0
2.108162500E0,-2.137554932E-1,4.170327759E-1,9.817783813E0,9.828961632E0
2.118194500E0,-2.543211365E-1,4.553530884E-1,9.863588562E0,9.877368323E0
2.128225500E0,-2.624043274E-1,4.514611816E-1,9.876761169E0,9.890555314E0
2.138257500E0,-2.689906311E-1,4.487667847E-1,9.865833893E0,9.879697667E0
2.148288500E0,-2.332150269E-1,4.331991577E-1,9.858050079E0,9.870319251E0
2.158319500E0,-2.207908630E-1,3.989204407E-1,9.882599030E0,9.893111225E0
2.168351500E0,-1.892065430E-1,3.685336304E-1,9.913734283E0,9.922385983E0
2.178382500E0,-1.860630798E-1,3.173400879E-1,9.911788330E0,9.918612408E0
2.188413500E0,-2.100132751E-1,3.035687256E-1,9.908644867E0,9.915518274E0
2.198445500E0,-2.207908630E-1,2.944377136E-1,9.868677979E0,9.875537819E0
2.208476500E0,-2.468367004E-1,3.073109436E-1,9.827812958E0,9.835714306E0
2.218508500E0,-2.760260010E-1,3.128494263E-1,9.769883423E0,9.778787615E0
2.228539500E0,-2.668949890E-1,3.251239014E-1,9.763147430E0,9.772204779E0
2.238570500E0,-2.610571289E-1,3.272195435E-1,9.768536224E0,9.777500878E0
2.248602500E0,-2.389031982E-1,3.137475586E-1,9.797426147E0,9.805359319E0
2.258633500E0,-1.977388000E-1,3.110531616E-1,9.823921051E0,9.830833104E0
2.268665500E0,-2.007325745E-1,3.150947571E-1,9.857601013E0,9.864678201E0
2.278696500E0,-1.945953369E-1,3.124003601E-1,9.905501404E0,9.912336727E0
2.288727500E0,-1.962419128E-1,3.285667419E-1,9.895621948E0,9.903019779E0
2.298759500E0,-2.224374390E-1,3.513194275E-1,9.858199768E0,9.866965411E0
2.308790500E0,-2.540217590E-1,3.939807129E-1,9.848170624E0,9.859321097E0
2.318822500E0,-2.612068176E-1,3.944297791E-1,9.856403503E0,9.867750193E0
2.328853500E0,-2.297721863E-1,3.778143311E-1,9.861343231E0,9.871252669E0
2.338884500E0,-2.092648315E-1,3.628454590E-1,9.817484436E0,9.826415890E0
2.348916500E0,-1.956431580E-1,3.650907898E-1,9.798024902E0,9.806776204E0
2.358947500E0,-1.871109009E-1,3.676354980E-1,9.856702881E0,9.865331116E0
2.368979500E0,-1.948947144E-1,3.758683777E-1,9.898915100E0,9.907965540E0
2.379010500E0,-2.180964661E-1,3.775149536E-1,9.908046112E0,9.917633859E0
2.389041500E0,-2.335144043E-1,3.956272888E-1,9.884994049E0,9.895663559E0
2.399073500E0,-2.163002014E-1,3.993695068E-1,9.849667511E0,9.860133460E0
2.409104500E0,-2.085163879E-1,4.023632813E-1,9.823921051E0,9.834368313E0
2.419136500E0,-1.936972046E-1,4.019142151E-1,9.815688171E0,9.825822506E0
2.429167500E0,-1.884580994E-1,3.790118408E-1,9.836943970E0,9.846046572E0
2.439198500E0,-1.790277100E-1,3.683839417E-1,9.859397278E0,9.867901111E0
2.449230500E0,-1.827699280E-1,3.417393494E-1,9.861492920E0,9.869104987E0
2.459261500E0,-1.939965820E-1,3.200344849E-1,9.864486694E0,9.871583180E0
2.469293500E0,-2.050735474E-1,3.137475586E-1,9.852661285E0,9.859788390E0
2.479324500E0,-2.237846375E-1,3.047662354E-1,9.834548950E0,9.841814623E0
2.489355500E0,-2.360591125E-1,2.945874023E-1,9.810149689E0,9.817410176E0
2.499387500E0,-2.353106689E-1,2.978805542E-1,9.809251556E0,9.816594116E0
2.509418500E0,-2.329156494E-1,3.043171692E-1,9.816885681E0,9.824362733E0
2.519450500E0,-2.106120300E-1,3.135978699E-1,9.833201752E0,9.840455159E0
2.529481500E0,-2.067201233E-1,2.983296204E-1,9.839338989E0,9.846030952E0
2.539512500E0,-1.996847534E-1,3.180885315E-1,9.847871246E0,9.855030309E0
2.549544500E0,-2.168989563E-1,3.174897766E-1,9.842332764E0,9.849840565E0
2.559575500E0,-2.251318359E-1,3.168910217E-1,9.827513580E0,9.835198393E0
2.569607500E0,-2.354603577E-1,3.119512939E-1,9.824370117E0,9.832141343E0
2.579638500E0,-2.465373230E-1,3.396437073E-1,9.848919067E0,9.857857034E0
2.589669500E0,-2.282752991E-1,3.409909058E-1,9.877808990E0,9.886328685E0
2.599701500E0,-2.154020691E-1,3.703298950E-1,9.866732025E0,9.876028713E0
2.609732500E0,-2.212399292E-1,3.826043701E-1,9.851463776E0,9.861372710E0
2.619764500E0,-1.989363098E-1,3.947291565E-1,9.854607239E0,9.864515730E0
2.629795500E0,-1.919009399E-1,4.022135925E-1,9.841734009E0,9.851818616E0
2.639826500E0,-2.065704346E-1,3.947291565E-1,9.854906616E0,9.864971711E0
2.649858500E0,-2.098635864E-1,3.841012573E-1,9.846524048E0,9.856247375E0
2.659889500E0,-2.185455322E-1,3.504212952E-1,9.824819183E0,9.833495270E0
2.669920500E0,-2.230361938E-1,3.317102051E-1,9.850266266E0,9.858373208E0
2.679952500E0,-2.257305908E-1,3.288661194E-1,9.869576111E0,9.877633311E0
2.689983500E0,-1.983375549E-1,3.266207886E-1,9.856253815E0,9.863658458E0
2.700015500E0,-2.031275940E-1,3.091072083E-1,9.846524048E0,9.853468623E0
2.710046500E0,-2.023791504E-1,3.246748352E-1,9.839788055E0,9.847222961E0
2.720077500E0,-2.010319519E-1,3.369493103E-1,9.849218445E0,9.857030621E0
2.730109500E0,-1.877096558E-1,3.577560425E-1,9.879305878E0,9.887563346E0
2.740140500E0,-1.832189941E-1,3.537144470E-1,9.871222687E0,9.879257079E0
2.750172500E0,-1.773811340E-1,3.712280273E-1,9.849817200E0,9.858406219E0
2.760203500E0,-1.833686829E-1,3.815565491E-1,9.832004242E0,9.841113600E0
2.770234500E0,-1.860630798E-1,3.683839417E-1,9.816885681E0,9.825557016E0
2.780266667E0,-2.025288391E-1,3.659889221E-1,9.821526031E0,9.830429259E0
2.790297667E0,-2.065704346E-1,3.620970154E-1,9.833950195E0,9.842782230E0
2.800329667E0,-2.350112915E-1,3.264710999E-1,9.855505371E0,9.863711259E0
2.810360667E0,-2.432441711E-1,3.290158081E-1,9.859846344E0,9.868332638E0
2.820391667E0,-2.351609802E-1,3.288661194E-1,9.854457550E0,9.862747448E0
2.830423667E0,-2.203417969E-1,3.288661194E-1,9.843530273E0,9.851486775E0
2.840454667E0,-2.017803955E-1,3.463796997E-1,9.837842102E0,9.846005863E0
2.850486667E0,-1.835183716E-1,3.354524231E-1,9.835596771E0,9.843026525E0
2.860517667E0,-1.561253357E-1,3.134481812E-1,9.954150238E0,9.960307819E0
2.870548667E0,-1.212478638E-1,3.064128113E-1,9.974956970E0,9.980398610E0
2.880580667E0,-1.676513672E-1,3.118016052E-1,9.803264008E0,9.809654042E0
2.890611667E0,-2.417472839E-1,3.019221497E-1,9.715696106E0,9.723391875E0
2.900643667E0,-2.790197754E-1,3.001258850E-1,9.767488403E0,9.776080876E0
2.910674667E0,-2.647993469E-1,3.037184143E-1,9.833052063E0,9.841304611E0
2.920705667E0,-2.430944824E-1,3.043171692E-1,9.896220703E0,9.903882475E0
2.930737667E0,-2.082170105E-1,3.125500488E-1,9.887538757E0,9.894668490E0
2.940768667E0,-1.752854919E-1,3.496728516E-1,9.813143463E0,9.820935838E0
2.950800667E0,-1.751358032E-1,3.659889221E-1,9.795929260E0,9.804328152E0
2.960831667E0,-2.041754150E-1,4.064048767E-1,9.810748444E0,9.821284923E0
2.970862667E0,-2.243833923E-1,4.195774841E-1,9.819580078E0,9.831100960E0
2.980894667E0,-2.197430420E-1,4.342469788E-1,9.837991791E0,9.850022331E0
2.990925667E0,-2.026785278E-1,4.334985352E-1,9.854158173E0,9.865770768E0
3.000956667E0,-1.790277100E-1,4.162843323E-1,9.846673737E0,9.857095274E0
3.010988667E0,-1.905537415E-1,3.906875610E-1,9.878258057E0,9.887817238E0
3.021019667E0,-2.173480225E-1,3.481759644E-1,9.901609497E0,9.910112880E0
3.031051667E0,-2.130070496E-1,3.037184143E-1,9.924362183E0,9.931293048E0
3.041082667E0,-2.062710571E-1,2.977308655E-1,9.902208252E0,9.908830389E0
3.051113667E0,-2.104623413E-1,3.046165466E-1,9.887089691E0,9.894019820E0
3.061145667E0,-2.080673218E-1,3.260220337E-1,9.851314087E0,9.858903165E0
3.071176667E0,-2.076182556E-1,3.213816833E-1,9.814041595E0,9.821497033E0
3.081208667E0,-2.064207458E-1,3.284170532E-1,9.784253540E0,9.791939778E0
3.091239667E0,-1.984872437E-1,3.109034729E-1,9.767189026E0,9.774151606E0
3.101270667E0,-1.989363098E-1,3.121009827E-1,9.746981049E0,9.754005446E0
3.111302667E0,-1.875599670E-1,2.962339783E-1,9.779912567E0,9.786195539E0
3.121333667E0,-1.960922241E-1,2.712359619E-1,9.843081207E0,9.848769911E0
3.131365667E0,-2.065704346E-1,2.875520325E-1,9.890682220E0,9.897017344E0
3.141396667E0,-2.133064270E-1,3.243754578E-1,9.924811249E0,9.932401391E0
3.151427667E0,-2.293231201E-1,3.603007507E-1,9.880952454E0,9.890178316E0
3.161459667E0,-2.333647156E-1,4.073030090E-1,9.848919067E0,9.860099474E0
3.171490667E0,-2.329156494E-1,4.314028931E-1,9.818232880E0,9.830465657E0
3.181522667E0,-2.285746765E-1,4.272116089E-1,9.801018677E0,9.812987478E0
3.191553667E0,-1.832189941E-1,4.227209473E-1,9.757309570E0,9.768180601E0
3.201584667E0,-1.844165039E-1,3.929328918E-1,9.785750427E0,9.795372230E0
