"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.232151542E0,3.667373657E-2,2.020797729E-1,9.959389343E0,9.961506778E0
1.242183542E0,3.622467041E-2,1.558259583E-1,9.956994324E0,9.958279466E0
1.252214542E0,1.362167358E-2,1.393601990E-1,9.923464050E0,9.924451903E0
1.262245542E0,-3.442840576E-3,1.155596924E-1,9.890682220E0,9.891357879E0
1.272276542E0,-1.451980591E-2,9.445358276E-2,9.839788055E0,9.840252094E0
1.282307542E0,-9.131011963E-3,1.167572021E-1,9.804910583E0,9.805609985E0
1.292339542E0,1.496887207E-4,1.073268127E-1,9.798623657E0,9.799211430E0
1.302370542E0,1.257385254E-2,1.219963074E-1,9.808802490E0,9.809569180E0
1.312401542E0,3.367996216E-2,1.196012878E-1,9.856403503E0,9.857186659E0
1.322432542E0,4.296066284E-2,1.326242065E-1,9.887838135E0,9.888820849E0
1.332463542E0,5.239105225E-2,1.320254517E-1,9.886341248E0,9.887361569E0
1.342495542E0,5.298980713E-2,1.535806274E-1,9.884694672E0,9.886029723E0
1.352526542E0,4.790039063E-2,1.764830017E-1,9.824519806E0,9.826221558E0
1.362557542E0,3.727249146E-2,1.941462708E-1,9.785600739E0,9.787597449E0
1.372588542E0,1.751358032E-2,2.275268555E-1,9.784552917E0,9.787213648E0
1.382620542E0,-5.388793945E-3,2.450404358E-1,9.811197510E0,9.814258527E0
1.392651542E0,-1.496887207E-4,2.201921082E-1,9.828262024E0,9.830728305E0
1.402682542E0,1.227447510E-2,1.875599670E-1,9.827962646E0,9.829759874E0
1.412713542E0,1.511856079E-2,1.892065430E-1,9.879006500E0,9.880829779E0
1.422744542E0,3.517684937E-2,1.719923401E-1,9.929152222E0,9.930704034E0
1.432776542E0,5.912704468E-2,1.817221069E-1,9.946965179E0,9.948800692E0
1.442807542E0,6.481521606E-2,1.924996948E-1,9.942624207E0,9.944698751E0
1.452838542E0,6.586303711E-2,2.004331970E-1,9.933642883E0,9.935883068E0
1.462869542E0,5.658233643E-2,2.130070496E-1,9.917476501E0,9.919925086E0
1.472901542E0,4.550537109E-2,2.198927307E-1,9.885293427E0,9.887843530E0
1.482932542E0,3.951782227E-2,2.308200073E-1,9.875563660E0,9.878339796E0
1.492963542E0,5.807922363E-2,2.287243652E-1,9.879904633E0,9.882722478E0
1.502994542E0,6.242019653E-2,2.342628479E-1,9.891280975E0,9.894251599E0
1.513025542E0,6.511459351E-2,2.279759216E-1,9.857900391E0,9.860751140E0
1.523057542E0,5.224136353E-2,2.133064270E-1,9.833950195E0,9.836402047E0
1.533088542E0,4.026626587E-2,1.871109009E-1,9.796827393E0,9.798696792E0
1.543119542E0,1.901046753E-2,1.543290710E-1,9.810000000E0,9.811232280E0
1.553150542E0,1.347198486E-2,1.258882141E-1,9.831106110E0,9.831921311E0
1.563181542E0,1.766326904E-2,1.139131165E-1,9.848769379E0,9.849443967E0
1.573213542E0,4.595443726E-2,1.031355286E-1,9.861792297E0,9.862438647E0
1.583244542E0,4.535568237E-2,1.028361511E-1,9.845925293E0,9.846566777E0
1.593275542E0,5.658233643E-2,1.221459961E-1,9.831106110E0,9.832027692E0
1.603306542E0,6.316864014E-2,1.267863464E-1,9.835447083E0,9.836467067E0
1.613338542E0,6.227050781E-2,1.393601990E-1,9.840536499E0,9.841720250E0
