"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.895596250E-1,6.786886597E-1,3.297642517E-1,9.881700897E0,9.910467970E0
5.995906250E-1,6.788383484E-1,3.360511780E-1,9.876312103E0,9.905316384E0
6.096226251E-1,6.836283875E-1,3.534150696E-1,9.857002258E0,9.886998711E0
6.196536250E-1,6.846762085E-1,3.821553040E-1,9.843679962E0,9.874859968E0
6.296856250E-1,6.731501770E-1,3.790118408E-1,9.830657043E0,9.860963393E0
6.397166250E-1,6.768923950E-1,3.763174438E-1,9.827214203E0,9.857684166E0
6.497486250E-1,6.655160522E-1,3.835025024E-1,9.811496887E0,9.841517005E0
6.597796250E-1,6.670129395E-1,3.608995056E-1,9.813592529E0,9.842852892E0
6.698116250E-1,6.572831726E-1,3.302133179E-1,9.843679962E0,9.871124414E0
6.798426250E-1,6.511459351E-1,3.020718384E-1,9.848170624E0,9.874295066E0
6.898746250E-1,6.480024719E-1,2.748284912E-1,9.843230896E0,9.868365233E0
6.999056250E-1,6.451583862E-1,2.610571289E-1,9.871372375E0,9.895876553E0
7.099376250E-1,6.601272583E-1,2.586621094E-1,9.919721832E0,9.945026662E0
7.199686251E-1,6.756948853E-1,2.712359619E-1,9.908944244E0,9.935658436E0
7.300006250E-1,6.303392029E-1,2.915936279E-1,9.855355682E0,9.879797062E0
7.400316250E-1,6.017486572E-1,3.225791931E-1,9.808802490E0,9.832536045E0
7.500636250E-1,5.658233643E-1,3.161425781E-1,9.812844086E0,9.834226521E0
7.600946250E-1,5.622308350E-1,2.941383362E-1,9.833800507E0,9.854250518E0
7.701266250E-1,5.915698242E-1,3.095562744E-1,9.864337006E0,9.886906721E0
7.801576250E-1,6.216572571E-1,3.342549133E-1,9.780511322E0,9.805946452E0
7.901896250E-1,6.168672180E-1,3.647914124E-1,9.786349182E0,9.812554624E0
8.002206250E-1,6.752458191E-1,3.535647583E-1,9.915680237E0,9.944932353E0
8.102526250E-1,7.634124756E-1,3.583547974E-1,9.930649109E0,9.966393956E0
8.202836250E-1,7.806266785E-1,3.959266663E-1,9.902657318E0,9.941265407E0
8.303156250E-1,7.253915405E-1,3.936813354E-1,9.791737976E0,9.826459712E0
8.403466250E-1,6.677613831E-1,3.549119568E-1,9.734407196E0,9.763736540E0
8.503786250E-1,6.544390869E-1,2.903961182E-1,9.769434357E0,9.795635154E0
8.604096250E-1,6.896159363E-1,2.404000854E-1,9.803713074E0,9.830877498E0
8.704416250E-1,7.309300232E-1,2.101629639E-1,9.855056305E0,9.884359460E0
8.804726250E-1,7.244934082E-1,2.350112915E-1,9.852511597E0,9.881908002E0
8.905046250E-1,6.848258972E-1,2.880010986E-1,9.791438599E0,9.819582525E0
9.005356250E-1,6.762936401E-1,3.209326172E-1,9.769284668E0,9.797922931E0
9.105676250E-1,6.801855469E-1,3.406915283E-1,9.812993774E0,9.842437194E0
9.205986250E-1,6.791377258E-1,3.703298950E-1,9.836494904E0,9.866863953E0
9.306306251E-1,6.930587769E-1,3.733236694E-1,9.850565643E0,9.881970680E0
9.406616250E-1,6.789880371E-1,3.803590393E-1,9.873468018E0,9.904093520E0
9.506936250E-1,6.673123169E-1,3.644920349E-1,9.858948212E0,9.888226333E0
9.607246250E-1,6.423143005E-1,3.652404785E-1,9.826615448E0,9.854356368E0
9.707566250E-1,6.285429382E-1,3.550616455E-1,9.800120544E0,9.826672768E0
9.807876250E-1,6.144721985E-1,3.370989990E-1,9.751322021E0,9.776476512E0
9.908196250E-1,6.131250000E-1,3.272195435E-1,9.718989258E0,9.743805575E0
1.000850625E0,5.866300964E-1,3.076103210E-1,9.742490387E0,9.764982228E0
1.010881625E0,5.944139099E-1,2.722837830E-1,9.781559143E0,9.803385416E0
1.020913625E0,6.153703308E-1,2.240840149E-1,9.855355682E0,9.877091167E0
1.030944625E0,6.182144165E-1,1.710942078E-1,9.905052338E0,9.925800930E0
1.040976625E0,6.373745728E-1,1.365161133E-1,9.953401794E0,9.974722566E0
1.051007625E0,6.520440674E-1,1.429527283E-1,9.984387360E0,1.000667717E1
1.061039625E0,6.550378418E-1,1.574725342E-1,9.987081757E0,1.000977893E1
1.071070625E0,6.373745728E-1,1.933978271E-1,9.969418488E0,9.991644211E0
1.081102625E0,6.301895142E-1,2.549198914E-1,9.946516113E0,9.969719443E0
1.091133625E0,6.125262451E-1,3.135978699E-1,9.878258057E0,9.902197446E0
1.101165625E0,5.986051941E-1,3.608995056E-1,9.779164124E0,9.804112789E0
1.111196625E0,5.833369446E-1,3.805087280E-1,9.775571594E0,9.800350447E0
1.121228625E0,5.673202515E-1,4.008663940E-1,9.787546692E0,9.812166753E0
1.131259625E0,5.589376831E-1,4.140390015E-1,9.732610931E0,9.757435891E0
1.141291625E0,5.878276062E-1,3.769161987E-1,9.789642334E0,9.814514972E0
1.151322625E0,6.248007202E-1,3.008743286E-1,9.873318329E0,9.897641948E0
1.161354625E0,6.706054688E-1,2.438429260E-1,9.926757202E0,9.952370553E0
1.171385625E0,7.002438354E-1,2.222877502E-1,9.922266541E0,9.949428455E0
1.181417625E0,6.783892822E-1,1.920506287E-1,9.891131287E0,9.916227790E0
1.191448625E0,6.667135620E-1,1.724414062E-1,9.876312103E0,9.900292105E0
1.201480625E0,6.541397095E-1,1.850152588E-1,9.846224670E0,9.869664111E0
1.211511625E0,6.560856628E-1,1.814227295E-1,9.817185059E0,9.840756327E0
1.221543625E0,6.481521606E-1,1.877096558E-1,9.830058289E0,9.853191467E0
1.231574625E0,6.316864014E-1,1.850152588E-1,9.880653076E0,9.902553386E0
1.241606625E0,6.273454285E-1,2.032772827E-1,9.880353699E0,9.902336752E0
1.251637625E0,6.188131714E-1,2.197430420E-1,9.867630157E0,9.889456086E0
1.261669625E0,6.005511475E-1,2.350112915E-1,9.861941986E0,9.883005197E0
1.271700625E0,5.927673340E-1,2.546205139E-1,9.854457550E0,9.875552558E0
1.281732625E0,5.851332092E-1,2.713856506E-1,9.836644592E0,9.857768910E0
1.291763625E0,5.692662048E-1,2.665956116E-1,9.813143463E0,9.833255913E0
1.301795625E0,5.499563599E-1,2.505789185E-1,9.814939728E0,9.833528545E0
1.311826625E0,5.530998230E-1,2.251318359E-1,9.809401245E0,9.827561068E0
1.321858625E0,5.453160095E-1,2.085163879E-1,9.787097626E0,9.804495325E0
1.331889625E0,5.653742981E-1,1.830693054E-1,9.813143463E0,9.831121355E0
1.341921625E0,5.876779175E-1,1.793270874E-1,9.849667511E0,9.868813182E0
1.351953375E0,6.253994751E-1,1.863624573E-1,9.847272491E0,9.868871820E0
1.361985375E0,6.270460510E-1,1.999841309E-1,9.836045837E0,9.858041292E0
1.372016375E0,6.342311096E-1,2.165995789E-1,9.835447083E0,9.858254602E0
1.382048375E0,6.218069458E-1,2.070195007E-1,9.852511597E0,9.874284061E0
1.392079375E0,6.294410706E-1,2.077679443E-1,9.875713348E0,9.897933002E0
1.402111375E0,6.364764404E-1,2.037263489E-1,9.871971130E0,9.894565209E0
1.412142375E0,6.218069458E-1,1.980381775E-1,9.876761169E0,9.898296530E0
1.422174375E0,6.155200195E-1,1.919009399E-1,9.895172882E0,9.916155365E0
1.432205375E0,6.171665955E-1,1.910028076E-1,9.892478485E0,9.913551697E0
1.442236375E0,6.264472961E-1,1.963916016E-1,9.888736267E0,9.910505075E0
1.452268375E0,6.233038330E-1,2.113604736E-1,9.870773621E0,9.892691888E0
1.462299375E0,6.086343384E-1,2.266287231E-1,9.829908600E0,9.851339981E0
1.472331375E0,6.197113037E-1,2.270777893E-1,9.823172607E0,9.845320030E0
1.482362375E0,6.131250000E-1,2.201921082E-1,9.824819183E0,9.846394204E0
1.492394375E0,6.283932495E-1,2.106120300E-1,9.844428406E0,9.866712023E0
1.502425375E0,6.421646118E-1,2.026785278E-1,9.871072998E0,9.894015166E0
1.512457375E0,6.252497864E-1,2.088157654E-1,9.861343231E0,9.883351235E0
1.522488375E0,6.384223938E-1,2.158511353E-1,9.856403503E0,9.879416222E0
1.532520375E0,6.294410706E-1,2.157014465E-1,9.856852570E0,9.879284678E0
1.542551375E0,6.014492798E-1,2.189945984E-1,9.818083191E0,9.838925623E0
1.552583375E0,5.806425476E-1,2.377056885E-1,9.784852295E0,9.804946925E0
1.562614375E0,5.872288513E-1,2.395019531E-1,9.818232880E0,9.838693805E0
1.572646375E0,6.063890076E-1,2.285746765E-1,9.850865021E0,9.872157599E0
1.582677375E0,6.303392029E-1,2.255809021E-1,9.876761169E0,9.899425511E0
1.592709375E0,6.285429382E-1,2.267784119E-1,9.871522064E0,9.894111508E0
1.602740375E0,6.005511475E-1,2.239343262E-1,9.843230896E0,9.864076375E0
1.612772375E0,5.807922363E-1,2.017803955E-1,9.833351440E0,9.852554770E0
1.622803375E0,5.896238708E-1,1.712438965E-1,9.849368134E0,9.868486886E0
1.632835375E0,6.147715759E-1,1.552272034E-1,9.869276733E0,9.889623998E0
1.642866375E0,6.227050781E-1,1.752854919E-1,9.807006226E0,9.828319171E0
1.652898375E0,6.036946106E-1,2.020797729E-1,9.759854279E0,9.780595021E0
1.662929375E0,6.245013428E-1,1.740879822E-1,9.866282959E0,9.887560264E0
1.672961375E0,6.809339905E-1,1.761836243E-1,9.908345490E0,9.933278518E0
1.682992375E0,7.135661316E-1,1.851649475E-1,9.884694672E0,9.912146661E0
1.693024375E0,6.679110718E-1,2.034269714E-1,9.827064514E0,9.851836615E0
1.703055375E0,6.197113037E-1,1.914518738E-1,9.818382568E0,9.839783137E0
1.713087375E0,6.158193970E-1,1.722917175E-1,9.824370117E0,9.845159530E0
1.723118375E0,6.176156616E-1,1.601669312E-1,9.864935760E0,9.885548043E0
1.733150375E0,6.529421997E-1,1.646575928E-1,9.888436890E0,9.911338444E0
1.743181375E0,6.590794373E-1,1.853146362E-1,9.884095917E0,9.907778727E0
1.753213375E0,6.381230164E-1,2.329156494E-1,9.825118561E0,9.848573776E0
1.763244375E0,5.960604858E-1,2.950364685E-1,9.765093384E0,9.787715945E0
1.773276375E0,5.947132874E-1,3.128494263E-1,9.769883423E0,9.792965881E0
1.783307375E0,6.098318481E-1,3.143463135E-1,9.802515564E0,9.826495808E0
1.793339375E0,6.524931335E-1,3.043171692E-1,9.861343231E0,9.887590533E0
1.803370375E0,6.649172974E-1,2.757266235E-1,9.895621948E0,9.921767682E0
1.813402375E0,6.580316162E-1,2.486329651E-1,9.887987823E0,9.912977714E0
1.823433375E0,6.300398254E-1,2.100132751E-1,9.924062805E0,9.946259514E0
1.833465375E0,6.286926270E-1,1.703457642E-1,9.919721832E0,9.941084112E0
1.843496375E0,6.230044556E-1,1.469943237E-1,9.875563660E0,9.896287156E0
1.853527375E0,6.134243774E-1,1.315763855E-1,9.846823425E0,9.866789416E0
1.863559375E0,5.980064392E-1,1.381626892E-1,9.812245331E0,9.831422026E0
1.873591375E0,5.960604858E-1,1.306782532E-1,9.777517548E0,9.796540936E0
1.883622375E0,5.896238708E-1,1.399589539E-1,9.781110077E0,9.799865262E0
1.893653375E0,6.063890076E-1,1.432521057E-1,9.808503113E0,9.828273608E0
1.903685375E0,6.373745728E-1,1.496887207E-1,9.832902374E0,9.854675142E0
1.913716375E0,6.864724731E-1,1.745370483E-1,9.860145721E0,9.885554172E0
1.923748375E0,6.969506836E-1,1.893562317E-1,9.865833893E0,9.892233036E0
1.933779375E0,7.099736023E-1,2.290237427E-1,9.884994049E0,9.913103537E0
1.943811375E0,7.020401001E-1,2.627037048E-1,9.913434906E0,9.941733510E0
1.953842375E0,6.951544189E-1,2.775228882E-1,9.913584595E0,9.941801554E0
1.963874375E0,6.671626282E-1,3.038681030E-1,9.839488678E0,9.866761335E0
1.973905375E0,6.186634827E-1,3.135978699E-1,9.832453308E0,9.856887246E0
1.983937375E0,5.780978394E-1,3.243754578E-1,9.856253815E0,9.878519920E0
1.993968375E0,5.563929749E-1,3.278182983E-1,9.770781555E0,9.792099375E0
2.004000375E0,5.516029358E-1,2.890489197E-1,9.763147430E0,9.782988440E0
2.014031375E0,5.852828979E-1,2.305206299E-1,9.843380585E0,9.863459696E0
2.024063375E0,6.475534058E-1,1.850152588E-1,9.916428680E0,9.939271293E0
2.034094375E0,6.692582703E-1,1.633103943E-1,9.920619965E0,9.944509912E0
2.044126375E0,6.722520447E-1,1.457968140E-1,9.911039886E0,9.934882544E0
2.054157375E0,6.704557800E-1,1.698966980E-1,9.867779846E0,9.891989433E0
2.064189375E0,6.761439514E-1,1.847158813E-1,9.826016693E0,9.850984451E0
2.074220375E0,6.674620056E-1,2.008822632E-1,9.812544708E0,9.837270600E0
2.084252375E0,6.685098267E-1,2.089654541E-1,9.802365875E0,9.827357158E0
2.094283375E0,6.765930176E-1,2.326162720E-1,9.819729767E0,9.845759551E0
2.104315375E0,6.846762085E-1,2.344125366E-1,9.829459534E0,9.856064401E0
2.114346375E0,6.762936401E-1,2.251318359E-1,9.861492920E0,9.887219025E0
2.124378375E0,6.653663635E-1,2.170486450E-1,9.870474243E0,9.895255646E0
2.134409375E0,6.628216553E-1,2.275268555E-1,9.869276733E0,9.894125745E0
2.144441375E0,6.553372192E-1,2.348616028E-1,9.860145721E0,9.884690207E0
2.154472375E0,6.471043396E-1,2.215393066E-1,9.854008484E0,9.877717696E0
2.164504375E0,6.500981140E-1,2.098635864E-1,9.845027161E0,9.868699513E0
2.174535375E0,6.469546509E-1,2.146536255E-1,9.832303619E0,9.855902849E0
2.184567375E0,6.315367126E-1,2.053729248E-1,9.813592529E0,9.836036549E0
2.194598375E0,6.227050781E-1,1.984872437E-1,9.814790039E0,9.836526944E0
2.204630375E0,6.370751953E-1,1.896556091E-1,9.817634125E0,9.840110460E0
2.214661375E0,6.622229004E-1,1.890568542E-1,9.812095642E0,9.836234165E0
2.224693375E0,6.566844177E-1,1.957928467E-1,9.829160156E0,9.853017743E0
2.234724375E0,6.565347290E-1,2.071691895E-1,9.845326538E0,9.869367334E0
2.244755375E0,6.518943787E-1,1.914518738E-1,9.852212219E0,9.875611663E0
2.254787375E0,6.248007202E-1,1.975891113E-1,9.864486694E0,9.886228560E0
2.264818375E0,6.182144165E-1,2.052232361E-1,9.865534515E0,9.887015572E0
2.274850375E0,5.906716919E-1,2.089654541E-1,9.868378601E0,9.888248370E0
2.284881375E0,5.795947266E-1,1.930984497E-1,9.854756927E0,9.873674653E0
2.294913375E0,5.716612244E-1,2.061213684E-1,9.835746460E0,9.854501053E0
2.304944375E0,5.722599792E-1,2.234852600E-1,9.833800507E0,9.852972118E0
2.314976375E0,6.033952332E-1,2.306703186E-1,9.862391052E0,9.883524264E0
2.325007375E0,6.230044556E-1,2.299218750E-1,9.857900391E0,9.880242848E0
2.335039375E0,6.469546509E-1,2.158511353E-1,9.830507355E0,9.854137044E0
2.345070375E0,6.590794373E-1,2.116598511E-1,9.840536499E0,9.864853987E0
2.355102500E0,6.661148071E-1,2.050735474E-1,9.844578094E0,9.869218913E0
2.365133500E0,6.846762085E-1,2.031275940E-1,9.838889923E0,9.864775580E0
2.375165500E0,6.703060913E-1,1.942959595E-1,9.831255798E0,9.855995726E0
2.385196500E0,6.619235229E-1,1.996847534E-1,9.826914825E0,9.851206613E0
2.395228500E0,6.732998657E-1,1.983375549E-1,9.860295410E0,9.885246384E0
2.405259500E0,6.870712280E-1,2.077679443E-1,9.862840118E0,9.888925604E0
2.415291500E0,6.750961304E-1,2.255809021E-1,9.857002258E0,9.882668417E0
2.425322500E0,6.539900208E-1,2.372566223E-1,9.830058289E0,9.854645585E0
2.435354500E0,6.301895142E-1,2.484832764E-1,9.818232880E0,9.841574043E0
2.445385500E0,5.894741821E-1,2.257305908E-1,9.835147705E0,9.855382514E0
2.455417500E0,5.975573730E-1,2.053729248E-1,9.877359924E0,9.897549794E0
2.465448500E0,6.108796692E-1,2.189945984E-1,9.844877472E0,9.866242701E0
2.475480500E0,5.840853882E-1,2.369572449E-1,9.784253540E0,9.804535778E0
2.485511500E0,5.782475281E-1,2.365081787E-1,9.823771362E0,9.843616719E0
2.495543500E0,6.144721985E-1,2.207908630E-1,9.863887939E0,9.885474696E0
2.505574500E0,6.607260132E-1,2.203417969E-1,9.869426422E0,9.893972270E0
2.515606500E0,6.649172974E-1,2.314187622E-1,9.843829651E0,9.868974205E0
2.525637500E0,6.427633667E-1,2.073188782E-1,9.799222412E0,9.822468414E0
2.535669500E0,6.170169067E-1,1.818717957E-1,9.794582062E0,9.815682604E0
2.545700500E0,6.391708374E-1,1.544787598E-1,9.823471985E0,9.845456053E0
2.555732500E0,6.782395935E-1,1.064286804E-1,9.889185333E0,9.912987570E0
2.565763500E0,7.203021240E-1,1.073268127E-1,9.928553467E0,9.955226172E0
2.575795500E0,7.048841858E-1,1.695973206E-1,9.877808990E0,9.904379608E0
2.585826500E0,6.677613831E-1,2.276765442E-1,9.814640350E0,9.839964791E0
2.595858500E0,6.409671021E-1,2.936892700E-1,9.776320038E0,9.801710345E0
2.605889500E0,6.216572571E-1,3.171903992E-1,9.756710815E0,9.781639608E0
2.615920500E0,6.150709534E-1,3.288661194E-1,9.784103851E0,9.808932326E0
2.625952500E0,6.074368286E-1,3.132984924E-1,9.818981323E0,9.842739947E0
2.635983500E0,5.981561279E-1,2.633024597E-1,9.885143738E0,9.906724265E0
2.646015500E0,6.140231323E-1,2.267784119E-1,9.903106384E0,9.924715055E0
2.656046500E0,6.361770630E-1,2.176473999E-1,9.915231171E0,9.938002858E0
2.666078500E0,6.560856628E-1,2.110610962E-1,9.895023193E0,9.918995876E0
2.676109500E0,6.613247681E-1,2.266287231E-1,9.867480469E0,9.892213192E0
2.686141500E0,6.530918884E-1,2.441423035E-1,9.829758911E0,9.854455578E0
2.696172500E0,6.456074524E-1,2.327659607E-1,9.822124786E0,9.846071516E0
2.706204500E0,6.262976074E-1,2.315684509E-1,9.839039612E0,9.861671923E0
2.716235500E0,6.015989685E-1,2.189945984E-1,9.816137238E0,9.836992946E0
2.726267500E0,5.975573730E-1,1.996847534E-1,9.829609222E0,9.849780012E0
2.736298500E0,6.083349609E-1,1.652563477E-1,9.842332764E0,9.862499446E0
2.746330500E0,6.330335999E-1,1.621128845E-1,9.859097900E0,9.880729909E0
2.756361500E0,6.426136780E-1,1.574725342E-1,9.884844360E0,9.906962096E0
2.766393500E0,6.568341064E-1,1.701960754E-1,9.915530548E0,9.938719424E0
2.776424500E0,6.824308777E-1,1.898052979E-1,9.908944244E0,9.934229411E0
2.786456500E0,6.730004883E-1,2.317181396E-1,9.864337006E0,9.889983191E0
2.796487500E0,6.590794373E-1,2.661465454E-1,9.802665253E0,9.828400976E0
2.806519500E0,6.146218872E-1,2.884501648E-1,9.823022919E0,9.846458390E0
2.816550500E0,6.201603699E-1,3.107537842E-1,9.761051788E0,9.785668031E0
2.826582500E0,6.099815369E-1,3.086581421E-1,9.752369843E0,9.776301185E0
2.836613500E0,6.165678406E-1,2.637515259E-1,9.791139221E0,9.814078052E0
2.846645500E0,6.497987366E-1,2.167492676E-1,9.877808990E0,9.901531654E0
2.856676500E0,6.743476868E-1,1.764830017E-1,9.884544983E0,9.909092823E0
2.866708500E0,6.762936401E-1,1.576222229E-1,9.873917084E0,9.898305735E0
2.876739500E0,6.357279968E-1,1.451980591E-1,9.858798523E0,9.880341132E0
2.886771500E0,6.321354675E-1,1.487905884E-1,9.844578094E0,9.865974445E0
2.896802500E0,6.451583862E-1,1.398092651E-1,9.833950195E0,9.856082001E0
2.906834500E0,6.400689697E-1,1.770817566E-1,9.824220428E0,9.846641725E0
2.916865500E0,6.316864014E-1,1.954934692E-1,9.826615448E0,9.848838336E0
2.926897500E0,6.179150391E-1,2.137554932E-1,9.841284943E0,9.862981280E0
2.936928500E0,6.227050781E-1,2.242337036E-1,9.838740234E0,9.860976208E0
2.946960500E0,6.147715759E-1,2.411485291E-1,9.853409729E0,9.875514163E0
2.956991500E0,6.141728210E-1,2.371069336E-1,9.861492920E0,9.883444266E0
2.967023500E0,6.171665955E-1,2.534230042E-1,9.840835876E0,9.863425803E0
2.977054500E0,5.957611084E-1,2.414479065E-1,9.826615448E0,9.847618979E0
2.987086500E0,5.948629761E-1,2.380050659E-1,9.818981323E0,9.839862936E0
2.997117500E0,6.045927429E-1,2.276765442E-1,9.844578094E0,9.865753233E0
3.007148500E0,5.948629761E-1,2.104623413E-1,9.822723541E0,9.842969782E0
3.017180500E0,6.014492798E-1,1.911524963E-1,9.822573853E0,9.842826708E0
3.027211500E0,6.092330933E-1,1.800755310E-1,9.836494904E0,9.856988594E0
3.037243500E0,6.391708374E-1,1.808239746E-1,9.844129028E0,9.866514734E0
3.047274500E0,6.447093201E-1,1.760339355E-1,9.841284943E0,9.863950901E0
3.057306500E0,6.414161682E-1,1.787283325E-1,9.848919067E0,9.871401385E0
3.067337500E0,6.221063232E-1,1.980381775E-1,9.835746460E0,9.857390315E0
3.077369500E0,6.354286194E-1,2.237846375E-1,9.839488678E0,9.862524349E0
3.087400500E0,6.219566345E-1,2.254312134E-1,9.835447083E0,9.857670546E0
3.097432500E0,6.265969849E-1,2.192939758E-1,9.837393036E0,9.859767511E0
3.107463500E0,6.021977234E-1,2.294728088E-1,9.850266266E0,9.871324398E0
3.117495500E0,5.986051941E-1,2.225871277E-1,9.858948212E0,9.879611989E0
3.127526500E0,6.135740662E-1,2.338137817E-1,9.844129028E0,9.866003160E0
3.137558500E0,6.387217712E-1,2.368075562E-1,9.855804749E0,9.879318325E0
3.147589500E0,6.339317322E-1,2.188449097E-1,9.860145721E0,9.882926499E0
3.157621500E0,6.216572571E-1,2.270777893E-1,9.834548950E0,9.856793349E0
3.167652500E0,6.280938721E-1,2.249821472E-1,9.819280701E0,9.841920156E0
3.177684500E0,6.036946106E-1,2.137554932E-1,9.822723541E0,9.843578433E0
3.187715500E0,6.277944946E-1,2.097138977E-1,9.825118561E0,9.847388516E0
3.197747500E0,6.635700989E-1,2.062710571E-1,9.872120819E0,9.896546998E0
3.207778500E0,6.583309937E-1,2.237846375E-1,9.864786072E0,9.889261019E0
3.217810500E0,6.462062073E-1,2.341131592E-1,9.833800507E0,9.857790008E0
3.227841500E0,6.282435608E-1,2.347119141E-1,9.840386810E0,9.863214092E0
3.237873500E0,6.029461670E-1,2.168989563E-1,9.832153931E0,9.853011730E0
3.247904500E0,5.929170227E-1,2.076182556E-1,9.864935760E0,9.884918487E0
3.257936500E0,5.909710693E-1,1.800755310E-1,9.835447083E0,9.854830963E0
3.267967500E0,5.978567505E-1,1.996847534E-1,9.804162140E0,9.824403390E0
