"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.703767917E-1,1.371897125E0,-4.373904419E-1,9.839788055E0,9.944588533E0
2.804077917E-1,1.364412689E0,-4.441264343E-1,9.803264008E0,9.907716966E0
2.904387917E-1,1.356030121E0,-4.200265503E-1,9.743837585E0,9.846705585E0
3.004707917E-1,1.326990509E0,-4.047583008E-1,9.700427856E0,9.799134334E0
3.105017917E-1,1.333726501E0,-3.965254211E-1,9.687854004E0,9.787265910E0
3.205327917E-1,1.371747437E0,-3.921844482E-1,9.692644043E0,9.797083659E0
3.305647917E-1,1.393751678E0,-3.676354980E-1,9.757010193E0,9.862907660E0
3.405957917E-1,1.384021912E0,-3.597019958E-1,9.756112061E0,9.860356216E0
3.506267917E-1,1.395547943E0,-3.478765869E-1,9.792785797E0,9.897839454E0
3.606587917E-1,1.380579071E0,-3.674858093E-1,9.795929260E0,9.899559307E0
3.706897917E-1,1.379231873E0,-3.785627747E-1,9.755962372E0,9.860243006E0
3.807207917E-1,1.339264984E0,-3.565585327E-1,9.741592255E0,9.839684159E0
3.907527917E-1,1.305135956E0,-3.598516846E-1,9.755513306E0,9.849005684E0
4.007837917E-1,1.318009186E0,-4.116439819E-1,9.796228638E0,9.893062949E0
4.108147917E-1,1.371448059E0,-4.552033997E-1,9.834399261E0,9.939994404E0
4.208467917E-1,1.425335999E0,-4.466711426E-1,9.843230896E0,9.955917451E0
4.308777917E-1,1.443598022E0,-4.390370178E-1,9.829160156E0,9.944300786E0
4.409087917E-1,1.425036621E0,-4.264631653E-1,9.781708832E0,9.894161302E0
4.509407917E-1,1.388961639E0,-4.276606750E-1,9.739047546E0,9.846885558E0
4.609717917E-1,1.334325256E0,-4.269122314E-1,9.709409180E0,9.809959458E0
4.710027917E-1,1.324445801E0,-4.291575623E-1,9.772877197E0,9.871548086E0
4.810347917E-1,1.352138214E0,-4.349954224E-1,9.765392761E0,9.868150513E0
4.910657917E-1,1.369352417E0,-4.095483398E-1,9.759255524E0,9.863362726E0
5.010977917E-1,1.374741211E0,-3.891906738E-1,9.746681671E0,9.850846988E0
5.111287917E-1,1.339264984E0,-3.839515686E-1,9.724527740E0,9.823822539E0
5.211597917E-1,1.325194244E0,-4.135899353E-1,9.718989258E0,9.817634573E0
5.311917917E-1,1.316661987E0,-4.285588074E-1,9.755363617E0,9.853140654E0
5.412227917E-1,1.332678680E0,-4.442761230E-1,9.749675446E0,9.850359640E0
5.512537917E-1,1.332978058E0,-4.608915710E-1,9.761949921E0,9.863311705E0
5.612857917E-1,1.325194244E0,-4.751119995E-1,9.780810699E0,9.881605595E0
5.713167917E-1,1.334924011E0,-4.638853455E-1,9.793683929E0,9.895122871E0
5.813477917E-1,1.347198486E0,-4.710704041E-1,9.798024902E0,9.901421265E0
5.913797917E-1,1.359622650E0,-4.577481079E-1,9.779762878E0,9.884425580E0
6.014107917E-1,1.392105103E0,-4.351451111E-1,9.777667236E0,9.885852744E0
6.114417917E-1,1.381028137E0,-4.263134766E-1,9.754914551E0,9.861406583E0
6.214737917E-1,1.363514557E0,-4.288581848E-1,9.737400970E0,9.841751315E0
6.315047917E-1,1.381626892E0,-4.143383789E-1,9.745783539E0,9.851947317E0
6.415357917E-1,1.361119537E0,-4.126918030E-1,9.755213928E0,9.858354817E0
6.515677917E-1,1.380878448E0,-4.001179504E-1,9.769134979E0,9.874356582E0
6.615987917E-1,1.385069733E0,-3.796105957E-1,9.779164124E0,9.884056522E0
6.716297917E-1,1.365759888E0,-3.773652649E-1,9.775272217E0,9.877431424E0
6.816617917E-1,1.319057007E0,-3.897894287E-1,9.787097626E0,9.883275121E0
6.916927917E-1,1.264720001E0,-3.951782227E-1,9.747130737E0,9.836779967E0
7.017237917E-1,1.221310272E0,-4.297563171E-1,9.718240814E0,9.804105966E0
7.117557917E-1,1.203946381E0,-4.689747620E-1,9.696086884E0,9.781795595E0
7.217867917E-1,1.239422607E0,-5.156776428E-1,9.729766846E0,9.821937421E0
7.318177917E-1,1.292711792E0,-5.218148804E-1,9.757908325E0,9.856985819E0
7.418492500E-1,1.372046814E0,-5.041516113E-1,9.776020660E0,9.884698339E0
7.518802500E-1,1.468745728E0,-4.671784973E-1,9.812694397E0,9.932997588E0
7.619122500E-1,1.520837402E0,-4.299060059E-1,9.807006226E0,9.933535961E0
7.719432500E-1,1.538051605E0,-3.932322693E-1,9.791288910E0,9.919151822E0
7.819742500E-1,1.506916351E0,-3.797602844E-1,9.773326263E0,9.896106356E0
7.920062500E-1,1.435664520E0,-3.772155762E-1,9.747879181E0,9.860252164E0
8.020372500E-1,1.383572845E0,-3.852987671E-1,9.766440582E0,9.871478643E0
8.120682500E-1,1.363963623E0,-4.037104797E-1,9.738748169E0,9.842082849E0
8.221002500E-1,1.342707825E0,-3.903881836E-1,9.734257507E0,9.834176959E0
8.321312500E-1,1.322200470E0,-3.956272888E-1,9.722132721E0,9.819602827E0
8.421622500E-1,1.301543427E0,-3.851490784E-1,9.745783539E0,9.839850196E0
8.521942500E-1,1.297352142E0,-3.989204407E-1,9.792037354E0,9.885659089E0
8.622252500E-1,1.290915527E0,-4.082011414E-1,9.847871246E0,9.940505981E0
8.722562500E-1,1.285826111E0,-4.089495850E-1,9.825567627E0,9.917780384E0
8.822882500E-1,1.312321014E0,-3.769161987E-1,9.802365875E0,9.897001011E0
8.923192500E-1,1.341660004E0,-3.935316467E-1,9.861941986E0,9.960563160E0
9.023502500E-1,1.417552185E0,-4.453239441E-1,9.869576111E0,9.980796572E0
9.123822500E-1,1.451681213E0,-4.499642944E-1,9.838590546E0,9.955285538E0
9.224132500E-1,1.421444092E0,-4.120930481E-1,9.731263733E0,9.843160967E0
9.324442500E-1,1.367855530E0,-4.444258118E-1,9.658365326E0,9.764863738E0
9.424762500E-1,1.357826385E0,-4.755610657E-1,9.672585754E0,9.778996165E0
9.525072500E-1,1.370100861E0,-5.325924683E-1,9.698032837E0,9.808805840E0
9.625382500E-1,1.410816193E0,-5.360353088E-1,9.741292877E0,9.857510999E0
9.725702500E-1,1.434467010E0,-5.059478760E-1,9.780062256E0,9.897640961E0
9.826012500E-1,1.400188293E0,-4.614903259E-1,9.781259766E0,9.891741160E0
9.926332500E-1,1.357377319E0,-4.209246826E-1,9.761949921E0,9.864852611E0
1.002664250E0,1.342707825E0,-3.754193115E-1,9.753567352E0,9.852709275E0
1.012695250E0,1.357976074E0,-3.391946411E-1,9.779463501E0,9.879122349E0
1.022727250E0,1.363514557E0,-3.040177917E-1,9.810149689E0,9.909118814E0
1.032758250E0,1.379830627E0,-2.760260010E-1,9.818532257E0,9.918855710E0
1.042789250E0,1.358275452E0,-2.839595032E-1,9.796677704E0,9.894465081E0
1.052821250E0,1.319805450E0,-2.851570129E-1,9.779164124E0,9.871942661E0
1.062852250E0,1.282083893E0,-3.143463135E-1,9.779164124E0,9.867857096E0
1.072883250E0,1.285377045E0,-3.579057312E-1,9.763446808E0,9.854196275E0
1.082915250E0,1.312770081E0,-3.891906738E-1,9.754315796E0,9.849949813E0
1.092946250E0,1.341959381E0,-4.171824646E-1,9.749525757E0,9.850286730E0
1.102977250E0,1.351539459E0,-4.589456177E-1,9.735604706E0,9.839679313E0
1.113009250E0,1.353335724E0,-4.921765137E-1,9.748627625E0,9.854415044E0
1.123040250E0,1.345252533E0,-5.213658142E-1,9.738448792E0,9.844740299E0
1.133071250E0,1.355431366E0,-5.360353088E-1,9.770033112E0,9.878161521E0
1.143103250E0,1.408271484E0,-5.432203674E-1,9.802964630E0,9.918489425E0
1.153134250E0,1.429826660E0,-4.821473694E-1,9.806557159E0,9.921967229E0
1.163165250E0,1.425186310E0,-4.336482239E-1,9.805659027E0,9.918173005E0
1.173197250E0,1.417851562E0,-3.956272888E-1,9.791438599E0,9.901469277E0
1.183228250E0,1.407073975E0,-3.594026184E-1,9.760752411E0,9.868197152E0
1.193259250E0,1.367256775E0,-3.391946411E-1,9.724078674E0,9.825586504E0
1.203291250E0,1.351689148E0,-3.115022278E-1,9.767638092E0,9.865639923E0
1.213322250E0,1.303938446E0,-3.068618774E-1,9.758656769E0,9.850167593E0
1.223353250E0,1.290316772E0,-2.999761963E-1,9.743837585E0,9.833477207E0
1.233385250E0,1.265917511E0,-3.302133179E-1,9.726922760E0,9.814510398E0
1.243416250E0,1.246158600E0,-3.372486877E-1,9.742789764E0,9.827949955E0
1.253448250E0,1.249002686E0,-3.767665100E-1,9.780211945E0,9.866838723E0
1.263479250E0,1.268761597E0,-4.011657715E-1,9.829459534E0,9.919121165E0
1.273510250E0,1.301244049E0,-4.138893127E-1,9.887239380E0,9.981084259E0
1.283542250E0,1.346150665E0,-4.454736328E-1,9.912686462E0,1.001358683E1
1.293573250E0,1.359173584E0,-4.577481079E-1,9.883347473E0,9.986863544E0
1.303604250E0,1.366508331E0,-4.439767456E-1,9.830207977E0,9.934658990E0
1.313636250E0,1.363664246E0,-4.372407532E-1,9.777367859E0,9.881684163E0
1.323667250E0,1.344504089E0,-4.303550720E-1,9.737550659E0,9.839349042E0
1.333698250E0,1.324595490E0,-4.230203247E-1,9.714199219E0,9.813213840E0
1.343730250E0,1.335373077E0,-4.064048767E-1,9.727970581E0,9.827603869E0
1.353761250E0,1.365310822E0,-3.983216858E-1,9.752519531E0,9.855677096E0
1.363792250E0,1.364712067E0,-3.887416077E-1,9.772428131E0,9.874913197E0
1.373824250E0,1.378633118E0,-3.879931641E-1,9.776769104E0,9.881112391E0
1.383855250E0,1.363364868E0,-4.017645264E-1,9.780361633E0,9.883099320E0
1.393886250E0,1.353186035E0,-3.879931641E-1,9.796528015E0,9.897151726E0
1.403918250E0,1.336720276E0,-3.917353821E-1,9.776320038E0,9.875054997E0
1.413949250E0,1.329984283E0,-3.975732422E-1,9.760453033E0,9.858669591E0
1.423980250E0,1.338516541E0,-4.041595459E-1,9.746232605E0,9.846015512E0
1.434012250E0,1.326391754E0,-4.224215698E-1,9.739795990E0,9.838769283E0
1.444043250E0,1.330732727E0,-4.264631653E-1,9.748178558E0,9.847827457E0
1.454075250E0,1.326541443E0,-4.216731262E-1,9.752968597E0,9.851797647E0
1.464106250E0,1.321452026E0,-4.026626587E-1,9.771829376E0,9.868992959E0
1.474137250E0,1.331181793E0,-3.809577942E-1,9.772577820E0,9.870179890E0
1.484169250E0,1.312171326E0,-3.841012573E-1,9.786049805E0,9.881098023E0
1.494200250E0,1.326541443E0,-3.814068604E-1,9.796378326E0,9.893139628E0
1.504231250E0,1.318607941E0,-3.935316467E-1,9.812544708E0,9.908563352E0
1.514263250E0,1.316362610E0,-3.878434753E-1,9.796977081E0,9.892623161E0
1.524294250E0,1.308578796E0,-4.031117249E-1,9.790540466E0,9.885826225E0
1.534325250E0,1.301094360E0,-4.134402466E-1,9.772577820E0,9.867474683E0
1.544357250E0,1.299597473E0,-4.198768616E-1,9.772128754E0,9.867104466E0
1.554388250E0,1.302890625E0,-4.087998962E-1,9.794731750E0,9.889459611E0
1.564419250E0,1.313069458E0,-4.137396240E-1,9.792636108E0,9.888935930E0
1.574451250E0,1.339564362E0,-3.855981445E-1,9.791438599E0,9.890166249E0
1.584482250E0,1.339564362E0,-4.037104797E-1,9.791288910E0,9.890740789E0
1.594513250E0,1.347198486E0,-4.082011414E-1,9.787397003E0,9.888109629E0
1.604545250E0,1.334624634E0,-4.197271729E-1,9.781110077E0,9.880663346E0
1.614576250E0,1.329385529E0,-4.216731262E-1,9.776320038E0,9.875297848E0
1.624607250E0,1.319955139E0,-4.113446045E-1,9.756411438E0,9.853885026E0
1.634639250E0,1.334175568E0,-3.915856934E-1,9.752519531E0,9.851142117E0
1.644670250E0,1.341210938E0,-3.950285339E-1,9.772877197E0,9.872386897E0
1.654701250E0,1.354533234E0,-3.984713745E-1,9.801018677E0,9.902197070E0
1.664733250E0,1.380429382E0,-3.784130859E-1,9.805808716E0,9.909725845E0
1.674764250E0,1.368304596E0,-3.468287659E-1,9.800569611E0,9.901702498E0
1.684796250E0,1.347348175E0,-3.100053406E-1,9.766290894E0,9.863665051E0
1.694827250E0,1.310973816E0,-3.233276367E-1,9.742191010E0,9.835317929E0
1.704858250E0,1.287772064E0,-3.528163147E-1,9.765841827E0,9.856698374E0
1.714890250E0,1.294508057E0,-3.760180664E-1,9.777367859E0,9.869856278E0
1.724921250E0,1.287472687E0,-3.715274048E-1,9.746981049E0,9.838661397E0
1.734952250E0,1.297052765E0,-3.656895447E-1,9.773026886E0,9.865501976E0
1.744984500E0,1.326391754E0,-4.225712585E-1,9.824519806E0,9.922654432E0
1.755015500E0,1.347946930E0,-4.713697815E-1,9.832902374E0,9.936051504E0
1.765046500E0,1.354982300E0,-4.846920776E-1,9.837393036E0,9.942092596E0
1.775078500E0,1.333127747E0,-4.861889648E-1,9.763297119E0,9.865879582E0
1.785109500E0,1.315763855E0,-5.158273315E-1,9.756860504E0,9.858683444E0
1.795140500E0,1.321601715E0,-5.608836365E-1,9.766590271E0,9.871550388E0
1.805172500E0,1.384920044E0,-5.825885010E-1,9.812844086E0,9.927201113E0
1.815203500E0,1.441951447E0,-5.662724304E-1,9.815538483E0,9.937035984E0
1.825234500E0,1.457219696E0,-4.909790039E-1,9.818232880E0,9.937919627E0
1.835266500E0,1.429676971E0,-4.216731262E-1,9.763446808E0,9.876572181E0
1.845297500E0,1.388662262E0,-3.680845642E-1,9.688752136E0,9.794681571E0
1.855328500E0,1.388512573E0,-3.360511780E-1,9.672436066E0,9.777367591E0
1.865360500E0,1.404978333E0,-3.275189209E-1,9.684111786E0,9.790978186E0
1.875391500E0,1.423539734E0,-2.987786865E-1,9.714199219E0,9.822494619E0
1.885422500E0,1.421743469E0,-3.121009827E-1,9.743687897E0,9.851812795E0
1.895454500E0,1.395248566E0,-3.508703613E-1,9.796528015E0,9.901605411E0
1.905485500E0,1.355431366E0,-3.939807129E-1,9.830357666E0,9.931180536E0
1.915516500E0,1.312171326E0,-4.171824646E-1,9.845625916E0,9.941437746E0
1.925548500E0,1.299896851E0,-4.328997803E-1,9.843081207E0,9.937976741E0
1.935579500E0,1.289418640E0,-4.263134766E-1,9.828711090E0,9.922091781E0
1.945611500E0,1.280137939E0,-4.210743713E-1,9.802515564E0,9.894714152E0
1.955642500E0,1.292412415E0,-4.275109863E-1,9.773176575E0,9.867526329E0
1.965673500E0,1.298549652E0,-4.258644104E-1,9.764195251E0,9.859366136E0
1.975705500E0,1.318158875E0,-4.448748779E-1,9.762099609E0,9.860732491E0
1.985736500E0,1.356329498E0,-4.562512207E-1,9.765991516E0,9.870277867E0
1.995767500E0,1.379531250E0,-4.704716492E-1,9.775870972E0,9.883931571E0
2.005799500E0,1.402433624E0,-4.598437500E-1,9.770033112E0,9.880881709E0
2.015830500E0,1.420845337E0,-4.400848389E-1,9.789342957E0,9.901702463E0
2.025861500E0,1.421294403E0,-4.128414917E-1,9.794731750E0,9.905921761E0
2.035893500E0,1.446442108E0,-4.046086121E-1,9.788444824E0,9.903007370E0
2.045924500E0,1.434017944E0,-3.727249146E-1,9.747130737E0,9.859101832E0
2.055955500E0,1.420545959E0,-3.483256531E-1,9.781559143E0,9.890307420E0
2.065987500E0,1.394500122E0,-3.513194275E-1,9.754166107E0,9.859605082E0
2.076018500E0,1.392853546E0,-3.520678711E-1,9.736053772E0,9.841480368E0
2.086049500E0,1.386566620E0,-4.067042542E-1,9.750274200E0,9.856765307E0
2.096081500E0,1.377734985E0,-4.375401306E-1,9.761650543E0,9.868100951E0
2.106112500E0,1.355581055E0,-4.607418823E-1,9.788744202E0,9.892896245E0
2.116143500E0,1.371298370E0,-4.858895874E-1,9.802515564E0,9.909886947E0
2.126175500E0,1.377734985E0,-4.957690430E-1,9.820478210E0,9.929034843E0
2.136206500E0,1.382375336E0,-4.799020386E-1,9.802964630E0,9.911578233E0
2.146237500E0,1.384770355E0,-4.647834778E-1,9.776469727E0,9.884987250E0
2.156269500E0,1.405876465E0,-4.644841003E-1,9.755962372E0,9.867676318E0
2.166300500E0,1.423390045E0,-4.339476013E-1,9.761351166E0,9.874124079E0
2.176331500E0,1.418300629E0,-4.272116089E-1,9.762249298E0,9.873985912E0
2.186363500E0,1.418749695E0,-4.346960449E-1,9.737700348E0,9.850107584E0
2.196394500E0,1.404229889E0,-4.393363953E-1,9.763147430E0,9.873394847E0
2.206426500E0,1.399589539E0,-4.357438660E-1,9.760003967E0,9.869468123E0
2.216457500E0,1.401236115E0,-4.387376404E-1,9.766290894E0,9.876051396E0
2.226488500E0,1.406475220E0,-4.391867065E-1,9.774823151E0,9.885252912E0
2.236520500E0,1.416204987E0,-4.553530884E-1,9.764644318E0,9.877310446E0
2.246551500E0,1.418749695E0,-4.655319214E-1,9.764794006E0,9.878298065E0
2.256582500E0,1.421144714E0,-4.775070190E-1,9.734556885E0,9.849328048E0
2.266614500E0,1.416055298E0,-4.791535950E-1,9.729467468E0,9.843644548E0
2.276645500E0,1.418600006E0,-4.775070190E-1,9.746082916E0,9.860353500E0
2.286676500E0,1.440604248E0,-4.685256958E-1,9.727222137E0,9.844475986E0
2.296708500E0,1.454824677E0,-4.794529724E-1,9.729317780E0,9.849163134E0
2.306739500E0,1.467398529E0,-4.619393921E-1,9.742490387E0,9.863202593E0
2.316770500E0,1.468146973E0,-4.501139832E-1,9.739346924E0,9.859662095E0
2.326802500E0,1.442849579E0,-4.640350342E-1,9.758207703E0,9.875209415E0
2.336833500E0,1.423988800E0,-4.451742554E-1,9.775571594E0,9.888767578E0
2.346864500E0,1.397194519E0,-4.444258118E-1,9.773026886E0,9.882394515E0
2.356896500E0,1.376387787E0,-4.508624268E-1,9.779463501E0,9.886133048E0
2.366927500E0,1.357826385E0,-4.273612976E-1,9.783505096E0,9.886521236E0
2.376958500E0,1.380878448E0,-4.162843323E-1,9.773625641E0,9.879467400E0
2.386990500E0,1.362017670E0,-4.299060059E-1,9.760752411E0,9.864694569E0
2.397021500E0,1.378483429E0,-4.165837097E-1,9.742939453E0,9.848788136E0
2.407052500E0,1.373843079E0,-4.116439819E-1,9.735305328E0,9.840379333E0
2.417084500E0,1.405427399E0,-4.273612976E-1,9.751471710E0,9.861494023E0
2.427115500E0,1.409918060E0,-4.150868225E-1,9.774673462E0,9.884553975E0
2.437146500E0,1.432221680E0,-4.260140991E-1,9.791588287E0,9.904945641E0
2.447178500E0,1.455872498E0,-4.171824646E-1,9.789792023E0,9.906242163E0
2.457209500E0,1.467997284E0,-4.183799744E-1,9.782906342E0,9.901278418E0
2.467241500E0,1.481319580E0,-4.108955383E-1,9.747130737E0,9.867608649E0
2.477272500E0,1.475930786E0,-4.257147217E-1,9.737999725E0,9.858409778E0
2.487303500E0,1.449435883E0,-4.382885742E-1,9.729317780E0,9.846450412E0
2.497335500E0,1.423689423E0,-4.659809875E-1,9.751621399E0,9.866009820E0
2.507366500E0,1.430724792E0,-4.779560852E-1,9.778415680E0,9.894080486E0
2.517397500E0,1.430126038E0,-4.575984192E-1,9.776020660E0,9.890664121E0
2.527429500E0,1.404379578E0,-4.406835938E-1,9.737400970E0,9.848018160E0
2.537460500E0,1.418749695E0,-4.239184570E-1,9.737700348E0,9.849637842E0
2.547491500E0,1.445993042E0,-4.734654236E-1,9.748777313E0,9.866799100E0
2.557523500E0,1.489552460E0,-4.805007935E-1,9.799372101E0,9.923575017E0
2.567554500E0,1.534309387E0,-4.760101318E-1,9.780810699E0,9.911859002E0
2.577585500E0,1.512903900E0,-4.825964355E-1,9.776320038E0,9.904454100E0
2.587617500E0,1.472487946E0,-4.454736328E-1,9.730664978E0,9.851523152E0
2.597648500E0,1.442849579E0,-4.558021545E-1,9.718091125E0,9.835185084E0
2.607679500E0,1.446142731E0,-4.718188477E-1,9.746531982E0,9.864523684E0
2.617711500E0,1.458417206E0,-4.225712585E-1,9.762997742E0,9.880368015E0
2.627742500E0,1.448986816E0,-3.682342529E-1,9.768985291E0,9.882723960E0
2.637773500E0,1.453627167E0,-3.332070923E-1,9.738897858E0,9.852420534E0
2.647805500E0,1.453776855E0,-3.198847961E-1,9.709409180E0,9.822851930E0
2.657836500E0,1.453627167E0,-3.426374817E-1,9.702972565E0,9.817235302E0
2.667867500E0,1.439406738E0,-3.728746033E-1,9.744735718E0,9.857525117E0
2.677899500E0,1.445843353E0,-3.969744873E-1,9.799372101E0,9.913412395E0
2.687930500E0,1.441203003E0,-4.364923096E-1,9.829160156E0,9.943841361E0
2.697961500E0,1.440454559E0,-4.661306763E-1,9.823022919E0,9.939012346E0
2.707993500E0,1.423090668E0,-4.745132446E-1,9.814041595E0,9.928029125E0
2.718024500E0,1.424437866E0,-4.797523499E-1,9.783654785E0,9.898438589E0
2.728055500E0,1.447938995E0,-4.772076416E-1,9.737400970E0,9.856025169E0
2.738087500E0,1.447190552E0,-4.752616882E-1,9.702523499E0,9.821364284E0
2.748118500E0,1.453776855E0,-4.601431274E-1,9.692494354E0,9.811709619E0
2.758150500E0,1.448537750E0,-4.659809875E-1,9.705966339E0,9.824519452E0
2.768181500E0,1.454076233E0,-4.599934387E-1,9.720186768E0,9.839103742E0
2.778212500E0,1.460213470E0,-4.626878357E-1,9.730365601E0,9.850193812E0
2.788244500E0,1.464255066E0,-4.484674072E-1,9.741592255E0,9.861226372E0
2.798275500E0,1.458866272E0,-4.095483398E-1,9.758656769E0,9.875596315E0
2.808306500E0,1.452130280E0,-3.826043701E-1,9.773475952E0,9.888169732E0
2.818338500E0,1.454974365E0,-3.616479492E-1,9.755363617E0,9.869896602E0
2.828369500E0,1.469194794E0,-3.390449524E-1,9.812245331E0,9.927418761E0
2.838400500E0,1.461261292E0,-3.056643677E-1,9.770931244E0,9.884321557E0
2.848432500E0,1.451232147E0,-3.107537842E-1,9.774972839E0,9.886998365E0
2.858463500E0,1.453028412E0,-3.779640198E-1,9.748477936E0,9.863415759E0
2.868494500E0,1.433419189E0,-4.225712585E-1,9.780062256E0,9.893577451E0
2.878526500E0,1.421444092E0,-4.308041382E-1,9.810149689E0,9.921952047E0
2.888557500E0,1.430126038E0,-4.349954224E-1,9.803413696E0,9.916723330E0
2.898588500E0,1.438658295E0,-4.424798584E-1,9.829908600E0,9.944477321E0
2.908620500E0,1.485361176E0,-4.813989258E-1,9.853260040E0,9.976210511E0
2.918651500E0,1.512903900E0,-4.969665527E-1,9.875114594E0,1.000268675E1
2.928682500E0,1.538650360E0,-4.475692749E-1,9.859996033E0,9.989358586E0
2.938714500E0,1.518143005E0,-4.113446045E-1,9.797725525E0,9.923174292E0
2.948745500E0,1.472487946E0,-4.201762390E-1,9.745633850E0,9.865198830E0
2.958776500E0,1.451531525E0,-4.080514526E-1,9.739945679E0,9.855962235E0
2.968808500E0,1.470841370E0,-3.725752258E-1,9.766590271E0,9.883747880E0
2.978839500E0,1.491947479E0,-3.498225403E-1,9.777218170E0,9.896579118E0
2.988870500E0,1.481469269E0,-3.091072083E-1,9.773625641E0,9.890098919E0
2.998902500E0,1.476679230E0,-2.851570129E-1,9.751172333E0,9.866471402E0
3.008933500E0,1.462159424E0,-2.800675964E-1,9.750723267E0,9.863718987E0
3.018965500E0,1.451681213E0,-2.954855347E-1,9.732012177E0,9.844122665E0
3.028996500E0,1.448837128E0,-3.017724609E-1,9.727371826E0,9.839306799E0
3.039027500E0,1.443598022E0,-3.183879089E-1,9.715845795E0,9.827665319E0
3.049059500E0,1.453477478E0,-3.300636292E-1,9.699230347E0,9.813083516E0
3.059090500E0,1.440155182E0,-3.656895447E-1,9.686506805E0,9.799805604E0
3.069121500E0,1.435963898E0,-4.019142151E-1,9.698032837E0,9.812001236E0
3.079153500E0,1.432970123E0,-4.165837097E-1,9.683662720E0,9.797972700E0
3.089184500E0,1.411714325E0,-4.186793518E-1,9.673932953E0,9.785356841E0
3.099215500E0,1.385818176E0,-4.463717651E-1,9.680519257E0,9.789391853E0
3.109247500E0,1.384171600E0,-4.435276794E-1,9.692494354E0,9.800872136E0
3.119278500E0,1.372346191E0,-4.584965515E-1,9.717192993E0,9.824326584E0
3.129309500E0,1.384470978E0,-4.632865906E-1,9.739945679E0,9.848753027E0
3.139341500E0,1.419198761E0,-4.650828552E-1,9.769733734E0,9.883224394E0
3.149372500E0,1.424886932E0,-4.575984192E-1,9.778864746E0,9.892719283E0
3.159403500E0,1.432521057E0,-4.372407532E-1,9.808802490E0,9.922494764E0
3.169435500E0,1.448238373E0,-3.938310242E-1,9.799521790E0,9.913784573E0
3.179466500E0,1.422940979E0,-3.582051086E-1,9.764794006E0,9.874425245E0
3.189497500E0,1.418150940E0,-3.339555359E-1,9.776170349E0,9.884138055E0
3.199529500E0,1.425785065E0,-3.239263916E-1,9.774972839E0,9.883718195E0
3.209560500E0,1.450633392E0,-2.956352234E-1,9.760902100E0,9.872534995E0
3.219591500E0,1.454375610E0,-2.607577515E-1,9.746082916E0,9.857450747E0
3.229623500E0,1.443148956E0,-2.662962341E-1,9.725425873E0,9.835522406E0
3.239654500E0,1.460662537E0,-2.655477905E-1,9.698032837E0,9.811008693E0
3.249685500E0,1.449884949E0,-2.821632385E-1,9.709558868E0,9.821268547E0
3.259717500E0,1.449286194E0,-3.294648743E-1,9.734257507E0,9.847067929E0
3.269748500E0,1.467248840E0,-3.716770935E-1,9.780661011E0,9.897085067E0
