"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.841419167E-1,1.397643585E0,-2.568658447E-1,9.864935760E0,9.966762022E0
5.941729167E-1,1.372196503E0,-2.451901245E-1,9.772428131E0,9.871342007E0
6.042049167E-1,1.339564362E0,-2.528242493E-1,9.752669220E0,9.847482404E0
6.142359167E-1,1.332978058E0,-2.971321106E-1,9.774074707E0,9.869024996E0
6.242669167E-1,1.375489655E0,-3.523672485E-1,9.804012451E0,9.906300753E0
6.342989167E-1,1.391656036E0,-3.299139404E-1,9.839788055E0,9.943187553E0
6.443299167E-1,1.374890900E0,-2.832110596E-1,9.811047821E0,9.910963265E0
6.543609167E-1,1.341510315E0,-2.152523804E-1,9.758956146E0,9.853081172E0
6.643929167E-1,1.334325256E0,-1.624122620E-1,9.699080658E0,9.791780596E0
6.744239167E-1,1.331780548E0,-1.291813660E-1,9.718091125E0,9.809771780E0
6.844549167E-1,1.370549927E0,-1.106199646E-1,9.743089142E0,9.839635659E0
6.944869166E-1,1.366208954E0,-9.325607300E-2,9.786498871E0,9.881841111E0
7.045179167E-1,1.353784790E0,-9.400451660E-2,9.801168365E0,9.894668839E0
7.145499167E-1,1.320404205E0,-9.864486694E-2,9.800569611E0,9.889608828E0
7.245809167E-1,1.305285645E0,-1.432521057E-1,9.806407471E0,9.893933457E0
7.346119166E-1,1.291963348E0,-1.755848694E-1,9.807155914E0,9.893447653E0
7.446439167E-1,1.304836578E0,-2.080673218E-1,9.804611206E0,9.893244736E0
7.546749167E-1,1.323248291E0,-2.418969727E-1,9.789642334E0,9.881629279E0
7.647059167E-1,1.342857513E0,-2.652484131E-1,9.763596497E0,9.859079043E0
7.747379167E-1,1.338516541E0,-2.755769348E-1,9.756860504E0,9.852101099E0
7.847689167E-1,1.336869965E0,-2.912942505E-1,9.759405212E0,9.854849757E0
7.947999167E-1,1.346749420E0,-3.001258850E-1,9.767638092E0,9.864611672E0
8.048319167E-1,1.359472961E0,-2.927911377E-1,9.792785797E0,9.891033670E0
8.148629167E-1,1.351389771E0,-2.944377136E-1,9.802814941E0,9.899905487E0
8.248949167E-1,1.351689148E0,-2.673440552E-1,9.803413696E0,9.899770527E0
8.349259167E-1,1.352886658E0,-2.350112915E-1,9.801467743E0,9.897186597E0
8.449569167E-1,1.343905334E0,-2.127076721E-1,9.823471985E0,9.917254052E0
8.549889167E-1,1.334025879E0,-1.835183716E-1,9.765392761E0,9.857798934E0
8.650199167E-1,1.327589264E0,-1.667532349E-1,9.749675446E0,9.841060471E0
8.750509167E-1,1.297202454E0,-1.288819885E-1,9.761949921E0,9.848604522E0
8.850829166E-1,1.268162842E0,-1.170565796E-1,9.720635834E0,9.803708495E0
8.951139167E-1,1.271306305E0,-1.390608215E-1,9.730066223E0,9.813752918E0
9.051449167E-1,1.307231598E0,-1.703457642E-1,9.779613190E0,9.868064971E0
9.151769167E-1,1.362317047E0,-2.128573608E-1,9.824669495E0,9.920954927E0
9.252079166E-1,1.360969849E0,-2.299218750E-1,9.842482452E0,9.938790863E0
9.352389167E-1,1.328038330E0,-2.511776733E-1,9.835447083E0,9.927879700E0
9.452709167E-1,1.324894867E0,-2.686912537E-1,9.829609222E0,9.922134794E0
9.553019167E-1,1.337768097E0,-2.809657288E-1,9.798923035E0,9.893809067E0
9.653339167E-1,1.343755646E0,-2.673440552E-1,9.762848053E0,9.858516835E0
9.753649167E-1,1.353485413E0,-2.499801636E-1,9.739346924E0,9.836121764E0
9.853959167E-1,1.332978058E0,-2.436932373E-1,9.734556885E0,9.828418725E0
9.954279167E-1,1.327289886E0,-2.257305908E-1,9.730814667E0,9.823512957E0
1.005458917E0,1.326541443E0,-2.088157654E-1,9.757758636E0,9.849729429E0
1.015489917E0,1.327888641E0,-2.393522644E-1,9.795180817E0,9.887676420E0
1.025521917E0,1.342408447E0,-2.225871277E-1,9.827513580E0,9.921271523E0
1.035552917E0,1.349892883E0,-1.960922241E-1,9.833800507E0,9.927955246E0
1.045583917E0,1.338067474E0,-1.953437805E-1,9.814790039E0,9.907506612E0
1.055615917E0,1.314117279E0,-1.974394226E-1,9.799970856E0,9.889656987E0
1.065646917E0,1.301094360E0,-2.074685669E-1,9.799222412E0,9.887398527E0
1.075677917E0,1.291514282E0,-1.913021851E-1,9.774972839E0,9.861779742E0
1.085709917E0,1.279090118E0,-1.667532349E-1,9.742191010E0,9.827215467E0
1.095740917E0,1.285526733E0,-1.887574768E-1,9.750124512E0,9.836317215E0
1.105772917E0,1.306932220E0,-1.957928467E-1,9.781559143E0,9.870425823E0
1.115803917E0,1.331481171E0,-2.109114075E-1,9.798773346E0,9.891070964E0
1.125834917E0,1.333277435E0,-2.155517578E-1,9.802665253E0,9.895268432E0
1.135866917E0,1.316512299E0,-2.281256104E-1,9.803862762E0,9.894491952E0
1.145897917E0,1.314117279E0,-2.395019531E-1,9.797426147E0,9.888064751E0
1.155928917E0,1.297052765E0,-2.553689575E-1,9.790839844E0,9.879681373E0
1.165960917E0,1.283431091E0,-2.609074402E-1,9.806108093E0,9.893180681E0
1.175991917E0,1.297202454E0,-2.698887634E-1,9.784403229E0,9.873708558E0
1.186022917E0,1.296753387E0,-2.877017212E-1,9.792935486E0,9.882607301E0
1.196054917E0,1.298100586E0,-2.836601257E-1,9.785600739E0,9.875399233E0
1.206085917E0,1.320853271E0,-2.754272461E-1,9.799821167E0,9.892270136E0
1.216116917E0,1.335373077E0,-2.704875183E-1,9.800719299E0,9.894972640E0
1.226148917E0,1.349144440E0,-2.673440552E-1,9.813742218E0,9.909651855E0
1.236179917E0,1.361418915E0,-2.604583740E-1,9.814340973E0,9.911739946E0
1.246210917E0,1.380130005E0,-2.366578674E-1,9.792037354E0,9.891651091E0
1.256242917E0,1.373394012E0,-2.354603577E-1,9.790390778E0,9.889054771E0
1.266273917E0,1.368753662E0,-2.213896179E-1,9.766440582E0,9.864373350E0
1.276305917E0,1.374292145E0,-2.230361938E-1,9.762548676E0,9.861327532E0
1.286336917E0,1.377136230E0,-2.314187622E-1,9.755812683E0,9.855249360E0
1.296367917E0,1.376537476E0,-2.336640930E-1,9.773925018E0,9.873148667E0
1.306412583E0,1.365161133E0,-2.454895020E-1,9.787397003E0,9.885194490E0
1.316443583E0,1.361418915E0,-2.332150269E-1,9.793683929E0,9.890606433E0
1.326474583E0,1.336570587E0,-2.354603577E-1,9.793983307E0,9.887566512E0
1.336506583E0,1.324445801E0,-2.374063110E-1,9.776469727E0,9.868631047E0
1.346537583E0,1.334474945E0,-2.540217590E-1,9.801467743E0,9.895156408E0
1.356568583E0,1.337169342E0,-2.442919922E-1,9.788744202E0,9.882672385E0
1.366600583E0,1.316362610E0,-2.573149109E-1,9.761800232E0,9.853515375E0
1.376631583E0,1.308578796E0,-2.754272461E-1,9.770332489E0,9.861421580E0
1.386662583E0,1.318158875E0,-2.763253784E-1,9.803114319E0,9.895198274E0
1.396694583E0,1.351539459E0,-2.763253784E-1,9.807904358E0,9.904443574E0
1.406725583E0,1.362167358E0,-2.719844055E-1,9.803114319E0,9.901036601E0
1.416757583E0,1.341809692E0,-2.799179077E-1,9.774823151E0,9.870459711E0
1.426788583E0,1.326242065E0,-2.689906311E-1,9.774224396E0,9.867458463E0
1.436819583E0,1.310375061E0,-2.814147949E-1,9.779164124E0,9.870578911E0
1.446851583E0,1.299148407E0,-3.049159241E-1,9.784103851E0,9.874687260E0
1.456882583E0,1.295705566E0,-3.004252625E-1,9.749675446E0,9.839983717E0
1.466913583E0,1.298100586E0,-2.697390747E-1,9.737850037E0,9.827692895E0
1.476945583E0,1.321751404E0,-2.712359619E-1,9.753118286E0,9.846009954E0
1.486976583E0,1.359023895E0,-3.020718384E-1,9.793384552E0,9.891843828E0
1.497007583E0,1.407972107E0,-3.296145630E-1,9.807006226E0,9.913042032E0
1.507039583E0,1.431173859E0,-3.303630066E-1,9.817484436E0,9.926751683E0
1.517070583E0,1.413809967E0,-3.258723450E-1,9.824669495E0,9.931222588E0
1.527101583E0,1.404828644E0,-3.141966248E-1,9.803264008E0,9.908392818E0
1.537133583E0,1.412911835E0,-2.995271301E-1,9.772577820E0,9.878730364E0
1.547164583E0,1.418899384E0,-2.891986084E-1,9.776020660E0,9.882686439E0
1.557196583E0,1.381327515E0,-2.514770508E-1,9.773026886E0,9.873366241E0
1.567227583E0,1.373394012E0,-1.884580994E-1,9.729467468E0,9.827729381E0
1.577258583E0,1.353186035E0,-1.215472412E-1,9.688003693E0,9.782806434E0
1.587290583E0,1.355281677E0,-9.624984741E-2,9.672286377E0,9.767250187E0
1.597321583E0,1.388362885E0,-9.205856323E-2,9.700427856E0,9.799710551E0
1.607352583E0,1.412612457E0,-1.266366577E-1,9.747130737E0,9.849775044E0
1.617384583E0,1.413211212E0,-1.531315613E-1,9.795330505E0,9.897934881E0
1.627415583E0,1.400337982E0,-1.715432739E-1,9.825717316E0,9.926484490E0
1.637446583E0,1.373992767E0,-2.210902405E-1,9.838889923E0,9.936825043E0
1.647478583E0,1.372495880E0,-2.526745605E-1,9.827064514E0,9.925663018E0
1.657509583E0,1.378034363E0,-2.890489197E-1,9.814490662E0,9.914976295E0
1.667540583E0,1.391656036E0,-3.170407104E-1,9.764045563E0,9.867816734E0
1.677572583E0,1.404828644E0,-3.387455750E-1,9.738897858E0,9.845528100E0
1.687603583E0,1.403930511E0,-3.369493103E-1,9.698930969E0,9.805805304E0
1.697634583E0,1.413510590E0,-3.300636292E-1,9.718689880E0,9.826489056E0
1.707666583E0,1.406924286E0,-3.354524231E-1,9.726773071E0,9.833721506E0
1.717697583E0,1.404828644E0,-3.177891541E-1,9.728719025E0,9.834760156E0
1.727729583E0,1.403182068E0,-3.035687256E-1,9.754615173E0,9.859695283E0
1.737760583E0,1.414259033E0,-2.772235107E-1,9.775571594E0,9.881233804E0
1.747791583E0,1.412612457E0,-2.418969727E-1,9.797276459E0,9.901546046E0
1.757823583E0,1.415306854E0,-2.230361938E-1,9.821526031E0,9.925482972E0
1.767854583E0,1.426683197E0,-2.076182556E-1,9.767937469E0,9.873759805E0
1.777885583E0,1.401236115E0,-1.769320679E-1,9.763895874E0,9.865517231E0
1.787917583E0,1.356329498E0,-1.609153748E-1,9.764644318E0,9.859705985E0
1.797948583E0,1.359772339E0,-1.571731567E-1,9.739496613E0,9.835216240E0
1.807979583E0,1.364562378E0,-1.899549866E-1,9.751621399E0,9.848463499E0
1.818011583E0,1.375938721E0,-2.189945984E-1,9.756261749E0,9.855242733E0
1.828042583E0,1.375938721E0,-2.085163879E-1,9.795031128E0,9.893397861E0
1.838073583E0,1.376836853E0,-2.486329651E-1,9.816137238E0,9.915344086E0
1.848105583E0,1.398541718E0,-2.927911377E-1,9.851912842E0,9.954990318E0
1.858136583E0,1.431473236E0,-3.098556519E-1,9.865085449E0,9.973215984E0
1.868168583E0,1.451381836E0,-3.150947571E-1,9.819280701E0,9.930965080E0
1.878199583E0,1.453776855E0,-2.947370911E-1,9.762398987E0,9.874450419E0
1.888230583E0,1.453627167E0,-3.005749512E-1,9.744286652E0,9.856698209E0
1.898262583E0,1.444945221E0,-2.841091919E-1,9.735604706E0,9.846348750E0
1.908293583E0,1.432970123E0,-2.719844055E-1,9.719887390E0,9.828712518E0
1.918324583E0,1.418450317E0,-2.716850281E-1,9.754615173E0,9.860949814E0
1.928356583E0,1.434766388E0,-2.658471680E-1,9.767787781E0,9.876178787E0
1.938387583E0,1.441652069E0,-2.595602417E-1,9.766290894E0,9.875533911E0
1.948418583E0,1.442400513E0,-2.490820312E-1,9.752669220E0,9.861902353E0
1.958450583E0,1.441352692E0,-2.561174011E-1,9.743987274E0,9.853343681E0
1.968481583E0,1.426383820E0,-2.683918762E-1,9.744286652E0,9.851788028E0
1.978512583E0,1.414109344E0,-2.796185303E-1,9.742789764E0,9.848849890E0
1.988544583E0,1.400936737E0,-2.832110596E-1,9.744885406E0,9.849143304E0
1.998575583E0,1.407223663E0,-2.848576355E-1,9.767039337E0,9.872004848E0
2.008606583E0,1.413809967E0,-2.793191528E-1,9.763895874E0,9.869677829E0
2.018638583E0,1.420096893E0,-2.691403198E-1,9.761800232E0,9.868224535E0
2.028669583E0,1.437909851E0,-2.709365845E-1,9.789492645E0,9.898240128E0
2.038701583E0,1.442400513E0,-2.604583740E-1,9.802216187E0,9.911195688E0
2.048732583E0,1.432371368E0,-2.538720703E-1,9.809850311E0,9.917121654E0
2.058763583E0,1.420845337E0,-2.414479065E-1,9.791438599E0,9.896937324E0
2.068795583E0,1.405427399E0,-2.026785278E-1,9.768985291E0,9.871645170E0
2.078826583E0,1.384171600E0,-2.013313293E-1,9.774673462E0,9.874244610E0
2.088857583E0,1.377884674E0,-1.995350647E-1,9.756860504E0,9.855694157E0
2.098889583E0,1.378782806E0,-1.850152588E-1,9.761351166E0,9.859982214E0
2.108920583E0,1.385219421E0,-1.924996948E-1,9.752968597E0,9.852729847E0
2.118951583E0,1.401086426E0,-2.061213684E-1,9.733059998E0,9.835547067E0
2.128983583E0,1.403481445E0,-2.221380615E-1,9.759105835E0,9.862010555E0
2.139014583E0,1.445244598E0,-2.565664673E-1,9.788893890E0,9.898333289E0
2.149045583E0,1.449735260E0,-2.411485291E-1,9.810748444E0,9.920215217E0
2.159077583E0,1.466949463E0,-2.609074402E-1,9.808203735E0,9.920729506E0
2.169108583E0,1.489552460E0,-2.662962341E-1,9.774823151E0,9.891251076E0
2.179140583E0,1.467697906E0,-2.601589966E-1,9.748028870E0,9.861332906E0
2.189171583E0,1.459914093E0,-2.917433167E-1,9.758058014E0,9.870975612E0
2.199202583E0,1.458417206E0,-3.062631226E-1,9.747280426E0,9.860540226E0
2.209234583E0,1.441652069E0,-3.025209045E-1,9.720785522E0,9.831762343E0
2.219265583E0,1.417252808E0,-2.851570129E-1,9.677076416E0,9.784463603E0
2.229296583E0,1.410516815E0,-2.653981018E-1,9.684860229E0,9.790633866E0
2.239328583E0,1.429826660E0,-2.689906311E-1,9.718091125E0,9.826395848E0
2.249359583E0,1.455423431E0,-3.124003601E-1,9.752519531E0,9.865469505E0
2.259390583E0,1.494941254E0,-3.363505554E-1,9.791887665E0,9.911056709E0
2.269422583E0,1.534010010E0,-3.647914124E-1,9.810149689E0,9.936060406E0
2.279453583E0,1.493893433E0,-3.348536682E-1,9.793683929E0,9.912622735E0
2.289484583E0,1.434616699E0,-2.902464294E-1,9.773925018E0,9.882913453E0
2.299516583E0,1.413809967E0,-2.823129272E-1,9.753717041E0,9.859693470E0
2.309535042E0,1.408271484E0,-2.647993469E-1,9.773026886E0,9.877520022E0
2.319566042E0,1.396745453E0,-2.231858826E-1,9.771679688E0,9.873521850E0
2.329598042E0,1.382075958E0,-1.811233521E-1,9.758357391E0,9.857407296E0
2.339629042E0,1.389111328E0,-1.297801208E-1,9.741891632E0,9.841286793E0
2.349661042E0,1.412911835E0,-1.113684082E-1,9.721533966E0,9.824303814E0
2.359692042E0,1.421294403E0,-1.362167358E-1,9.738299103E0,9.842413433E0
2.369723042E0,1.423240356E0,-1.580712891E-1,9.782457275E0,9.886711789E0
2.379755042E0,1.430575104E0,-1.863624573E-1,9.809700623E0,9.915215701E0
2.389786042E0,1.425186310E0,-2.341131592E-1,9.817783813E0,9.923449199E0
2.399817042E0,1.434167633E0,-2.767744446E-1,9.844428406E0,9.952196317E0
2.409849042E0,1.438957672E0,-3.016227722E-1,9.825268250E0,9.934660118E0
2.419880042E0,1.444645844E0,-3.065625000E-1,9.788594513E0,9.899371936E0
2.429911042E0,1.455722809E0,-3.303630066E-1,9.719438324E0,9.833399715E0
2.439943042E0,1.467099152E0,-3.207829285E-1,9.718989258E0,9.834329352E0
2.449974042E0,1.484163666E0,-3.430865479E-1,9.715546417E0,9.834240812E0
2.460005042E0,1.451381836E0,-3.150947571E-1,9.705966339E0,9.818939684E0
2.470037042E0,1.445993042E0,-3.094065857E-1,9.704170074E0,9.816187913E0
2.480068042E0,1.458267517E0,-2.906954956E-1,9.718540192E0,9.831636256E0
2.490100042E0,1.452729034E0,-2.736309814E-1,9.737400970E0,9.848973206E0
2.500131042E0,1.455573120E0,-2.824626160E-1,9.772727509E0,9.884567830E0
2.510162042E0,1.465153198E0,-2.709365845E-1,9.778116302E0,9.890987764E0
2.520194042E0,1.444645844E0,-2.553689575E-1,9.752070465E0,9.861799698E0
2.530225042E0,1.455423431E0,-2.433938599E-1,9.807305603E0,9.917698378E0
2.540256042E0,1.435065765E0,-2.255809021E-1,9.829758911E0,9.936521562E0
2.550288042E0,1.436862030E0,-2.029779053E-1,9.773326263E0,9.880469562E0
2.560319042E0,1.426683197E0,-2.320175171E-1,9.753417664E0,9.859939817E0
2.570350042E0,1.414109344E0,-2.474354553E-1,9.768087158E0,9.873016574E0
2.580382042E0,1.395398254E0,-2.302212524E-1,9.752818909E0,9.854826979E0
2.590413042E0,1.385518799E0,-2.381547546E-1,9.782157898E0,9.882661239E0
2.600444042E0,1.423390045E0,-2.853067017E-1,9.814191284E0,9.920977255E0
2.610476042E0,1.469793549E0,-3.065625000E-1,9.838740234E0,9.952642013E0
2.620507042E0,1.481918335E0,-2.983296204E-1,9.812245331E0,9.928002868E0
2.630538042E0,1.487007751E0,-2.772235107E-1,9.752968597E0,9.869571490E0
2.640570042E0,1.466051331E0,-2.621049500E-1,9.714199219E0,9.827699221E0
2.650601042E0,1.435963898E0,-2.577639771E-1,9.705966339E0,9.814999601E0
2.660633042E0,1.406924286E0,-2.544708252E-1,9.745035095E0,9.849360403E0
2.670664042E0,1.442849579E0,-2.501298523E-1,9.764943695E0,9.874133138E0
2.680695042E0,1.455872498E0,-2.495310974E-1,9.746382294E0,9.857677126E0
2.690727042E0,1.453627167E0,-2.362088013E-1,9.727222137E0,9.838072832E0
2.700758042E0,1.427132263E0,-2.383044434E-1,9.739197235E0,9.846088477E0
2.710789042E0,1.421743469E0,-2.766247559E-1,9.753567352E0,9.860524927E0
2.720821042E0,1.426234131E0,-2.932402039E-1,9.767488403E0,9.875422185E0
2.730852042E0,1.414408722E0,-2.929408264E-1,9.774523773E0,9.880672110E0
2.740883042E0,1.398841095E0,-3.091072083E-1,9.771529999E0,9.875986138E0
2.750915042E0,1.417851562E0,-3.085084534E-1,9.776320038E0,9.883416110E0
2.760946042E0,1.422042847E0,-3.005749512E-1,9.773475952E0,9.880960649E0
2.770977042E0,1.430275726E0,-3.029699707E-1,9.764644318E0,9.873487636E0
2.781009042E0,1.424587555E0,-2.894979858E-1,9.774224396E0,9.881736756E0
2.791040042E0,1.442101135E0,-2.748284912E-1,9.771679688E0,9.881341523E0
2.801071042E0,1.446591797E0,-2.646496582E-1,9.767787781E0,9.877871501E0
2.811103042E0,1.444496155E0,-2.670446777E-1,9.765243073E0,9.875112874E0
2.821134042E0,1.429676971E0,-2.546205139E-1,9.766440582E0,9.873812308E0
2.831165042E0,1.413360901E0,-2.350112915E-1,9.762249298E0,9.866829820E0
2.841197042E0,1.417402496E0,-2.315684509E-1,9.753417664E0,9.858590665E0
2.851228042E0,1.399888916E0,-2.353106689E-1,9.760003967E0,9.862694233E0
2.861260042E0,1.402583313E0,-2.459385681E-1,9.769284668E0,9.872519874E0
2.871291042E0,1.442699890E0,-2.345622253E-1,9.778864746E0,9.887497061E0
2.881322042E0,1.437460785E0,-2.324665833E-1,9.770781555E0,9.878689509E0
2.891354042E0,1.438209229E0,-2.252815247E-1,9.746232605E0,9.854351706E0
2.901385042E0,1.419797516E0,-2.321672058E-1,9.708511047E0,9.814525631E0
2.911416042E0,1.407223663E0,-2.618055725E-1,9.736353149E0,9.841005703E0
2.921448042E0,1.418749695E0,-2.956352234E-1,9.774374084E0,9.881226626E0
2.931479042E0,1.432670746E0,-2.811154175E-1,9.781708832E0,9.890065673E0
2.941510042E0,1.430275726E0,-2.537223816E-1,9.712402954E0,9.820429463E0
2.951542042E0,1.426683197E0,-2.574645996E-1,9.724827118E0,9.832292481E0
2.961573042E0,1.458866272E0,-2.890489197E-1,9.739047546E0,9.851948396E0
2.971604042E0,1.464554443E0,-3.543132019E-1,9.786349182E0,9.901670964E0
2.981636042E0,1.498533783E0,-3.745211792E-1,9.802216187E0,9.923170450E0
2.991667042E0,1.503623199E0,-3.861968994E-1,9.824370117E0,9.946269601E0
3.001698042E0,1.458866272E0,-3.854484558E-1,9.813143463E0,9.928476517E0
3.011730042E0,1.419348450E0,-3.393443298E-1,9.761949921E0,9.870429112E0
3.021761042E0,1.399589539E0,-3.227288818E-1,9.738598480E0,9.843947641E0
3.031793042E0,1.393452301E0,-3.064128113E-1,9.739047546E0,9.842999809E0
3.041824042E0,1.384171600E0,-2.398013306E-1,9.727072449E0,9.827989322E0
3.051855042E0,1.383572845E0,-1.712438965E-1,9.714947662E0,9.814469235E0
3.061887042E0,1.409468994E0,-1.204994202E-1,9.700128479E0,9.802735101E0
3.071918042E0,1.452579346E0,-1.077758789E-1,9.694589996E0,9.803401328E0
3.081949042E0,1.440005493E0,-1.323248291E-1,9.730215912E0,9.837084292E0
3.091981042E0,1.442400513E0,-1.502874756E-1,9.790390778E0,9.897214615E0
3.102012042E0,1.426832886E0,-1.942959595E-1,9.820328522E0,9.925344089E0
3.112043042E0,1.415456543E0,-2.176473999E-1,9.840386810E0,9.944048481E0
3.122075042E0,1.419049072E0,-2.639012146E-1,9.831854553E0,9.937238453E0
3.132106042E0,1.423390045E0,-3.002755737E-1,9.810598755E0,9.917865323E0
3.142137042E0,1.433269501E0,-3.323089600E-1,9.780211945E0,9.890259672E0
3.152169042E0,1.426383820E0,-3.441343689E-1,9.746531982E0,9.856362663E0
3.162200042E0,1.439107361E0,-3.638932800E-1,9.722581787E0,9.835245036E0
3.172232042E0,1.426832886E0,-3.550616455E-1,9.717192993E0,9.827805478E0
3.182263042E0,1.420096893E0,-3.445834351E-1,9.727671204E0,9.836818590E0
3.192294042E0,1.427132263E0,-3.441343689E-1,9.746831360E0,9.856767042E0
3.202326042E0,1.450633392E0,-3.113525391E-1,9.762848053E0,9.874942012E0
3.212357042E0,1.441053314E0,-2.909948730E-1,9.774374084E0,9.884315930E0
3.222388042E0,1.429676971E0,-2.625540161E-1,9.792486420E0,9.899782883E0
3.232420042E0,1.431922302E0,-2.501298523E-1,9.815239105E0,9.922292332E0
3.242451042E0,1.426234131E0,-2.243833923E-1,9.795779572E0,9.901605381E0
3.252482042E0,1.418450317E0,-1.954934692E-1,9.727820892E0,9.832635370E0
3.262514042E0,1.400337982E0,-1.526824951E-1,9.781409454E0,9.882319026E0
3.272545042E0,1.393751678E0,-1.553768921E-1,9.792785797E0,9.892691211E0
